Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position
1,99 m,6 m,0:00:33,0.6 km/h,342.7° true,11/6/2021 16:50,N18° 26.960' W68° 54.713'
2,98 m,4 m,0:01:07,0.2 km/h,339.1° true,11/6/2021 16:51,N18° 26.963' W68° 54.714'
3,96 m,4 m,0:00:37,0.3 km/h,271.5° true,11/6/2021 16:52,N18° 26.965' W68° 54.715'
4,94 m,9 m,0:00:40,0.8 km/h,322.8° true,11/6/2021 16:52,N18° 26.965' W68° 54.717'
5,87 m,2 m,0:00:31,0.2 km/h,37.7° true,11/6/2021 16:53,N18° 26.969' W68° 54.720'
6,85 m,3 m,0:00:45,0.3 km/h,230.9° true,11/6/2021 16:53,N18° 26.970' W68° 54.720'
7,84 m,2 m,0:00:29,0.2 km/h,262.4° true,11/6/2021 16:54,N18° 26.969' W68° 54.721'
8,83 m,1 m,0:00:32,0.2 km/h,150.7° true,11/6/2021 16:55,N18° 26.969' W68° 54.722'
9,83 m,3 m,0:00:31,0.3 km/h,311.6° true,11/6/2021 16:55,N18° 26.968' W68° 54.722'
10,82 m,1 m,0:00:33,0.1 km/h,209.1° true,11/6/2021 16:56,N18° 26.969' W68° 54.723'
11,81 m,1 m,0:00:35,0.1 km/h,29.5° true,11/6/2021 16:56,N18° 26.968' W68° 54.723'
12,82 m,1 m,0:00:30,0.1 km/h,161.9° true,11/6/2021 16:57,N18° 26.969' W68° 54.723'
13,82 m,0 m,0:00:30,0.0 km/h,196.1° true,11/6/2021 16:57,N18° 26.968' W68° 54.723'
14,82 m,1 m,0:00:30,0.2 km/h,238.1° true,11/6/2021 16:58,N18° 26.968' W68° 54.723'
15,82 m,1 m,0:00:31,0.1 km/h,167.0° true,11/6/2021 16:58,N18° 26.968' W68° 54.723'
16,82 m,3 m,0:00:37,0.3 km/h,321.6° true,11/6/2021 16:59,N18° 26.968' W68° 54.723'
17,81 m,1 m,0:00:32,0.1 km/h,296.9° true,11/6/2021 16:59,N18° 26.969' W68° 54.724'
18,81 m,1 m,0:00:31,0.1 km/h,119.7° true,11/6/2021 17:00,N18° 26.969' W68° 54.725'
19,81 m,2 m,0:00:35,0.2 km/h,173.3° true,11/6/2021 17:01,N18° 26.969' W68° 54.724'
20,80 m,2 m,0:00:33,0.3 km/h,80.2° true,11/6/2021 17:01,N18° 26.968' W68° 54.724'
21,80 m,2 m,0:00:31,0.2 km/h,113.3° true,11/6/2021 17:02,N18° 26.968' W68° 54.723'
22,80 m,0 m,0:00:34,0.0 km/h,231.0° true,11/6/2021 17:02,N18° 26.968' W68° 54.722'
23,81 m,2 m,0:00:32,0.2 km/h,138.2° true,11/6/2021 17:03,N18° 26.968' W68° 54.722'
24,82 m,2 m,0:00:30,0.2 km/h,246.5° true,11/6/2021 17:03,N18° 26.967' W68° 54.721'
25,83 m,3 m,0:00:30,0.3 km/h,342.5° true,11/6/2021 17:04,N18° 26.966' W68° 54.722'
26,84 m,2 m,0:00:31,0.2 km/h,333.8° true,11/6/2021 17:04,N18° 26.968' W68° 54.723'
27,84 m,2 m,0:00:31,0.3 km/h,87.4° true,11/6/2021 17:05,N18° 26.969' W68° 54.723'
28,84 m,6 m,0:00:13,1.7 km/h,10.9° true,11/6/2021 17:05,N18° 26.969' W68° 54.722'
29,84 m,17 m,0:00:28,2.2 km/h,13.6° true,11/6/2021 17:06,N18° 26.972' W68° 54.721'
30,84 m,19 m,0:00:32,2.1 km/h,41.9° true,11/6/2021 17:06,N18° 26.981' W68° 54.719'
31,84 m,13 m,0:00:17,2.8 km/h,79.1° true,11/6/2021 17:07,N18° 26.989' W68° 54.712'
32,83 m,45 m,0:00:43,3.8 km/h,88.6° true,11/6/2021 17:07,N18° 26.990' W68° 54.704'
33,82 m,37 m,0:00:40,3.3 km/h,100.9° true,11/6/2021 17:08,N18° 26.990' W68° 54.678'
34,84 m,5 m,0:00:30,0.6 km/h,114.7° true,11/6/2021 17:08,N18° 26.987' W68° 54.658'
35,84 m,1 m,0:00:28,0.1 km/h,318.8° true,11/6/2021 17:09,N18° 26.986' W68° 54.655'
36,84 m,1 m,0:00:37,0.1 km/h,126.3° true,11/6/2021 17:09,N18° 26.986' W68° 54.656'
37,84 m,2 m,0:00:34,0.3 km/h,211.1° true,11/6/2021 17:10,N18° 26.986' W68° 54.655'
38,84 m,5 m,0:00:30,0.6 km/h,165.8° true,11/6/2021 17:10,N18° 26.984' W68° 54.656'
39,84 m,6 m,0:00:22,0.9 km/h,183.0° true,11/6/2021 17:11,N18° 26.982' W68° 54.655'
40,83 m,12 m,0:00:13,3.3 km/h,283.6° true,11/6/2021 17:11,N18° 26.979' W68° 54.655'
41,83 m,50 m,0:00:21,9 km/h,295.0° true,11/6/2021 17:11,N18° 26.980' W68° 54.662'
42,82 m,37 m,0:00:11,12 km/h,328.3° true,11/6/2021 17:12,N18° 26.992' W68° 54.688'
43,80 m,65 m,0:00:15,16 km/h,6.4° true,11/6/2021 17:12,N18° 27.009' W68° 54.699'
44,81 m,66 m,0:00:15,16 km/h,8.6° true,11/6/2021 17:12,N18° 27.044' W68° 54.695'
45,81 m,61 m,0:00:17,13 km/h,7.3° true,11/6/2021 17:12,N18° 27.079' W68° 54.689'
46,80 m,38 m,0:00:15,9 km/h,8.9° true,11/6/2021 17:13,N18° 27.111' W68° 54.685'
47,80 m,35 m,0:00:16,8 km/h,329.9° true,11/6/2021 17:13,N18° 27.132' W68° 54.681'
48,81 m,55 m,0:00:14,14 km/h,281.2° true,11/6/2021 17:13,N18° 27.148' W68° 54.691'
49,84 m,105 m,0:00:18,21 km/h,276.1° true,11/6/2021 17:13,N18° 27.154' W68° 54.722'
50,90 m,101 m,0:00:17,21 km/h,276.9° true,11/6/2021 17:14,N18° 27.160' W68° 54.782'
51,88 m,121 m,0:00:18,24 km/h,276.7° true,11/6/2021 17:14,N18° 27.166' W68° 54.839'
52,87 m,165 m,0:00:19,31 km/h,276.6° true,11/6/2021 17:14,N18° 27.174' W68° 54.907'
53,88 m,176 m,0:00:17,37 km/h,276.7° true,11/6/2021 17:15,N18° 27.184' W68° 55.000'
54,87 m,198 m,0:00:18,40 km/h,277.4° true,11/6/2021 17:15,N18° 27.195' W68° 55.099'
55,88 m,179 m,0:00:17,38 km/h,278.5° true,11/6/2021 17:15,N18° 27.209' W68° 55.211'
56,90 m,119 m,0:00:14,31 km/h,280.8° true,11/6/2021 17:16,N18° 27.223' W68° 55.311'
57,91 m,103 m,0:00:16,23 km/h,278.8° true,11/6/2021 17:16,N18° 27.235' W68° 55.378'
58,89 m,74 m,0:00:15,18 km/h,276.1° true,11/6/2021 17:16,N18° 27.244' W68° 55.436'
59,89 m,29 m,0:00:15,7 km/h,272.5° true,11/6/2021 17:16,N18° 27.248' W68° 55.478'
60,88 m,9 m,0:00:09,3.6 km/h,236.9° true,11/6/2021 17:17,N18° 27.249' W68° 55.494'
61,88 m,14 m,0:00:11,5 km/h,169.1° true,11/6/2021 17:17,N18° 27.246' W68° 55.499'
62,88 m,16 m,0:00:10,6 km/h,114.3° true,11/6/2021 17:17,N18° 27.239' W68° 55.497'
63,89 m,30 m,0:00:15,7 km/h,73.5° true,11/6/2021 17:17,N18° 27.235' W68° 55.489'
64,87 m,47 m,0:00:18,9 km/h,86.2° true,11/6/2021 17:17,N18° 27.240' W68° 55.472'
65,87 m,58 m,0:00:13,16 km/h,95.4° true,11/6/2021 17:18,N18° 27.241' W68° 55.445'
66,90 m,93 m,0:00:06,56 km/h,98.2° true,11/6/2021 17:18,N18° 27.238' W68° 55.413'
67,91 m,154 m,0:00:05,111 km/h,96.7° true,11/6/2021 17:18,N18° 27.231' W68° 55.360'
68,90 m,217 m,0:00:05,156 km/h,96.8° true,11/6/2021 17:18,N18° 27.221' W68° 55.274'
69,85 m,276 m,0:00:05,199 km/h,97.4° true,11/6/2021 17:18,N18° 27.208' W68° 55.151'
70,83 m,335 m,0:00:05,241 km/h,97.4° true,11/6/2021 17:18,N18° 27.189' W68° 54.995'
71,81 m,390 m,0:00:05,281 km/h,97.3° true,11/6/2021 17:18,N18° 27.165' W68° 54.807'
72,79 m,534 m,0:00:06,320 km/h,97.1° true,11/6/2021 17:18,N18° 27.139' W68° 54.587'
73,79 m,876 m,0:00:09,350 km/h,96.9° true,11/6/2021 17:18,N18° 27.103' W68° 54.286'
74,158 m,1.0 km,0:00:11,343 km/h,96.9° true,11/6/2021 17:19,N18° 27.046' W68° 53.792'
75,370 m,1.2 km,0:00:13,338 km/h,98.0° true,11/6/2021 17:19,N18° 26.978' W68° 53.201'
76,558 m,1.0 km,0:00:11,343 km/h,97.0° true,11/6/2021 17:19,N18° 26.886' W68° 52.514'
77,657 m,1.2 km,0:00:12,348 km/h,96.1° true,11/6/2021 17:19,N18° 26.817' W68° 51.922'
78,782 m,495 m,0:00:05,356 km/h,88.4° true,11/6/2021 17:19,N18° 26.750' W68° 51.267'
79,853 m,401 m,0:00:04,361 km/h,77.1° true,11/6/2021 17:19,N18° 26.757' W68° 50.986'
80,901 m,396 m,0:00:04,356 km/h,68.3° true,11/6/2021 17:20,N18° 26.806' W68° 50.764'
81,930 m,400 m,0:00:04,360 km/h,55.8° true,11/6/2021 17:20,N18° 26.885' W68° 50.555'
82,953 m,393 m,0:00:04,353 km/h,45.6° true,11/6/2021 17:20,N18° 27.006' W68° 50.367'
83,978 m,397 m,0:00:04,357 km/h,32.9° true,11/6/2021 17:20,N18° 27.154' W68° 50.208'
84,1001 m,410 m,0:00:04,369 km/h,20.1° true,11/6/2021 17:20,N18° 27.334' W68° 50.085'
85,1015 m,316 m,0:00:03,380 km/h,9.5° true,11/6/2021 17:20,N18° 27.541' W68° 50.005'
86,1014 m,481 m,0:00:04,433 km/h,1.9° true,11/6/2021 17:20,N18° 27.709' W68° 49.975'
87,978 m,800 m,0:00:06,480 km/h,357.5° true,11/6/2021 17:20,N18° 27.968' W68° 49.966'
88,921 m,820 m,0:00:06,492 km/h,358.4° true,11/6/2021 17:20,N18° 28.399' W68° 49.986'
89,878 m,523 m,0:00:04,471 km/h,6.0° true,11/6/2021 17:20,N18° 28.841' W68° 49.998'
90,1009 m,608 m,0:00:05,437 km/h,12.5° true,11/6/2021 17:20,N18° 29.121' W68° 49.968'
91,1038 m,612 m,0:00:05,441 km/h,16.8° true,11/6/2021 17:20,N18° 29.441' W68° 49.893'
92,1078 m,625 m,0:00:05,450 km/h,22.7° true,11/6/2021 17:20,N18° 29.757' W68° 49.792'
93,1134 m,763 m,0:00:06,458 km/h,27.2° true,11/6/2021 17:20,N18° 30.067' W68° 49.655'
94,1191 m,1.2 km,0:00:09,473 km/h,28.6° true,11/6/2021 17:21,N18° 30.433' W68° 49.457'
95,1266 m,1.5 km,0:00:11,487 km/h,28.9° true,11/6/2021 17:21,N18° 30.993' W68° 49.135'
96,1387 m,1.4 km,0:00:10,502 km/h,29.5° true,11/6/2021 17:21,N18° 31.696' W68° 48.727'
97,1467 m,1.9 km,0:00:13,515 km/h,29.7° true,11/6/2021 17:21,N18° 32.350' W68° 48.336'
98,1616 m,1.8 km,0:00:12,525 km/h,30.0° true,11/6/2021 17:21,N18° 33.220' W68° 47.811'
99,1756 m,1.8 km,0:00:12,538 km/h,29.8° true,11/6/2021 17:22,N18° 34.037' W68° 47.313'
100,1911 m,1.8 km,0:00:12,546 km/h,29.6° true,11/6/2021 17:22,N18° 34.876' W68° 46.807'
101,2093 m,2.0 km,0:00:13,552 km/h,29.7° true,11/6/2021 17:22,N18° 35.729' W68° 46.296'
102,2265 m,2.3 km,0:00:15,557 km/h,29.8° true,11/6/2021 17:22,N18° 36.662' W68° 45.734'
103,2456 m,3.1 km,0:00:20,562 km/h,29.8° true,11/6/2021 17:22,N18° 37.748' W68° 45.078'
104,2707 m,2.1 km,0:00:13,568 km/h,29.8° true,11/6/2021 17:23,N18° 39.209' W68° 44.196'
105,2866 m,2.1 km,0:00:13,573 km/h,29.8° true,11/6/2021 17:23,N18° 40.168' W68° 43.616'
106,3028 m,1.8 km,0:00:11,583 km/h,29.5° true,11/6/2021 17:23,N18° 41.136' W68° 43.031'
107,3109 m,1.8 km,0:00:11,601 km/h,29.6° true,11/6/2021 17:23,N18° 41.971' W68° 42.532'
108,3175 m,1.7 km,0:00:10,619 km/h,29.6° true,11/6/2021 17:24,N18° 42.831' W68° 42.016'
109,3236 m,1.9 km,0:00:11,636 km/h,29.8° true,11/6/2021 17:24,N18° 43.636' W68° 41.533'
110,3298 m,1.8 km,0:00:10,653 km/h,29.9° true,11/6/2021 17:24,N18° 44.545' W68° 40.984'
111,3349 m,2.0 km,0:00:11,669 km/h,29.7° true,11/6/2021 17:24,N18° 45.393' W68° 40.470'
112,3413 m,2.1 km,0:00:11,686 km/h,29.7° true,11/6/2021 17:24,N18° 46.349' W68° 39.893'
113,3485 m,2.3 km,0:00:12,701 km/h,29.9° true,11/6/2021 17:24,N18° 47.331' W68° 39.301'
114,3571 m,2.8 km,0:00:14,712 km/h,29.8° true,11/6/2021 17:25,N18° 48.422' W68° 38.638'
115,3725 m,3.6 km,0:00:18,716 km/h,29.8° true,11/6/2021 17:25,N18° 49.717' W68° 37.855'
116,3958 m,2.6 km,0:00:13,718 km/h,29.6° true,11/6/2021 17:25,N18° 51.391' W68° 36.843'
117,4132 m,2.8 km,0:00:14,718 km/h,29.7° true,11/6/2021 17:25,N18° 52.606' W68° 36.113'
118,4315 m,2.4 km,0:00:12,720 km/h,29.8° true,11/6/2021 17:26,N18° 53.913' W68° 35.324'
119,4448 m,2.0 km,0:00:10,722 km/h,30.2° true,11/6/2021 17:26,N18° 55.034' W68° 34.645'
120,4552 m,1.4 km,0:00:07,724 km/h,32.8° true,11/6/2021 17:26,N18° 55.968' W68° 34.069'
121,4622 m,1.4 km,0:00:07,726 km/h,35.2° true,11/6/2021 17:26,N18° 56.606' W68° 33.635'
122,4691 m,1.4 km,0:00:07,728 km/h,37.6° true,11/6/2021 17:26,N18° 57.227' W68° 33.170'
123,4754 m,1.4 km,0:00:07,731 km/h,40.1° true,11/6/2021 17:26,N18° 57.832' W68° 32.678'
124,4803 m,1.4 km,0:00:07,736 km/h,42.7° true,11/6/2021 17:26,N18° 58.418' W68° 32.156'
125,4853 m,1.4 km,0:00:07,739 km/h,45.0° true,11/6/2021 17:27,N18° 58.985' W68° 31.604'
126,4916 m,2.3 km,0:00:11,741 km/h,45.1° true,11/6/2021 17:27,N18° 59.533' W68° 31.025'
127,5024 m,2.7 km,0:00:13,746 km/h,45.0° true,11/6/2021 17:27,N19° 00.394' W68° 30.110'
128,5146 m,3.3 km,0:00:16,749 km/h,45.1° true,11/6/2021 17:27,N19° 01.420' W68° 29.024'
129,5303 m,2.5 km,0:00:12,755 km/h,45.1° true,11/6/2021 17:27,N19° 02.689' W68° 27.680'
130,5405 m,3.0 km,0:00:14,762 km/h,45.1° true,11/6/2021 17:28,N19° 03.646' W68° 26.662'
131,5521 m,3.2 km,0:00:15,769 km/h,45.2° true,11/6/2021 17:28,N19° 04.773' W68° 25.464'
132,5644 m,3.2 km,0:00:15,775 km/h,45.0° true,11/6/2021 17:28,N19° 05.990' W68° 24.169'
133,5764 m,3.5 km,0:00:16,783 km/h,45.0° true,11/6/2021 17:28,N19° 07.220' W68° 22.865'
134,5886 m,3.5 km,0:00:16,788 km/h,45.0° true,11/6/2021 17:29,N19° 08.545' W68° 21.461'
135,6013 m,3.1 km,0:00:14,794 km/h,45.0° true,11/6/2021 17:29,N19° 09.880' W68° 20.047'
136,6119 m,3.1 km,0:00:14,801 km/h,45.1° true,11/6/2021 17:29,N19° 11.056' W68° 18.800'
137,6226 m,3.1 km,0:00:14,807 km/h,45.0° true,11/6/2021 17:29,N19° 12.242' W68° 17.541'
138,6328 m,3.6 km,0:00:16,815 km/h,45.1° true,11/6/2021 17:29,N19° 13.438' W68° 16.273'
139,6440 m,3.0 km,0:00:13,822 km/h,45.1° true,11/6/2021 17:30,N19° 14.816' W68° 14.809'
140,6535 m,3.2 km,0:00:14,826 km/h,45.1° true,11/6/2021 17:30,N19° 15.945' W68° 13.610'
141,6646 m,3.7 km,0:00:16,831 km/h,45.0° true,11/6/2021 17:30,N19° 17.168' W68° 12.310'
142,6769 m,3.3 km,0:00:14,836 km/h,45.1° true,11/6/2021 17:30,N19° 18.575' W68° 10.818'
143,6898 m,3.3 km,0:00:14,838 km/h,45.1° true,11/6/2021 17:31,N19° 19.814' W68° 09.503'
144,7021 m,3.7 km,0:00:16,840 km/h,45.1° true,11/6/2021 17:31,N19° 21.054' W68° 08.185'
145,7157 m,3.8 km,0:00:16,844 km/h,45.0° true,11/6/2021 17:31,N19° 22.474' W68° 06.673'
146,7285 m,3.8 km,0:00:16,848 km/h,45.0° true,11/6/2021 17:31,N19° 23.903' W68° 05.157'
147,7417 m,3.8 km,0:00:16,851 km/h,45.1° true,11/6/2021 17:32,N19° 25.340' W68° 03.634'
148,7542 m,4.0 km,0:00:17,856 km/h,45.2° true,11/6/2021 17:32,N19° 26.778' W68° 02.103'
149,7664 m,3.8 km,0:00:16,861 km/h,45.2° true,11/6/2021 17:32,N19° 28.313' W68° 00.463'
150,7766 m,3.9 km,0:00:16,868 km/h,45.1° true,11/6/2021 17:33,N19° 29.768' W67° 58.911'
151,7848 m,4.1 km,0:00:17,873 km/h,45.2° true,11/6/2021 17:33,N19° 31.236' W67° 57.348'
152,7964 m,3.9 km,0:00:16,877 km/h,45.2° true,11/6/2021 17:33,N19° 32.802' W67° 55.676'
153,8068 m,5.4 km,0:00:22,881 km/h,45.2° true,11/6/2021 17:33,N19° 34.283' W67° 54.093'
154,8218 m,3.7 km,0:00:15,886 km/h,45.3° true,11/6/2021 17:34,N19° 36.326' W67° 51.906'
155,8308 m,4.7 km,0:00:19,890 km/h,45.2° true,11/6/2021 17:34,N19° 37.726' W67° 50.406'
156,8434 m,4.2 km,0:00:17,894 km/h,45.2° true,11/6/2021 17:34,N19° 39.510' W67° 48.499'
157,8539 m,4.2 km,0:00:17,897 km/h,45.2° true,11/6/2021 17:35,N19° 41.113' W67° 46.785'
158,8644 m,4.3 km,0:00:17,902 km/h,45.2° true,11/6/2021 17:35,N19° 42.722' W67° 45.064'
159,8726 m,4.0 km,0:00:16,908 km/h,45.3° true,11/6/2021 17:35,N19° 44.338' W67° 43.334'
160,8806 m,5.3 km,0:00:21,911 km/h,45.3° true,11/6/2021 17:35,N19° 45.869' W67° 41.692'
161,8938 m,4.3 km,0:00:17,914 km/h,45.3° true,11/6/2021 17:36,N19° 47.884' W67° 39.527'
162,9036 m,3.6 km,0:00:14,916 km/h,45.3° true,11/6/2021 17:36,N19° 49.522' W67° 37.770'
163,9108 m,4.1 km,0:00:16,920 km/h,45.3° true,11/6/2021 17:36,N19° 50.873' W67° 36.319'
164,9187 m,3.8 km,0:00:15,924 km/h,45.3° true,11/6/2021 17:37,N19° 52.423' W67° 34.654'
165,9273 m,4.1 km,0:00:16,927 km/h,45.3° true,11/6/2021 17:37,N19° 53.881' W67° 33.085'
166,9354 m,4.1 km,0:00:16,931 km/h,45.3° true,11/6/2021 17:37,N19° 55.444' W67° 31.407'
167,9442 m,4.1 km,0:00:16,933 km/h,45.3° true,11/6/2021 17:37,N19° 57.012' W67° 29.721'
168,9529 m,4.7 km,0:00:18,937 km/h,45.3° true,11/6/2021 17:38,N19° 58.585' W67° 28.030'
169,9626 m,3.7 km,0:00:14,939 km/h,45.4° true,11/6/2021 17:38,N20° 00.361' W67° 26.122'
170,9699 m,4.2 km,0:00:16,941 km/h,45.4° true,11/6/2021 17:38,N20° 01.743' W67° 24.631'
171,9793 m,3.6 km,0:00:14,938 km/h,45.3° true,11/6/2021 17:38,N20° 03.325' W67° 22.923'
172,9923 m,3.6 km,0:00:14,933 km/h,45.4° true,11/6/2021 17:39,N20° 04.707' W67° 21.434'
173,10042 m,3.1 km,0:00:12,930 km/h,45.4° true,11/6/2021 17:39,N20° 06.080' W67° 19.953'
174,10082 m,4.1 km,0:00:16,926 km/h,45.4° true,11/6/2021 17:39,N20° 07.252' W67° 18.685'
175,10088 m,4.1 km,0:00:16,925 km/h,45.4° true,11/6/2021 17:39,N20° 08.811' W67° 17.003'
176,10082 m,3.6 km,0:00:14,926 km/h,45.4° true,11/6/2021 17:40,N20° 10.369' W67° 15.323'
177,10079 m,4.9 km,0:00:19,925 km/h,45.4° true,11/6/2021 17:40,N20° 11.732' W67° 13.852'
178,10080 m,3.6 km,0:00:14,926 km/h,45.4° true,11/6/2021 17:40,N20° 13.579' W67° 11.857'
179,10082 m,4.1 km,0:00:16,926 km/h,45.5° true,11/6/2021 17:40,N20° 14.941' W67° 10.383'
180,10081 m,3.3 km,0:00:13,926 km/h,45.5° true,11/6/2021 17:41,N20° 16.495' W67° 08.697'
181,10080 m,4.1 km,0:00:16,927 km/h,45.5° true,11/6/2021 17:41,N20° 17.758' W67° 07.327'
182,10078 m,3.6 km,0:00:14,927 km/h,45.5° true,11/6/2021 17:41,N20° 19.313' W67° 05.637'
183,10081 m,3.6 km,0:00:14,927 km/h,45.4° true,11/6/2021 17:41,N20° 20.677' W67° 04.160'
184,10083 m,3.6 km,0:00:14,926 km/h,45.5° true,11/6/2021 17:42,N20° 22.041' W67° 02.684'
185,10086 m,3.6 km,0:00:14,927 km/h,45.5° true,11/6/2021 17:42,N20° 23.401' W67° 01.207'
186,10082 m,3.9 km,0:00:15,926 km/h,45.4° true,11/6/2021 17:42,N20° 24.764' W66° 59.730'
187,10083 m,3.9 km,0:00:15,925 km/h,45.6° true,11/6/2021 17:42,N20° 26.222' W66° 58.150'
188,10083 m,4.1 km,0:00:16,925 km/h,45.6° true,11/6/2021 17:43,N20° 27.677' W66° 56.566'
189,10080 m,3.6 km,0:00:14,925 km/h,45.5° true,11/6/2021 17:43,N20° 29.228' W66° 54.877'
190,10079 m,3.6 km,0:00:14,926 km/h,45.5° true,11/6/2021 17:43,N20° 30.588' W66° 53.401'
191,10081 m,2.8 km,0:00:11,928 km/h,45.5° true,11/6/2021 17:43,N20° 31.950' W66° 51.923'
192,10079 m,3.9 km,0:00:15,930 km/h,45.7° true,11/6/2021 17:43,N20° 33.021' W66° 50.758'
193,10078 m,3.4 km,0:00:13,930 km/h,45.6° true,11/6/2021 17:44,N20° 34.480' W66° 49.161'
194,10084 m,3.4 km,0:00:13,930 km/h,45.6° true,11/6/2021 17:44,N20° 35.747' W66° 47.780'
195,10085 m,3.4 km,0:00:13,932 km/h,45.6° true,11/6/2021 17:44,N20° 37.015' W66° 46.399'
196,10083 m,4.9 km,0:00:19,932 km/h,45.6° true,11/6/2021 17:44,N20° 38.283' W66° 45.013'
197,10084 m,4.4 km,0:00:17,932 km/h,45.6° true,11/6/2021 17:45,N20° 40.138' W66° 42.988'
198,10083 m,4.1 km,0:00:16,932 km/h,45.6° true,11/6/2021 17:45,N20° 41.799' W66° 41.178'
199,10080 m,4.7 km,0:00:18,931 km/h,45.6° true,11/6/2021 17:45,N20° 43.361' W66° 39.473'
200,10081 m,4.1 km,0:00:16,932 km/h,45.6° true,11/6/2021 17:46,N20° 45.116' W66° 37.555'
201,10080 m,3.9 km,0:00:15,932 km/h,45.6° true,11/6/2021 17:46,N20° 46.678' W66° 35.848'
202,10080 m,3.9 km,0:00:15,933 km/h,45.6° true,11/6/2021 17:46,N20° 48.141' W66° 34.247'
203,10081 m,3.1 km,0:00:12,934 km/h,45.7° true,11/6/2021 17:46,N20° 49.606' W66° 32.643'
204,10078 m,4.1 km,0:00:16,933 km/h,45.7° true,11/6/2021 17:47,N20° 50.778' W66° 31.359'
205,10082 m,3.4 km,0:00:13,934 km/h,45.6° true,11/6/2021 17:47,N20° 52.341' W66° 29.648'
206,10083 m,3.9 km,0:00:15,933 km/h,45.7° true,11/6/2021 17:47,N20° 53.611' W66° 28.256'
207,10082 m,3.6 km,0:00:14,933 km/h,45.7° true,11/6/2021 17:47,N20° 55.076' W66° 26.652'
208,10080 m,3.1 km,0:00:12,933 km/h,45.7° true,11/6/2021 17:47,N20° 56.443' W66° 25.154'
209,10082 m,4.1 km,0:00:16,934 km/h,45.7° true,11/6/2021 17:48,N20° 57.613' W66° 23.869'
210,10085 m,8.1 km,0:00:31,935 km/h,45.7° true,11/6/2021 17:48,N20° 59.174' W66° 22.153'
211,10080 m,8.3 km,0:00:32,934 km/h,45.8° true,11/6/2021 17:48,N21° 02.203' W66° 18.826'
212,10082 m,3.4 km,0:00:13,933 km/h,45.7° true,11/6/2021 17:49,N21° 05.323' W66° 15.391'
213,10079 m,4.7 km,0:00:18,933 km/h,45.8° true,11/6/2021 17:49,N21° 06.591' W66° 13.996'
214,10075 m,4.1 km,0:00:16,933 km/h,45.8° true,11/6/2021 17:50,N21° 08.344' W66° 12.064'
215,10079 m,4.1 km,0:00:16,932 km/h,45.9° true,11/6/2021 17:50,N21° 09.903' W66° 10.346'
216,10074 m,4.7 km,0:00:18,933 km/h,45.8° true,11/6/2021 17:50,N21° 11.459' W66° 08.627'
217,10072 m,9.6 km,0:00:37,933 km/h,45.8° true,11/6/2021 17:50,N21° 13.211' W66° 06.692'
218,10075 m,8.8 km,0:00:34,932 km/h,45.8° true,11/6/2021 17:51,N21° 16.815' W66° 02.716'
219,10073 m,7.5 km,0:00:29,932 km/h,45.9° true,11/6/2021 17:52,N21° 20.120' W65° 59.060'
220,10076 m,5.7 km,0:00:22,933 km/h,45.9° true,11/6/2021 17:52,N21° 22.939' W65° 55.941'
221,10074 m,8.8 km,0:00:34,933 km/h,45.9° true,11/6/2021 17:52,N21° 25.078' W65° 53.570'
222,10069 m,8.8 km,0:00:34,933 km/h,45.9° true,11/6/2021 17:53,N21° 28.382' W65° 49.906'
223,10067 m,4.4 km,0:00:17,933 km/h,45.8° true,11/6/2021 17:54,N21° 31.685' W65° 46.238'
224,10081 m,7.0 km,0:00:27,933 km/h,45.9° true,11/6/2021 17:54,N21° 33.341' W65° 44.409'
225,10083 m,7.8 km,0:00:30,934 km/h,46.0° true,11/6/2021 17:54,N21° 35.963' W65° 41.494'
226,10081 m,6.2 km,0:00:24,935 km/h,46.0° true,11/6/2021 17:55,N21° 38.877' W65° 38.248'
227,10081 m,3.4 km,0:00:13,936 km/h,46.0° true,11/6/2021 17:55,N21° 41.210' W65° 35.649'
228,10079 m,3.9 km,0:00:15,935 km/h,46.0° true,11/6/2021 17:55,N21° 42.476' W65° 34.240'
229,10078 m,4.4 km,0:00:17,934 km/h,46.1° true,11/6/2021 17:56,N21° 43.933' W65° 32.612'
230,10075 m,4.2 km,0:00:16,935 km/h,46.1° true,11/6/2021 17:56,N21° 45.581' W65° 30.768'
231,10074 m,4.7 km,0:00:18,935 km/h,46.1° true,11/6/2021 17:56,N21° 47.135' W65° 29.032'
232,10072 m,3.4 km,0:00:13,936 km/h,46.1° true,11/6/2021 17:56,N21° 48.883' W65° 27.078'
233,10076 m,3.6 km,0:00:14,936 km/h,46.1° true,11/6/2021 17:57,N21° 50.146' W65° 25.664'
234,10076 m,3.9 km,0:00:15,936 km/h,46.1° true,11/6/2021 17:57,N21° 51.508' W65° 24.141'
235,10076 m,3.6 km,0:00:14,937 km/h,46.1° true,11/6/2021 17:57,N21° 52.966' W65° 22.508'
236,10073 m,3.6 km,0:00:14,938 km/h,46.1° true,11/6/2021 17:57,N21° 54.328' W65° 20.983'
237,10072 m,3.4 km,0:00:13,939 km/h,46.1° true,11/6/2021 17:58,N21° 55.691' W65° 19.456'
238,10073 m,4.4 km,0:00:17,940 km/h,46.1° true,11/6/2021 17:58,N21° 56.959' W65° 18.038'
239,10073 m,3.9 km,0:00:15,942 km/h,46.1° true,11/6/2021 17:58,N21° 58.618' W65° 16.179'
