Index;Elevation;Leg distance;Leg time;Leg speed;Leg course;Time;Position;Car
1;240 м;18 м;0:00:24;2.7 км/ч;8.3° истина;06.09.2025 12:39;N56.79840° E60.61947°;
2;244 м;3 м;0:00:05;1.9 км/ч;348.7° истина;06.09.2025 12:39;N56.79856° E60.61952°;
3;245 м;81 м;4 дней 15:28:24;0.0 км/ч;172.2° истина;06.09.2025 12:39;N56.79859° E60.61951°;
4;256 м;3 м;0:00:25;0.4 км/ч;38.0° истина;11.09.2025 4:08;N56.79787° E60.61969°;
5;250 м;7 м;0:00:25;1.0 км/ч;16.0° истина;11.09.2025 4:08;N56.79788° E60.61971°;
6;244 м;4 м;0:00:23;0.6 км/ч;30.3° истина;11.09.2025 4:08;N56.79794° E60.61974°;
7;242 м;5 м;0:00:23;0.8 км/ч;178.8° истина;11.09.2025 4:09;N56.79797° E60.61978°;
8;244 м;6 м;0:00:05;4.1 км/ч;1.4° истина;11.09.2025 4:09;N56.79793° E60.61978°;
9;244 м;8 м;0:00:03;9 км/ч;295.3° истина;11.09.2025 4:09;N56.79798° E60.61978°;
10;244 м;4 м;0:00:01;15 км/ч;273.6° истина;11.09.2025 4:09;N56.79801° E60.61967°;
11;244 м;4 м;0:00:01;15 км/ч;271.1° истина;11.09.2025 4:09;N56.79801° E60.61960°;
12;244 м;5 м;0:00:01;17 км/ч;271.7° истина;11.09.2025 4:09;N56.79801° E60.61953°;
13;244 м;51 м;0:00:10;18 км/ч;265.8° истина;11.09.2025 4:09;N56.79801° E60.61945°;
14;245 м;4 м;0:00:01;15 км/ч;214.5° истина;11.09.2025 4:10;N56.79798° E60.61862°;
15;246 м;4 м;0:00:01;14 км/ч;205.4° истина;11.09.2025 4:10;N56.79795° E60.61858°;
16;246 м;2 м;0:00:01;9 км/ч;197.6° истина;11.09.2025 4:10;N56.79792° E60.61855°;
17;246 м;12 м;0:00:06;7 км/ч;166.1° истина;11.09.2025 4:10;N56.79790° E60.61854°;
18;247 м;4 м;0:00:01;15 км/ч;123.7° истина;11.09.2025 4:10;N56.79779° E60.61859°;
19;248 м;5 м;0:00:01;18 км/ч;111.8° истина;11.09.2025 4:10;N56.79777° E60.61864°;
20;248 м;6 м;0:00:01;23 км/ч;100.9° истина;11.09.2025 4:10;N56.79775° E60.61872°;
21;248 м;7 м;0:00:01;27 км/ч;93.2° истина;11.09.2025 4:10;N56.79774° E60.61882°;
22;248 м;9 м;0:00:01;32 км/ч;93.0° истина;11.09.2025 4:10;N56.79774° E60.61894°;
23;248 м;84 м;0:00:07;43 км/ч;90.5° истина;11.09.2025 4:10;N56.79774° E60.61909°;
24;248 м;144 м;0:00:09;58 км/ч;90.7° истина;11.09.2025 4:10;N56.79773° E60.62046°;
25;246 м;117 м;0:00:08;53 км/ч;86.9° истина;11.09.2025 4:10;N56.79771° E60.62283°;
26;244 м;96 м;0:00:08;43 км/ч;72.3° истина;11.09.2025 4:10;N56.79777° E60.62474°;
27;239 м;84 м;0:00:09;34 км/ч;67.7° истина;11.09.2025 4:10;N56.79803° E60.62624°;
28;237 м;127 м;0:00:14;33 км/ч;68.8° истина;11.09.2025 4:10;N56.79832° E60.62752°;
29;235 м;47 м;0:00:08;21 км/ч;72.6° истина;11.09.2025 4:11;N56.79873° E60.62946°;
30;237 м;39 м;0:00:11;13 км/ч;72.4° истина;11.09.2025 4:11;N56.79886° E60.63019°;
31;236 м;3 м;0:00:11;0.8 км/ч;133.4° истина;11.09.2025 4:11;N56.79896° E60.63081°;
32;237 м;5 м;0:00:27;0.6 км/ч;236.9° истина;11.09.2025 4:11;N56.79895° E60.63084°;
33;237 м;16 м;0:00:12;5 км/ч;65.6° истина;11.09.2025 4:12;N56.79892° E60.63077°;
34;236 м;5 м;0:00:01;18 км/ч;81.9° истина;11.09.2025 4:12;N56.79898° E60.63100°;
35;236 м;5 м;0:00:01;20 км/ч;93.7° истина;11.09.2025 4:12;N56.79899° E60.63108°;
36;236 м;5 м;0:00:01;19 км/ч;120.4° истина;11.09.2025 4:12;N56.79898° E60.63117°;
37;236 м;6 м;0:00:01;21 км/ч;146.3° истина;11.09.2025 4:12;N56.79896° E60.63125°;
38;237 м;7 м;0:00:01;24 км/ч;154.7° истина;11.09.2025 4:12;N56.79892° E60.63130°;
39;237 м;31 м;0:00:04;28 км/ч;150.5° истина;11.09.2025 4:12;N56.79886° E60.63135°;
40;238 м;9 м;0:00:01;31 км/ч;140.4° истина;11.09.2025 4:12;N56.79862° E60.63159°;
41;238 м;9 м;0:00:01;32 км/ч;135.5° истина;11.09.2025 4:12;N56.79857° E60.63168°;
42;238 м;9 м;0:00:01;32 км/ч;129.8° истина;11.09.2025 4:12;N56.79851° E60.63178°;
43;238 м;9 м;0:00:01;32 км/ч;126.8° истина;11.09.2025 4:12;N56.79846° E60.63189°;
44;238 м;9 м;0:00:01;32 км/ч;124.9° истина;11.09.2025 4:12;N56.79841° E60.63201°;
45;238 м;65 м;0:00:09;26 км/ч;121.1° истина;11.09.2025 4:12;N56.79836° E60.63213°;
46;235 м;5 м;0:00:01;18 км/ч;115.7° истина;11.09.2025 4:12;N56.79806° E60.63304°;
47;236 м;47 м;0:00:12;14 км/ч;118.3° истина;11.09.2025 4:12;N56.79805° E60.63311°;
48;239 м;7 м;0:00:09;2.8 км/ч;132.3° истина;11.09.2025 4:12;N56.79784° E60.63380°;
49;239 м;9 м;0:00:08;4.2 км/ч;124.5° истина;11.09.2025 4:13;N56.79780° E60.63388°;
50;241 м;50 м;0:00:06;30 км/ч;119.8° истина;11.09.2025 4:13;N56.79775° E60.63401°;
51;243 м;104 м;0:00:08;47 км/ч;119.9° истина;11.09.2025 4:13;N56.79753° E60.63472°;
52;242 м;148 м;0:00:09;59 км/ч;120.8° истина;11.09.2025 4:13;N56.79707° E60.63619°;
53;242 м;85 м;0:00:05;61 км/ч;130.5° истина;11.09.2025 4:13;N56.79639° E60.63828°;
54;243 м;96 м;0:00:06;58 км/ч;146.6° истина;11.09.2025 4:13;N56.79589° E60.63934°;
55;245 м;201 м;0:00:13;56 км/ч;151.8° истина;11.09.2025 4:13;N56.79517° E60.64020°;
56;241 м;103 м;0:00:08;46 км/ч;151.8° истина;11.09.2025 4:13;N56.79358° E60.64176°;
57;241 м;140 м;0:00:10;50 км/ч;150.9° истина;11.09.2025 4:14;N56.79276° E60.64257°;
58;242 м;153 м;0:00:09;61 км/ч;151.0° истина;11.09.2025 4:14;N56.79166° E60.64368°;
59;244 м;196 м;0:00:12;59 км/ч;153.7° истина;11.09.2025 4:14;N56.79046° E60.64490°;
60;246 м;118 м;0:00:09;47 км/ч;153.9° истина;11.09.2025 4:14;N56.78888° E60.64632°;
61;249 м;43 м;0:00:06;26 км/ч;152.4° истина;11.09.2025 4:14;N56.78792° E60.64718°;
62;246 м;43 м;0:00:09;17 км/ч;151.2° истина;11.09.2025 4:14;N56.78758° E60.64750°;
63;246 м;76 м;0:00:08;34 км/ч;150.3° истина;11.09.2025 4:15;N56.78724° E60.64784°;
64;246 м;134 м;0:00:11;44 км/ч;144.5° истина;11.09.2025 4:15;N56.78665° E60.64846°;
65;247 м;106 м;0:00:08;48 км/ч;139.4° истина;11.09.2025 4:15;N56.78568° E60.64973°;
66;245 м;141 м;0:00:09;57 км/ч;143.9° истина;11.09.2025 4:15;N56.78495° E60.65086°;
67;245 м;156 м;0:00:10;56 км/ч;143.6° истина;11.09.2025 4:15;N56.78392° E60.65223°;
68;244 м;180 м;0:00:10;65 км/ч;145.4° истина;11.09.2025 4:15;N56.78280° E60.65375°;
69;240 м;257 м;0:00:14;66 км/ч;147.7° истина;11.09.2025 4:15;N56.78147° E60.65542°;
70;238 м;135 м;0:00:08;61 км/ч;138.8° истина;11.09.2025 4:16;N56.77951° E60.65767°;
71;241 м;71 м;0:00:06;42 км/ч;126.6° истина;11.09.2025 4:16;N56.77860° E60.65913°;
72;242 м;11 м;0:00:02;21 км/ч;123.5° истина;11.09.2025 4:16;N56.77822° E60.66006°;
73;244 м;3 м;0:00:01;10 км/ч;125.1° истина;11.09.2025 4:16;N56.77817° E60.66022°;
74;244 м;2 м;0:00:06;1.3 км/ч;11.3° истина;11.09.2025 4:16;N56.77815° E60.66026°;
75;244 м;9 м;0:00:16;2.1 км/ч;97.1° истина;11.09.2025 4:16;N56.77817° E60.66026°;
76;245 м;46 м;0:00:06;28 км/ч;125.3° истина;11.09.2025 4:16;N56.77816° E60.66042°;
77;245 м;99 м;0:00:08;44 км/ч;126.6° истина;11.09.2025 4:16;N56.77792° E60.66104°;
78;243 м;128 м;0:00:08;58 км/ч;134.8° истина;11.09.2025 4:17;N56.77739° E60.66233°;
79;241 м;192 м;0:00:11;63 км/ч;145.7° истина;11.09.2025 4:17;N56.77658° E60.66382°;
80;244 м;194 м;0:00:10;70 км/ч;146.9° истина;11.09.2025 4:17;N56.77516° E60.66559°;
81;242 м;202 м;0:00:10;73 км/ч;155.6° истина;11.09.2025 4:17;N56.77371° E60.66732°;
82;244 м;157 м;0:00:08;71 км/ч;165.1° истина;11.09.2025 4:17;N56.77205° E60.66869°;
83;244 м;233 м;0:00:12;70 км/ч;169.3° истина;11.09.2025 4:17;N56.77069° E60.66935°;
84;244 м;208 м;0:00:11;68 км/ч;167.8° истина;11.09.2025 4:18;N56.76863° E60.67006°;
85;245 м;170 м;0:00:09;68 км/ч;165.2° истина;11.09.2025 4:18;N56.76681° E60.67078°;
86;245 м;173 м;0:00:09;69 км/ч;166.0° истина;11.09.2025 4:18;N56.76533° E60.67149°;
87;246 м;136 м;0:00:07;70 км/ч;181.2° истина;11.09.2025 4:18;N56.76382° E60.67217°;
88;246 м;176 м;0:00:09;70 км/ч;191.4° истина;11.09.2025 4:18;N56.76260° E60.67213°;
89;244 м;140 м;0:00:07;72 км/ч;182.2° истина;11.09.2025 4:18;N56.76105° E60.67156°;
90;242 м;162 м;0:00:08;73 км/ч;171.7° истина;11.09.2025 4:18;N56.75980° E60.67147°;
91;240 м;141 м;0:00:07;73 км/ч;159.7° истина;11.09.2025 4:19;N56.75836° E60.67185°;
92;241 м;240 м;0:00:11;79 км/ч;153.1° истина;11.09.2025 4:19;N56.75717° E60.67265°;
93;245 м;219 м;0:00:10;79 км/ч;149.9° истина;11.09.2025 4:19;N56.75525° E60.67443°;
94;247 м;284 м;0:00:13;79 км/ч;149.2° истина;11.09.2025 4:19;N56.75355° E60.67622°;
95;247 м;180 м;0:00:09;72 км/ч;150.6° истина;11.09.2025 4:19;N56.75135° E60.67861°;
96;244 м;58 м;0:00:05;42 км/ч;152.9° истина;11.09.2025 4:19;N56.74995° E60.68005°;
97;243 м;23 м;0:00:05;17 км/ч;152.2° истина;11.09.2025 4:19;N56.74948° E60.68049°;
98;242 м;5 м;0:00:09;1.8 км/ч;319.9° истина;11.09.2025 4:20;N56.74930° E60.68066°;
99;243 м;4 м;0:00:29;0.5 км/ч;135.8° истина;11.09.2025 4:20;N56.74933° E60.68061°;
100;243 м;48 м;0:00:06;29 км/ч;151.9° истина;11.09.2025 4:20;N56.74930° E60.68066°;
101;244 м;85 м;0:00:07;44 км/ч;140.1° истина;11.09.2025 4:20;N56.74892° E60.68103°;
102;244 м;109 м;0:00:08;49 км/ч;122.2° истина;11.09.2025 4:20;N56.74834° E60.68192°;
103;243 м;151 м;0:00:12;45 км/ч;119.8° истина;11.09.2025 4:21;N56.74782° E60.68343°;
104;244 м;128 м;0:00:10;46 км/ч;119.3° истина;11.09.2025 4:21;N56.74714° E60.68558°;
105;250 м;191 м;0:00:13;53 км/ч;118.4° истина;11.09.2025 4:21;N56.74658° E60.68741°;
106;258 м;153 м;0:00:11;50 км/ч;122.8° истина;11.09.2025 4:21;N56.74577° E60.69016°;
107;259 м;155 м;0:00:10;56 км/ч;122.3° истина;11.09.2025 4:21;N56.74502° E60.69227°;
108;257 м;191 м;0:00:11;62 км/ч;122.6° истина;11.09.2025 4:21;N56.74427° E60.69442°;
109;259 м;234 м;0:00:14;60 км/ч;124.1° истина;11.09.2025 4:22;N56.74335° E60.69705°;
110;259 м;17 м;0:00:01;61 км/ч;142.9° истина;11.09.2025 4:22;N56.74217° E60.70022°;
111;258 м;17 м;0:00:01;62 км/ч;148.7° истина;11.09.2025 4:22;N56.74205° E60.70039°;
112;258 м;18 м;0:00:01;64 км/ч;153.3° истина;11.09.2025 4:22;N56.74192° E60.70054°;
113;258 м;18 м;0:00:01;65 км/ч;155.1° истина;11.09.2025 4:22;N56.74178° E60.70067°;
114;258 м;209 м;0:00:11;68 км/ч;156.2° истина;11.09.2025 4:22;N56.74163° E60.70079°;
115;254 м;184 м;0:00:09;74 км/ч;160.2° истина;11.09.2025 4:22;N56.73991° E60.70217°;
116;249 м;194 м;0:00:09;77 км/ч;153.5° истина;11.09.2025 4:22;N56.73836° E60.70319°;
117;246 м;236 м;0:00:11;77 км/ч;156.2° истина;11.09.2025 4:22;N56.73680° E60.70460°;
118;243 м;235 м;0:00:11;77 км/ч;155.5° истина;11.09.2025 4:23;N56.73486° E60.70616°;
119;242 м;299 м;0:00:14;77 км/ч;155.7° истина;11.09.2025 4:23;N56.73294° E60.70776°;
120;239 м;234 м;0:00:11;77 км/ч;156.8° истина;11.09.2025 4:23;N56.73049° E60.70977°;
121;238 м;300 м;0:00:14;77 км/ч;158.3° истина;11.09.2025 4:23;N56.72856° E60.71128°;
122;240 м;299 м;0:00:14;77 км/ч;161.3° истина;11.09.2025 4:23;N56.72605° E60.71310°;
123;243 м;235 м;0:00:11;77 км/ч;162.9° истина;11.09.2025 4:24;N56.72350° E60.71467°;
124;246 м;215 м;0:00:10;77 км/ч;157.7° истина;11.09.2025 4:24;N56.72149° E60.71580°;
125;245 м;235 м;0:00:11;77 км/ч;153.2° истина;11.09.2025 4:24;N56.71970° E60.71714°;
126;243 м;213 м;0:00:10;77 км/ч;144.8° истина;11.09.2025 4:24;N56.71782° E60.71888°;
127;242 м;196 м;0:00:09;78 км/ч;133.7° истина;11.09.2025 4:24;N56.71625° E60.72089°;
128;239 м;383 м;0:00:18;77 км/ч;132.2° истина;11.09.2025 4:25;N56.71503° E60.72321°;
129;237 м;363 м;0:00:17;77 км/ч;131.3° истина;11.09.2025 4:25;N56.71272° E60.72785°;
130;234 м;258 м;0:00:12;77 км/ч;126.1° истина;11.09.2025 4:25;N56.71057° E60.73231°;
131;236 м;282 м;0:00:13;78 км/ч;123.1° истина;11.09.2025 4:25;N56.70920° E60.73572°;
132;230 м;258 м;0:00:12;77 км/ч;123.2° истина;11.09.2025 4:26;N56.70781° E60.73959°;
133;229 м;190 м;0:00:09;76 км/ч;130.7° истина;11.09.2025 4:26;N56.70655° E60.74312°;
134;230 м;171 м;0:00:08;77 км/ч;143.6° истина;11.09.2025 4:26;N56.70543° E60.74548°;
135;229 м;149 м;0:00:07;77 км/ч;154.6° истина;11.09.2025 4:26;N56.70419° E60.74714°;
136;229 м;214 м;0:00:10;77 км/ч;163.8° истина;11.09.2025 4:26;N56.70298° E60.74819°;
137;232 м;213 м;0:00:10;77 км/ч;171.8° истина;11.09.2025 4:26;N56.70114° E60.74917°;
138;236 м;317 м;0:00:15;76 км/ч;169.6° истина;11.09.2025 4:26;N56.69925° E60.74967°;
139;241 м;251 м;0:00:11;82 км/ч;146.6° истина;11.09.2025 4:27;N56.69645° E60.75060°;
140;245 м;28 м;0:00:01;101 км/ч;124.3° истина;11.09.2025 4:27;N56.69456° E60.75287°;
141;245 м;24 м;0:00:01;88 км/ч;117.9° истина;11.09.2025 4:27;N56.69442° E60.75324°;
142;245 м;28 м;0:00:01;100 км/ч;118.2° истина;11.09.2025 4:27;N56.69432° E60.75360°;
143;245 м;24 м;0:00:01;87 км/ч;121.2° истина;11.09.2025 4:27;N56.69420° E60.75400°;
144;245 м;174 м;0:00:07;89 км/ч;118.4° истина;11.09.2025 4:27;N56.69409° E60.75434°;
145;248 м;255 м;0:00:10;92 км/ч;119.8° истина;11.09.2025 4:27;N56.69335° E60.75684°;
146;249 м;213 м;0:00:08;96 км/ч;129.4° истина;11.09.2025 4:27;N56.69221° E60.76046°;
147;250 м;241 м;0:00:09;96 км/ч;136.6° истина;11.09.2025 4:27;N56.69099° E60.76315°;
148;249 м;271 м;0:00:10;97 км/ч;137.8° истина;11.09.2025 4:28;N56.68942° E60.76585°;
149;244 м;299 м;0:00:11;98 км/ч;141.1° истина;11.09.2025 4:28;N56.68762° E60.76882°;
150;237 м;295 м;0:00:11;96 км/ч;145.9° истина;11.09.2025 4:28;N56.68553° E60.77189°;
151;242 м;295 м;0:00:11;97 км/ч;151.0° истина;11.09.2025 4:28;N56.68334° E60.77459°;
152;243 м;348 м;0:00:13;96 км/ч;153.6° истина;11.09.2025 4:28;N56.68102° E60.77693°;
153;247 м;292 м;0:00:11;96 км/ч;153.2° истина;11.09.2025 4:28;N56.67822° E60.77946°;
154;251 м;376 м;0:00:14;97 км/ч;153.1° истина;11.09.2025 4:29;N56.67588° E60.78162°;
155;253 м;349 м;0:00:13;97 км/ч;153.1° истина;11.09.2025 4:29;N56.67286° E60.78440°;
156;256 м;458 м;0:00:17;97 км/ч;153.0° истина;11.09.2025 4:29;N56.67007° E60.78698°;
157;262 м;428 м;0:00:16;96 км/ч;152.7° истина;11.09.2025 4:29;N56.66640° E60.79038°;
158;269 м;327 м;0:00:12;98 км/ч;153.0° истина;11.09.2025 4:30;N56.66299° E60.79360°;
159;267 м;432 м;0:00:16;97 км/ч;153.9° истина;11.09.2025 4:30;N56.66037° E60.79602°;
160;257 м;324 м;0:00:12;97 км/ч;157.3° истина;11.09.2025 4:30;N56.65688° E60.79913°;
161;251 м;324 м;0:00:12;97 км/ч;161.3° истина;11.09.2025 4:30;N56.65420° E60.80117°;
162;251 м;403 м;0:00:15;97 км/ч;162.9° истина;11.09.2025 4:31;N56.65145° E60.80286°;
163;251 м;348 м;0:00:13;96 км/ч;162.7° истина;11.09.2025 4:31;N56.64799° E60.80480°;
164;256 м;295 м;0:00:11;97 км/ч;162.7° истина;11.09.2025 4:31;N56.64500° E60.80648°;
165;260 м;267 м;0:00:10;96 км/ч;166.5° истина;11.09.2025 4:31;N56.64247° E60.80792°;
166;262 м;207 м;0:00:08;93 км/ч;172.5° истина;11.09.2025 4:31;N56.64014° E60.80894°;
167;261 м;265 м;0:00:11;87 км/ч;176.7° истина;11.09.2025 4:31;N56.63829° E60.80938°;
168;261 м;289 м;0:00:12;87 км/ч;173.6° истина;11.09.2025 4:32;N56.63592° E60.80963°;
169;262 м;218 м;0:00:09;87 км/ч;161.6° истина;11.09.2025 4:32;N56.63333° E60.81016°;
170;264 м;170 м;0:00:07;87 км/ч;149.9° истина;11.09.2025 4:32;N56.63148° E60.81128°;
171;265 м;195 м;0:00:08;88 км/ч;140.7° истина;11.09.2025 4:32;N56.63016° E60.81267°;
172;265 м;261 м;0:00:10;94 км/ч;140.5° истина;11.09.2025 4:32;N56.62881° E60.81469°;
173;272 м;297 м;0:00:11;97 км/ч;140.8° истина;11.09.2025 4:32;N56.62699° E60.81740°;
174;283 м;379 м;0:00:14;97 км/ч;140.5° истина;11.09.2025 4:33;N56.62493° E60.82046°;
175;293 м;352 м;0:00:13;97 км/ч;140.7° истина;11.09.2025 4:33;N56.62230° E60.82440°;
176;298 м;322 м;0:00:12;97 км/ч;140.6° истина;11.09.2025 4:33;N56.61986° E60.82804°;
177;301 м;320 м;0:00:12;96 км/ч;143.3° истина;11.09.2025 4:33;N56.61762° E60.83138°;
178;302 м;269 м;0:00:10;97 км/ч;149.4° истина;11.09.2025 4:33;N56.61532° E60.83450°;
179;302 м;242 м;0:00:09;97 км/ч;156.4° истина;11.09.2025 4:34;N56.61324° E60.83675°;
180;302 м;321 м;0:00:12;96 км/ч;161.6° истина;11.09.2025 4:34;N56.61124° E60.83832°;
181;299 м;351 м;0:00:13;97 км/ч;163.0° истина;11.09.2025 4:34;N56.60851° E60.83998°;
182;290 м;347 м;0:00:13;96 км/ч;163.3° истина;11.09.2025 4:34;N56.60549° E60.84166°;
183;290 м;377 м;0:00:14;97 км/ч;162.9° истина;11.09.2025 4:34;N56.60250° E60.84328°;
184;281 м;404 м;0:00:15;97 км/ч;163.3° истина;11.09.2025 4:35;N56.59927° E60.84509°;
185;274 м;321 м;0:00:12;96 км/ч;163.1° истина;11.09.2025 4:35;N56.59579° E60.84698°;
186;277 м;376 м;0:00:14;97 км/ч;163.6° истина;11.09.2025 4:35;N56.59303° E60.84851°;
187;277 м;323 м;0:00:12;97 км/ч;163.3° истина;11.09.2025 4:35;N56.58979° E60.85024°;
188;273 м;321 м;0:00:12;96 км/ч;162.7° истина;11.09.2025 4:36;N56.58701° E60.85175°;
189;272 м;293 м;0:00:11;96 км/ч;162.9° истина;11.09.2025 4:36;N56.58426° E60.85331°;
190;274 м;296 м;0:00:11;97 км/ч;162.8° истина;11.09.2025 4:36;N56.58174° E60.85471°;
191;272 м;269 м;0:00:10;97 км/ч;163.2° истина;11.09.2025 4:36;N56.57920° E60.85614°;
192;270 м;245 м;0:00:09;98 км/ч;162.2° истина;11.09.2025 4:36;N56.57689° E60.85740°;
193;267 м;242 м;0:00:09;97 км/ч;161.3° истина;11.09.2025 4:36;N56.57480° E60.85862°;
194;264 м;269 м;0:00:10;97 км/ч;157.6° истина;11.09.2025 4:37;N56.57273° E60.85988°;
195;265 м;252 м;0:00:10;91 км/ч;155.3° истина;11.09.2025 4:37;N56.57050° E60.86156°;
196;259 м;238 м;0:00:10;86 км/ч;152.0° истина;11.09.2025 4:37;N56.56844° E60.86328°;
197;249 м;264 м;0:00:11;87 км/ч;149.6° истина;11.09.2025 4:37;N56.56655° E60.86510°;
198;244 м;241 м;0:00:10;87 км/ч;149.1° истина;11.09.2025 4:37;N56.56450° E60.86728°;
199;241 м;287 м;0:00:12;86 км/ч;144.0° истина;11.09.2025 4:37;N56.56265° E60.86929°;
200;237 м;192 м;0:00:09;77 км/ч;145.8° истина;11.09.2025 4:38;N56.56057° E60.87204°;
201;235 м;189 м;0:00:10;68 км/ч;146.0° истина;11.09.2025 4:38;N56.55914° E60.87380°;
202;236 м;244 м;0:00:13;67 км/ч;144.9° истина;11.09.2025 4:38;N56.55774° E60.87552°;
203;235 м;205 м;0:00:11;67 км/ч;145.5° истина;11.09.2025 4:38;N56.55595° E60.87780°;
204;236 м;222 м;0:00:12;67 км/ч;146.1° истина;11.09.2025 4:38;N56.55443° E60.87969°;
205;243 м;170 м;0:00:09;68 км/ч;146.7° истина;11.09.2025 4:39;N56.55278° E60.88171°;
206;245 м;192 м;0:00:10;69 км/ч;147.1° истина;11.09.2025 4:39;N56.55150° E60.88323°;
207;244 м;187 м;0:00:10;67 км/ч;146.3° истина;11.09.2025 4:39;N56.55005° E60.88493°;
208;249 м;205 м;0:00:11;67 км/ч;145.4° истина;11.09.2025 4:39;N56.54865° E60.88662°;
209;259 м;208 м;0:00:10;75 км/ч;146.2° истина;11.09.2025 4:39;N56.54713° E60.88852°;
210;263 м;231 м;0:00:10;83 км/ч;148.6° истина;11.09.2025 4:39;N56.54558° E60.89041°;
211;265 м;260 м;0:00:11;85 км/ч;151.2° истина;11.09.2025 4:40;N56.54381° E60.89237°;
212;268 м;237 м;0:00:10;85 км/ч;154.6° истина;11.09.2025 4:40;N56.54176° E60.89442°;
213;271 м;199 м;0:00:08;89 км/ч;160.0° истина;11.09.2025 4:40;N56.53984° E60.89607°;
214;277 м;215 м;0:00:08;97 км/ч;166.9° истина;11.09.2025 4:40;N56.53816° E60.89718°;
215;282 м;245 м;0:00:09;98 км/ч;172.0° истина;11.09.2025 4:40;N56.53628° E60.89797°;
216;284 м;302 м;0:00:11;99 км/ч;178.8° истина;11.09.2025 4:40;N56.53410° E60.89853°;
217;286 м;244 м;0:00:09;98 км/ч;184.6° истина;11.09.2025 4:40;N56.53139° E60.89863°;
218;288 м;270 м;0:00:10;97 км/ч;187.4° истина;11.09.2025 4:41;N56.52920° E60.89832°;
219;282 м;269 м;0:00:10;97 км/ч;188.4° истина;11.09.2025 4:41;N56.52680° E60.89775°;
220;273 м;322 м;0:00:12;97 км/ч;188.3° истина;11.09.2025 4:41;N56.52441° E60.89711°;
221;262 м;350 м;0:00:13;97 км/ч;188.5° истина;11.09.2025 4:41;N56.52155° E60.89635°;
222;255 м;268 м;0:00:10;96 км/ч;188.3° истина;11.09.2025 4:41;N56.51844° E60.89551°;
223;252 м;293 м;0:00:11;96 км/ч;188.2° истина;11.09.2025 4:42;N56.51606° E60.89488°;
224;246 м;320 м;0:00:12;96 км/ч;189.2° истина;11.09.2025 4:42;N56.51345° E60.89419°;
225;242 м;270 м;0:00:10;97 км/ч;188.5° истина;11.09.2025 4:42;N56.51061° E60.89336°;
226;240 м;243 м;0:00:09;97 км/ч;188.4° истина;11.09.2025 4:42;N56.50821° E60.89271°;
227;238 м;268 м;0:00:10;96 км/ч;188.8° истина;11.09.2025 4:42;N56.50605° E60.89213°;
228;233 м;269 м;0:00:10;97 км/ч;188.5° истина;11.09.2025 4:42;N56.50367° E60.89147°;
229;230 м;270 м;0:00:10;97 км/ч;188.1° истина;11.09.2025 4:43;N56.50129° E60.89082°;
230;228 м;295 м;0:00:11;97 км/ч;188.0° истина;11.09.2025 4:43;N56.49889° E60.89021°;
231;231 м;321 м;0:00:12;96 км/ч;187.9° истина;11.09.2025 4:43;N56.49626° E60.88954°;
232;234 м;321 м;0:00:12;96 км/ч;188.7° истина;11.09.2025 4:43;N56.49341° E60.88882°;
233;238 м;323 м;0:00:12;97 км/ч;188.5° истина;11.09.2025 4:43;N56.49056° E60.88804°;
234;245 м;268 м;0:00:10;97 км/ч;188.4° истина;11.09.2025 4:44;N56.48769° E60.88726°;
235;250 м;323 м;0:00:12;97 км/ч;188.4° истина;11.09.2025 4:44;N56.48531° E60.88663°;
236;253 м;268 м;0:00:10;97 км/ч;187.7° истина;11.09.2025 4:44;N56.48244° E60.88586°;
237;260 м;350 м;0:00:13;97 км/ч;188.6° истина;11.09.2025 4:44;N56.48005° E60.88528°;
238;265 м;267 м;0:00:10;96 км/ч;188.7° истина;11.09.2025 4:44;N56.47695° E60.88443°;
239;267 м;294 м;0:00:11;96 км/ч;188.4° истина;11.09.2025 4:44;N56.47458° E60.88378°;
240;270 м;268 м;0:00:10;97 км/ч;188.2° истина;11.09.2025 4:45;N56.47197° E60.88308°;
241;276 м;349 м;0:00:13;97 км/ч;189.2° истина;11.09.2025 4:45;N56.46958° E60.88246°;
242;281 м;353 м;0:00:13;98 км/ч;187.0° истина;11.09.2025 4:45;N56.46649° E60.88156°;
243;282 м;382 м;0:00:14;98 км/ч;187.6° истина;11.09.2025 4:45;N56.46334° E60.88085°;
244;281 м;375 м;0:00:14;96 км/ч;188.1° истина;11.09.2025 4:45;N56.45994° E60.88004°;
245;289 м;270 м;0:00:10;97 км/ч;187.4° истина;11.09.2025 4:46;N56.45661° E60.87918°;
246;297 м;348 м;0:00:13;96 км/ч;189.0° истина;11.09.2025 4:46;N56.45420° E60.87861°;
247;307 м;322 м;0:00:12;97 км/ч;188.6° истина;11.09.2025 4:46;N56.45111° E60.87773°;
248;314 м;284 м;0:00:11;93 км/ч;188.1° истина;11.09.2025 4:46;N56.44825° E60.87695°;
249;318 м;231 м;0:00:10;83 км/ч;183.5° истина;11.09.2025 4:46;N56.44572° E60.87629°;
250;319 м;254 м;0:00:10;91 км/ч;182.7° истина;11.09.2025 4:47;N56.44365° E60.87607°;
251;318 м;321 м;0:00:12;96 км/ч;183.3° истина;11.09.2025 4:47;N56.44138° E60.87587°;
252;319 м;269 м;0:00:10;97 км/ч;183.0° истина;11.09.2025 4:47;N56.43850° E60.87557°;
253;316 м;324 м;0:00:12;97 км/ч;182.2° истина;11.09.2025 4:47;N56.43608° E60.87534°;
