Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position
11,241 m,12 m,0:00:18,2.3 km/h,181.5° true,4/14/2022 3:15,N56° 44.969' E60° 48.243'
12,242 m,8 m,0:00:07,4.0 km/h,176.7° true,4/14/2022 3:16,N56° 44.963' E60° 48.242'
13,242 m,20 m,0:00:17,4.3 km/h,173.8° true,4/14/2022 3:16,N56° 44.959' E60° 48.243'
14,241 m,15 m,0:00:13,4.3 km/h,173.7° true,4/14/2022 3:16,N56° 44.948' E60° 48.245'
15,241 m,17 m,0:00:15,4.1 km/h,178.3° true,4/14/2022 3:16,N56° 44.940' E60° 48.247'
16,240 m,16 m,0:00:13,4.5 km/h,158.8° true,4/14/2022 3:16,N56° 44.931' E60° 48.247'
17,239 m,15 m,0:00:13,4.2 km/h,145.3° true,4/14/2022 3:17,N56° 44.923' E60° 48.253'
18,238 m,12 m,0:00:13,3.4 km/h,135.4° true,4/14/2022 3:17,N56° 44.916' E60° 48.261'
19,238 m,10 m,0:00:18,2.0 km/h,99.2° true,4/14/2022 3:17,N56° 44.911' E60° 48.270'
20,241 m,6 m,0:00:16,1.4 km/h,84.2° true,4/14/2022 3:17,N56° 44.910' E60° 48.280'
21,243 m,0 m,0:00:19,0.1 km/h,46.2° true,4/14/2022 3:18,N56° 44.911' E60° 48.286'
22,244 m,0 m,0:00:20,0.1 km/h,317.6° true,4/14/2022 3:18,N56° 44.911' E60° 48.286'
23,244 m,2 m,0:00:25,0.3 km/h,200.8° true,4/14/2022 3:18,N56° 44.911' E60° 48.286'
24,245 m,2 m,0:00:20,0.3 km/h,11.6° true,4/14/2022 3:19,N56° 44.910' E60° 48.285'
25,245 m,1 m,0:00:19,0.1 km/h,82.5° true,4/14/2022 3:19,N56° 44.911' E60° 48.286'
26,245 m,1 m,0:00:16,0.2 km/h,46.1° true,4/14/2022 3:19,N56° 44.911' E60° 48.286'
27,245 m,3 m,0:00:20,0.5 km/h,279.2° true,4/14/2022 3:20,N56° 44.911' E60° 48.287'
28,245 m,1 m,0:00:01,4.1 km/h,276.2° true,4/14/2022 3:20,N56° 44.911' E60° 48.284'
29,245 m,26 m,0:00:13,7 km/h,265.8° true,4/14/2022 3:20,N56° 44.911' E60° 48.283'
30,244 m,40 m,0:00:10,14 km/h,270.6° true,4/14/2022 3:20,N56° 44.910' E60° 48.258'
31,243 m,67 m,0:00:11,22 km/h,269.7° true,4/14/2022 3:20,N56° 44.911' E60° 48.219'
32,243 m,94 m,0:00:12,28 km/h,269.2° true,4/14/2022 3:21,N56° 44.911' E60° 48.153'
33,243 m,121 m,0:00:13,34 km/h,269.8° true,4/14/2022 3:21,N56° 44.910' E60° 48.061'
34,244 m,108 m,0:00:12,33 km/h,270.1° true,4/14/2022 3:21,N56° 44.910' E60° 47.942'
35,243 m,117 m,0:00:18,23 km/h,270.4° true,4/14/2022 3:21,N56° 44.910' E60° 47.835'
36,242 m,131 m,0:00:17,28 km/h,270.2° true,4/14/2022 3:21,N56° 44.910' E60° 47.720'
37,242 m,126 m,0:00:14,32 km/h,271.4° true,4/14/2022 3:22,N56° 44.910' E60° 47.591'
38,242 m,56 m,0:00:09,22 km/h,271.5° true,4/14/2022 3:22,N56° 44.912' E60° 47.467'
39,242 m,78 m,0:00:11,26 km/h,270.8° true,4/14/2022 3:22,N56° 44.913' E60° 47.413'
40,240 m,95 m,0:00:11,31 km/h,270.9° true,4/14/2022 3:22,N56° 44.913' E60° 47.336'
41,239 m,123 m,0:00:12,37 km/h,270.3° true,4/14/2022 3:22,N56° 44.914' E60° 47.243'
42,239 m,65 m,0:00:08,29 km/h,269.3° true,4/14/2022 3:23,N56° 44.914' E60° 47.122'
43,240 m,74 m,0:00:12,22 km/h,269.8° true,4/14/2022 3:23,N56° 44.914' E60° 47.058'
44,240 m,55 m,0:00:10,20 km/h,269.0° true,4/14/2022 3:23,N56° 44.914' E60° 46.986'
45,241 m,15 m,0:00:03,17 km/h,261.0° true,4/14/2022 3:23,N56° 44.913' E60° 46.931'
46,240 m,40 m,0:00:08,18 km/h,223.0° true,4/14/2022 3:23,N56° 44.912' E60° 46.917'
47,239 m,6 m,0:00:01,21 km/h,187.0° true,4/14/2022 3:23,N56° 44.896' E60° 46.890'
48,239 m,81 m,0:00:12,24 km/h,179.5° true,4/14/2022 3:23,N56° 44.893' E60° 46.890'
49,237 m,87 m,0:00:11,28 km/h,180.2° true,4/14/2022 3:24,N56° 44.850' E60° 46.891'
50,237 m,83 m,0:00:13,23 km/h,179.8° true,4/14/2022 3:24,N56° 44.803' E60° 46.890'
51,235 m,81 m,0:00:12,24 km/h,180.1° true,4/14/2022 3:24,N56° 44.758' E60° 46.890'
52,233 m,38 m,0:00:10,14 km/h,178.5° true,4/14/2022 3:24,N56° 44.714' E60° 46.890'
53,231 m,25 m,0:00:09,10 km/h,114.2° true,4/14/2022 3:24,N56° 44.694' E60° 46.891'
54,233 m,42 m,0:00:06,25 km/h,88.8° true,4/14/2022 3:25,N56° 44.689' E60° 46.914'
55,235 m,65 m,0:00:04,59 km/h,88.5° true,4/14/2022 3:25,N56° 44.689' E60° 46.955'
56,237 m,105 m,0:00:04,95 km/h,89.7° true,4/14/2022 3:25,N56° 44.690' E60° 47.019'
57,241 m,146 m,0:00:04,131 km/h,89.8° true,4/14/2022 3:25,N56° 44.690' E60° 47.123'
58,245 m,183 m,0:00:04,165 km/h,89.3° true,4/14/2022 3:25,N56° 44.690' E60° 47.266'
59,250 m,219 m,0:00:04,198 km/h,89.5° true,4/14/2022 3:25,N56° 44.692' E60° 47.446'
60,255 m,251 m,0:00:04,226 km/h,90.5° true,4/14/2022 3:25,N56° 44.693' E60° 47.662'
61,258 m,355 m,0:00:05,255 km/h,90.6° true,4/14/2022 3:25,N56° 44.691' E60° 47.908'
62,261 m,467 m,0:00:06,280 km/h,90.1° true,4/14/2022 3:25,N56° 44.690' E60° 48.257'
63,278 m,702 m,0:00:09,281 km/h,90.7° true,4/14/2022 3:25,N56° 44.689' E60° 48.716'
64,368 m,708 m,0:00:09,283 km/h,90.8° true,4/14/2022 3:25,N56° 44.685' E60° 49.405'
65,454 m,728 m,0:00:09,291 km/h,92.4° true,4/14/2022 3:25,N56° 44.679' E60° 50.101'
66,534 m,510 m,0:00:06,306 km/h,94.2° true,4/14/2022 3:26,N56° 44.663' E60° 50.816'
67,570 m,355 m,0:00:04,319 km/h,100.7° true,4/14/2022 3:26,N56° 44.643' E60° 51.317'
68,596 m,271 m,0:00:03,325 km/h,109.1° true,4/14/2022 3:26,N56° 44.607' E60° 51.659'
69,620 m,363 m,0:00:04,326 km/h,118.0° true,4/14/2022 3:26,N56° 44.559' E60° 51.911'
70,653 m,365 m,0:00:04,329 km/h,127.8° true,4/14/2022 3:26,N56° 44.467' E60° 52.225'
71,679 m,383 m,0:00:04,345 km/h,135.4° true,4/14/2022 3:26,N56° 44.347' E60° 52.509'
72,699 m,405 m,0:00:04,365 km/h,140.8° true,4/14/2022 3:26,N56° 44.200' E60° 52.773'
73,720 m,518 m,0:00:05,373 km/h,144.1° true,4/14/2022 3:26,N56° 44.030' E60° 53.025'
74,754 m,534 m,0:00:05,384 km/h,146.5° true,4/14/2022 3:26,N56° 43.804' E60° 53.323'
75,778 m,561 m,0:00:05,404 km/h,148.3° true,4/14/2022 3:26,N56° 43.564' E60° 53.613'
76,799 m,817 m,0:00:07,420 km/h,149.6° true,4/14/2022 3:26,N56° 43.307' E60° 53.903'
77,863 m,1.4 km,0:00:12,427 km/h,150.4° true,4/14/2022 3:26,N56° 42.927' E60° 54.309'
78,1085 m,1.5 km,0:00:13,419 km/h,150.7° true,4/14/2022 3:27,N56° 42.260' E60° 55.000'
79,1355 m,1.0 km,0:00:09,418 km/h,150.9° true,4/14/2022 3:27,N56° 41.549' E60° 55.727'
80,1523 m,946 m,0:00:08,426 km/h,150.8° true,4/14/2022 3:27,N56° 41.057' E60° 56.226'
81,1636 m,859 m,0:00:07,442 km/h,150.8° true,4/14/2022 3:27,N56° 40.611' E60° 56.678'
82,1710 m,891 m,0:00:07,458 km/h,150.8° true,4/14/2022 3:27,N56° 40.207' E60° 57.090'
83,1782 m,1.1 km,0:00:08,473 km/h,150.8° true,4/14/2022 3:27,N56° 39.788' E60° 57.517'
84,1878 m,1.2 km,0:00:09,485 km/h,150.6° true,4/14/2022 3:28,N56° 39.294' E60° 58.020'
85,1999 m,1.5 km,0:00:11,497 km/h,150.6° true,4/14/2022 3:28,N56° 38.724' E60° 58.603'
86,2157 m,1.6 km,0:00:11,508 km/h,150.5° true,4/14/2022 3:28,N56° 38.012' E60° 59.335'
87,2322 m,1.4 km,0:00:10,519 km/h,150.4° true,4/14/2022 3:28,N56° 37.283' E61° 00.085'
88,2464 m,1.8 km,0:00:12,527 km/h,150.4° true,4/14/2022 3:28,N56° 36.608' E61° 00.782'
89,2652 m,2.8 km,0:00:19,532 km/h,150.4° true,4/14/2022 3:28,N56° 35.784' E61° 01.633'
90,2990 m,2.4 km,0:00:16,535 km/h,150.3° true,4/14/2022 3:29,N56° 34.468' E61° 02.991'
91,3241 m,1.1 km,0:00:07,554 km/h,150.5° true,4/14/2022 3:29,N56° 33.356' E61° 04.141'
92,3286 m,956 m,0:00:06,574 km/h,150.6° true,4/14/2022 3:29,N56° 32.851' E61° 04.660'
93,3307 m,988 m,0:00:06,593 km/h,150.6° true,4/14/2022 3:29,N56° 32.402' E61° 05.119'
94,3328 m,1.4 km,0:00:08,610 km/h,150.6° true,4/14/2022 3:29,N56° 31.938' E61° 05.593'
95,3389 m,1.7 km,0:00:10,620 km/h,150.6° true,4/14/2022 3:29,N56° 31.302' E61° 06.242'
96,3521 m,2.3 km,0:00:13,623 km/h,150.5° true,4/14/2022 3:30,N56° 30.493' E61° 07.069'
97,3730 m,1.6 km,0:00:09,626 km/h,150.5° true,4/14/2022 3:30,N56° 29.436' E61° 08.151'
98,3880 m,1.6 km,0:00:09,629 km/h,150.5° true,4/14/2022 3:30,N56° 28.703' E61° 08.904'
99,4020 m,1.6 km,0:00:09,634 km/h,150.6° true,4/14/2022 3:30,N56° 27.965' E61° 09.659'
100,4144 m,2.0 km,0:00:11,642 km/h,150.5° true,4/14/2022 3:30,N56° 27.220' E61° 10.419'
101,4298 m,2.2 km,0:00:12,648 km/h,150.5° true,4/14/2022 3:30,N56° 26.300' E61° 11.361'
102,4471 m,1.8 km,0:00:10,656 km/h,150.6° true,4/14/2022 3:31,N56° 25.287' E61° 12.398'
103,4601 m,2.2 km,0:00:12,664 km/h,150.6° true,4/14/2022 3:31,N56° 24.432' E61° 13.270'
104,4760 m,1.9 km,0:00:10,672 km/h,150.6° true,4/14/2022 3:31,N56° 23.394' E61° 14.329'
105,4888 m,2.5 km,0:00:13,680 km/h,150.6° true,4/14/2022 3:31,N56° 22.518' E61° 15.221'
106,5064 m,2.5 km,0:00:13,685 km/h,150.6° true,4/14/2022 3:31,N56° 21.365' E61° 16.394'
107,5256 m,1.9 km,0:00:10,689 km/h,150.7° true,4/14/2022 3:32,N56° 20.203' E61° 17.576'
108,5394 m,2.3 km,0:00:12,696 km/h,150.6° true,4/14/2022 3:32,N56° 19.304' E61° 18.488'
109,5549 m,2.1 km,0:00:11,703 km/h,150.7° true,4/14/2022 3:32,N56° 18.215' E61° 19.592'
110,5683 m,2.4 km,0:00:12,713 km/h,150.7° true,4/14/2022 3:32,N56° 17.205' E61° 20.614'
111,5821 m,2.2 km,0:00:11,721 km/h,150.7° true,4/14/2022 3:32,N56° 16.088' E61° 21.742'
112,5948 m,2.2 km,0:00:11,727 km/h,150.6° true,4/14/2022 3:33,N56° 15.053' E61° 22.787'
113,6081 m,2.2 km,0:00:11,730 km/h,150.6° true,4/14/2022 3:33,N56° 14.009' E61° 23.844'
114,6229 m,2.4 km,0:00:12,733 km/h,150.7° true,4/14/2022 3:33,N56° 12.962' E61° 24.903'
115,6368 m,2.9 km,0:00:14,738 km/h,150.7° true,4/14/2022 3:33,N56° 11.813' E61° 26.062'
116,6561 m,1.4 km,0:00:07,727 km/h,150.5° true,4/14/2022 3:33,N56° 10.465' E61° 27.422'
117,6726 m,1.2 km,0:00:06,705 km/h,150.4° true,4/14/2022 3:34,N56° 09.801' E61° 28.095'
118,6917 m,1.3 km,0:00:07,685 km/h,150.4° true,4/14/2022 3:34,N56° 09.250' E61° 28.657'
119,7125 m,1.9 km,0:00:10,671 km/h,150.6° true,4/14/2022 3:34,N56° 08.626' E61° 29.293'
120,7323 m,2.1 km,0:00:11,671 km/h,150.8° true,4/14/2022 3:34,N56° 07.751' E61° 30.179'
121,7447 m,2.1 km,0:00:11,679 km/h,150.9° true,4/14/2022 3:34,N56° 06.786' E61° 31.147'
122,7552 m,2.3 km,0:00:12,687 km/h,150.8° true,4/14/2022 3:34,N56° 05.809' E61° 32.123'
123,7669 m,2.1 km,0:00:11,693 km/h,150.9° true,4/14/2022 3:34,N56° 04.732' E61° 33.200'
124,7770 m,1.9 km,0:00:10,699 km/h,150.9° true,4/14/2022 3:35,N56° 03.735' E61° 34.193'
125,7854 m,2.4 km,0:00:12,706 km/h,150.9° true,4/14/2022 3:35,N56° 02.820' E61° 35.105'
126,7962 m,2.4 km,0:00:12,711 km/h,150.9° true,4/14/2022 3:35,N56° 01.711' E61° 36.209'
127,8078 m,2.6 km,0:00:13,713 km/h,150.8° true,4/14/2022 3:35,N56° 00.594' E61° 37.321'
128,8222 m,2.0 km,0:00:10,714 km/h,150.9° true,4/14/2022 3:35,N55° 59.382' E61° 38.530'
129,8326 m,2.2 km,0:00:11,716 km/h,150.9° true,4/14/2022 3:36,N55° 58.447' E61° 39.461'
130,8432 m,1.8 km,0:00:09,720 km/h,150.9° true,4/14/2022 3:36,N55° 57.417' E61° 40.484'
131,8508 m,2.0 km,0:00:10,725 km/h,151.3° true,4/14/2022 3:36,N55° 56.569' E61° 41.326'
132,8585 m,806 m,0:00:04,725 km/h,154.3° true,4/14/2022 3:36,N55° 55.617' E61° 42.257'
133,8619 m,804 m,0:00:04,723 km/h,157.0° true,4/14/2022 3:36,N55° 55.225' E61° 42.593'
134,8652 m,801 m,0:00:04,721 km/h,159.7° true,4/14/2022 3:36,N55° 54.826' E61° 42.895'
135,8682 m,798 m,0:00:04,718 km/h,162.4° true,4/14/2022 3:36,N55° 54.421' E61° 43.162'
136,8708 m,796 m,0:00:04,717 km/h,165.0° true,4/14/2022 3:36,N55° 54.011' E61° 43.393'
137,8735 m,795 m,0:00:04,715 km/h,167.9° true,4/14/2022 3:36,N55° 53.597' E61° 43.592'
138,8760 m,792 m,0:00:04,713 km/h,170.3° true,4/14/2022 3:36,N55° 53.178' E61° 43.751'
139,8788 m,788 m,0:00:04,709 km/h,172.7° true,4/14/2022 3:37,N55° 52.757' E61° 43.879'
140,8819 m,787 m,0:00:04,708 km/h,176.0° true,4/14/2022 3:37,N55° 52.336' E61° 43.976'
141,8840 m,982 m,0:00:05,707 km/h,178.4° true,4/14/2022 3:37,N55° 51.913' E61° 44.028'
142,8873 m,2.4 km,0:00:12,710 km/h,178.3° true,4/14/2022 3:37,N55° 51.384' E61° 44.055'
143,8966 m,3.0 km,0:00:15,714 km/h,177.7° true,4/14/2022 3:37,N55° 50.109' E61° 44.123'
144,9091 m,4.4 km,0:00:22,718 km/h,177.4° true,4/14/2022 3:37,N55° 48.507' E61° 44.240'
145,9278 m,4.4 km,0:00:22,717 km/h,177.4° true,4/14/2022 3:38,N55° 46.144' E61° 44.429'
146,9487 m,3.8 km,0:00:19,719 km/h,177.5° true,4/14/2022 3:38,N55° 43.783' E61° 44.621'
147,9610 m,2.8 km,0:00:14,727 km/h,177.6° true,4/14/2022 3:38,N55° 41.739' E61° 44.781'
148,9675 m,2.7 km,0:00:13,737 km/h,177.6° true,4/14/2022 3:39,N55° 40.216' E61° 44.895'
149,9723 m,2.9 km,0:00:14,745 km/h,177.6° true,4/14/2022 3:39,N55° 38.783' E61° 45.000'
150,9787 m,4.8 km,0:00:23,750 km/h,177.6° true,4/14/2022 3:39,N55° 37.223' E61° 45.114'
151,9941 m,3.6 km,0:00:17,755 km/h,177.6° true,4/14/2022 3:39,N55° 34.643' E61° 45.308'
152,10023 m,3.4 km,0:00:16,762 km/h,177.6° true,4/14/2022 3:40,N55° 32.723' E61° 45.448'
153,10098 m,4.0 km,0:00:19,767 km/h,177.6° true,4/14/2022 3:40,N55° 30.899' E61° 45.583'
154,10207 m,3.6 km,0:00:17,769 km/h,177.6° true,4/14/2022 3:40,N55° 28.719' E61° 45.742'
155,10309 m,2.4 km,0:00:11,772 km/h,177.6° true,4/14/2022 3:40,N55° 26.763' E61° 45.887'
156,10362 m,2.2 km,0:00:10,777 km/h,177.6° true,4/14/2022 3:41,N55° 25.492' E61° 45.980'
157,10399 m,2.6 km,0:00:12,781 km/h,177.6° true,4/14/2022 3:41,N55° 24.330' E61° 46.066'
158,10457 m,2.4 km,0:00:11,783 km/h,177.6° true,4/14/2022 3:41,N55° 22.928' E61° 46.171'
159,10516 m,2.4 km,0:00:11,784 km/h,177.6° true,4/14/2022 3:41,N55° 21.640' E61° 46.267'
160,10576 m,3.1 km,0:00:14,785 km/h,177.6° true,4/14/2022 3:41,N55° 20.350' E61° 46.361'
161,10643 m,2.4 km,0:00:11,788 km/h,177.6° true,4/14/2022 3:42,N55° 18.706' E61° 46.482'
162,10694 m,2.6 km,0:00:12,790 km/h,177.6° true,4/14/2022 3:42,N55° 17.410' E61° 46.577'
163,10742 m,3.1 km,0:00:14,794 km/h,177.7° true,4/14/2022 3:42,N55° 15.991' E61° 46.681'
164,10793 m,2.9 km,0:00:13,797 km/h,177.6° true,4/14/2022 3:42,N55° 14.327' E61° 46.801'
165,10847 m,2.7 km,0:00:12,799 km/h,177.6° true,4/14/2022 3:42,N55° 12.777' E61° 46.913'
166,10898 m,2.9 km,0:00:13,802 km/h,177.7° true,4/14/2022 3:43,N55° 11.342' E61° 47.016'
167,10943 m,4.0 km,0:00:18,806 km/h,177.6° true,4/14/2022 3:43,N55° 09.783' E61° 47.128'
168,11019 m,2.9 km,0:00:13,805 km/h,177.6° true,4/14/2022 3:43,N55° 07.613' E61° 47.286'
169,11084 m,2.7 km,0:00:12,804 km/h,177.6° true,4/14/2022 3:43,N55° 06.048' E61° 47.399'
170,11146 m,2.5 km,0:00:11,804 km/h,177.5° true,4/14/2022 3:44,N55° 04.604' E61° 47.503'
171,11195 m,894 m,0:00:04,805 km/h,175.5° true,4/14/2022 3:44,N55° 03.282' E61° 47.605'
172,11212 m,896 m,0:00:04,806 km/h,173.2° true,4/14/2022 3:44,N55° 02.801' E61° 47.672'
173,11231 m,897 m,0:00:04,807 km/h,170.8° true,4/14/2022 3:44,N55° 02.322' E61° 47.772'
174,11256 m,899 m,0:00:04,809 km/h,168.4° true,4/14/2022 3:44,N55° 01.845' E61° 47.907'
175,11280 m,900 m,0:00:04,810 km/h,166.4° true,4/14/2022 3:44,N55° 01.370' E61° 48.077'
176,11305 m,901 m,0:00:04,811 km/h,164.2° true,4/14/2022 3:44,N55° 00.899' E61° 48.275'
177,11328 m,903 m,0:00:04,813 km/h,162.2° true,4/14/2022 3:44,N55° 00.431' E61° 48.506'
178,11347 m,906 m,0:00:04,816 km/h,160.1° true,4/14/2022 3:44,N54° 59.968' E61° 48.766'
179,11364 m,912 m,0:00:04,821 km/h,157.8° true,4/14/2022 3:44,N54° 59.508' E61° 49.056'
180,11380 m,917 m,0:00:04,825 km/h,155.5° true,4/14/2022 3:44,N54° 59.053' E61° 49.379'
181,11394 m,921 m,0:00:04,829 km/h,153.3° true,4/14/2022 3:44,N54° 58.604' E61° 49.736'
182,11404 m,1.2 km,0:00:05,829 km/h,151.7° true,4/14/2022 3:45,N54° 58.160' E61° 50.124'
183,11392 m,2.8 km,0:00:12,832 km/h,151.7° true,4/14/2022 3:45,N54° 57.614' E61° 50.636'
184,11357 m,3.3 km,0:00:14,841 km/h,151.8° true,4/14/2022 3:45,N54° 56.297' E61° 51.868'
185,11349 m,2.8 km,0:00:12,847 km/h,151.8° true,4/14/2022 3:45,N54° 54.743' E61° 53.317'
186,11351 m,3.1 km,0:00:13,852 km/h,151.8° true,4/14/2022 3:45,N54° 53.401' E61° 54.566'
187,11356 m,2.8 km,0:00:12,853 km/h,151.8° true,4/14/2022 3:45,N54° 51.939' E61° 55.926'
188,11364 m,5.2 km,0:00:22,851 km/h,151.9° true,4/14/2022 3:46,N54° 50.588' E61° 57.183'
189,11370 m,4.0 km,0:00:17,850 km/h,151.9° true,4/14/2022 3:46,N54° 48.116' E61° 59.476'
190,11369 m,3.1 km,0:00:13,850 km/h,151.9° true,4/14/2022 3:46,N54° 46.207' E62° 01.241'
191,11370 m,3.1 km,0:00:13,850 km/h,151.9° true,4/14/2022 3:47,N54° 44.747' E62° 02.590'
192,11371 m,3.3 km,0:00:14,851 km/h,152.0° true,4/14/2022 3:47,N54° 43.288' E62° 03.939'
193,11370 m,3.1 km,0:00:13,852 km/h,152.0° true,4/14/2022 3:47,N54° 41.713' E62° 05.391'
194,11372 m,3.1 km,0:00:13,851 km/h,152.0° true,4/14/2022 3:47,N54° 40.249' E62° 06.739'
195,11378 m,4.5 km,0:00:19,851 km/h,152.0° true,4/14/2022 3:47,N54° 38.787' E62° 08.085'
196,11375 m,5.7 km,0:00:24,850 km/h,152.0° true,4/14/2022 3:48,N54° 36.651' E62° 10.047'
197,11376 m,3.1 km,0:00:13,850 km/h,152.1° true,4/14/2022 3:48,N54° 33.953' E62° 12.518'
198,11378 m,5.7 km,0:00:24,850 km/h,152.1° true,4/14/2022 3:48,N54° 32.491' E62° 13.854'
199,11375 m,2.8 km,0:00:12,851 km/h,151.8° true,4/14/2022 3:49,N54° 29.791' E62° 16.319'
200,11374 m,2.4 km,0:00:10,851 km/h,150.8° true,4/14/2022 3:49,N54° 28.443' E62° 17.563'
201,11376 m,2.6 km,0:00:11,849 km/h,150.2° true,4/14/2022 3:49,N54° 27.331' E62° 18.633'
202,11374 m,1.6 km,0:00:07,849 km/h,149.9° true,4/14/2022 3:49,N54° 26.116' E62° 19.828'
203,11375 m,3.5 km,0:00:15,850 km/h,149.6° true,4/14/2022 3:49,N54° 25.347' E62° 20.596'
204,11372 m,1.4 km,0:00:06,850 km/h,149.4° true,4/14/2022 3:50,N54° 23.701' E62° 22.253'
205,11370 m,4.7 km,0:00:20,851 km/h,149.3° true,4/14/2022 3:50,N54° 23.043' E62° 22.921'
206,11372 m,4.5 km,0:00:19,849 km/h,149.3° true,4/14/2022 3:50,N54° 20.851' E62° 25.152'
207,11372 m,4.9 km,0:00:21,847 km/h,149.3° true,4/14/2022 3:50,N54° 18.774' E62° 27.268'
208,11374 m,2.8 km,0:00:12,845 km/h,149.2° true,4/14/2022 3:51,N54° 16.486' E62° 29.599'
209,11376 m,5.1 km,0:00:22,842 km/h,149.3° true,4/14/2022 3:51,N54° 15.181' E62° 30.929'
210,11377 m,6.1 km,0:00:26,841 km/h,149.4° true,4/14/2022 3:51,N54° 12.796' E62° 33.352'
211,11377 m,5.4 km,0:00:23,842 km/h,149.4° true,4/14/2022 3:52,N54° 09.978' E62° 36.202'
212,11380 m,4.5 km,0:00:19,844 km/h,149.4° true,4/14/2022 3:52,N54° 07.483' E62° 38.723'
213,11378 m,2.1 km,0:00:09,845 km/h,149.5° true,4/14/2022 3:52,N54° 05.416' E62° 40.806'
214,11379 m,940 m,0:00:04,846 km/h,149.4° true,4/14/2022 3:53,N54° 04.435' E62° 41.791'
215,11385 m,703 m,0:00:03,844 km/h,149.6° true,4/14/2022 3:53,N54° 03.999' E62° 42.231'
216,11383 m,4.9 km,0:00:21,847 km/h,149.6° true,4/14/2022 3:53,N54° 03.672' E62° 42.557'
217,11381 m,5.7 km,0:00:24,850 km/h,149.7° true,4/14/2022 3:53,N54° 01.375' E62° 44.849'
218,11380 m,3.3 km,0:00:14,851 km/h,149.7° true,4/14/2022 3:53,N53° 58.740' E62° 47.473'
219,11383 m,3.1 km,0:00:13,852 km/h,149.7° true,4/14/2022 3:54,N53° 57.199' E62° 49.002'
220,11385 m,3.3 km,0:00:14,851 km/h,149.8° true,4/14/2022 3:54,N53° 55.766' E62° 50.422'
221,11384 m,3.1 km,0:00:13,850 km/h,149.8° true,4/14/2022 3:54,N53° 54.224' E62° 51.947'
222,11382 m,3.1 km,0:00:13,850 km/h,149.7° true,4/14/2022 3:54,N53° 52.795' E62° 53.359'
223,11385 m,2.6 km,0:00:11,852 km/h,149.8° true,4/14/2022 3:55,N53° 51.365' E62° 54.773'
224,11384 m,2.6 km,0:00:11,851 km/h,149.8° true,4/14/2022 3:55,N53° 50.153' E62° 55.970'
225,11388 m,3.1 km,0:00:13,851 km/h,149.9° true,4/14/2022 3:55,N53° 48.941' E62° 57.165'
226,11388 m,2.8 km,0:00:12,850 km/h,149.8° true,4/14/2022 3:55,N53° 47.509' E62° 58.572'
227,11392 m,2.4 km,0:00:10,849 km/h,149.9° true,4/14/2022 3:55,N53° 46.189' E62° 59.872'
228,11390 m,2.8 km,0:00:12,848 km/h,149.9° true,4/14/2022 3:56,N53° 45.089' E63° 00.952'
229,11388 m,2.6 km,0:00:11,849 km/h,149.9° true,4/14/2022 3:56,N53° 43.770' E63° 02.243'
230,11384 m,2.8 km,0:00:12,851 km/h,150.0° true,4/14/2022 3:56,N53° 42.560' E63° 03.426'
231,11381 m,2.6 km,0:00:11,852 km/h,150.0° true,4/14/2022 3:56,N53° 41.235' E63° 04.719'
232,11380 m,2.8 km,0:00:12,852 km/h,149.9° true,4/14/2022 3:56,N53° 40.020' E63° 05.905'
233,11383 m,2.6 km,0:00:11,851 km/h,149.9° true,4/14/2022 3:57,N53° 38.696' E63° 07.199'
234,11385 m,2.1 km,0:00:09,850 km/h,149.9° true,4/14/2022 3:57,N53° 37.483' E63° 08.383'
235,11387 m,2.6 km,0:00:11,848 km/h,150.0° true,4/14/2022 3:57,N53° 36.492' E63° 09.349'
236,11388 m,2.6 km,0:00:11,846 km/h,150.0° true,4/14/2022 3:57,N53° 35.283' E63° 10.526'
237,11387 m,2.1 km,0:00:09,846 km/h,150.0° true,4/14/2022 3:57,N53° 34.076' E63° 11.699'
238,11385 m,2.1 km,0:00:09,846 km/h,150.0° true,4/14/2022 3:57,N53° 33.088' E63° 12.657'
239,11385 m,2.4 km,0:00:10,846 km/h,150.1° true,4/14/2022 3:58,N53° 32.101' E63° 13.615'
240,11387 m,2.8 km,0:00:12,847 km/h,150.1° true,4/14/2022 3:58,N53° 31.003' E63° 14.679'
241,11385 m,2.6 km,0:00:11,847 km/h,150.1° true,4/14/2022 3:58,N53° 29.684' E63° 15.954'
242,11380 m,2.4 km,0:00:10,848 km/h,150.1° true,4/14/2022 3:58,N53° 28.475' E63° 17.121'
243,11378 m,2.6 km,0:00:11,848 km/h,150.0° true,4/14/2022 3:58,N53° 27.374' E63° 18.185'
244,11385 m,2.6 km,0:00:11,847 km/h,150.1° true,4/14/2022 3:58,N53° 26.164' E63° 19.356'
245,11391 m,2.1 km,0:00:09,846 km/h,150.1° true,4/14/2022 3:59,N53° 24.955' E63° 20.522'
246,11393 m,2.6 km,0:00:11,845 km/h,150.2° true,4/14/2022 3:59,N53° 23.967' E63° 21.474'
247,11389 m,2.1 km,0:00:09,846 km/h,150.1° true,4/14/2022 3:59,N53° 22.760' E63° 22.635'
248,11388 m,2.8 km,0:00:12,846 km/h,150.1° true,4/14/2022 3:59,N53° 21.771' E63° 23.585'
249,11387 m,2.3 km,0:00:10,845 km/h,150.2° true,4/14/2022 3:59,N53° 20.453' E63° 24.853'
250,11387 m,2.6 km,0:00:11,846 km/h,150.2° true,4/14/2022 3:59,N53° 19.355' E63° 25.906'
