Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position
1028,3836 m,1.8 km,0:00:12,533 km/h,14.6° true,2/23/2023 20:43,N56° 03.455' E60° 03.048'
1029,3764 m,1.8 km,0:00:12,528 km/h,14.3° true,2/23/2023 20:43,N56° 04.381' E60° 03.479'
1030,3688 m,1.9 km,0:00:13,527 km/h,14.2° true,2/23/2023 20:43,N56° 05.301' E60° 03.898'
1031,3601 m,1.8 km,0:00:12,528 km/h,14.5° true,2/23/2023 20:43,N56° 06.294' E60° 04.351'
1032,3520 m,1.6 km,0:00:11,529 km/h,14.7° true,2/23/2023 20:43,N56° 07.213' E60° 04.776'
1033,3447 m,1.6 km,0:00:11,532 km/h,14.9° true,2/23/2023 20:44,N56° 08.056' E60° 05.172'
1034,3374 m,1.5 km,0:00:10,532 km/h,14.9° true,2/23/2023 20:44,N56° 08.902' E60° 05.577'
1035,3309 m,1.6 km,0:00:11,530 km/h,14.5° true,2/23/2023 20:44,N56° 09.671' E60° 05.944'
1036,3238 m,1.8 km,0:00:12,530 km/h,14.4° true,2/23/2023 20:44,N56° 10.517' E60° 06.336'
1037,3163 m,1.8 km,0:00:12,529 km/h,14.5° true,2/23/2023 20:44,N56° 11.438' E60° 06.761'
1038,3086 m,1.9 km,0:00:13,527 km/h,14.5° true,2/23/2023 20:45,N56° 12.359' E60° 07.187'
1039,3003 m,2.2 km,0:00:15,523 km/h,14.4° true,2/23/2023 20:45,N56° 13.351' E60° 07.648'
1040,2917 m,1.6 km,0:00:11,516 km/h,14.6° true,2/23/2023 20:45,N56° 14.488' E60° 08.174'
1041,2859 m,1.6 km,0:00:11,512 km/h,14.6° true,2/23/2023 20:45,N56° 15.311' E60° 08.560'
1042,2800 m,1.4 km,0:00:10,508 km/h,14.6° true,2/23/2023 20:45,N56° 16.127' E60° 08.942'
1043,2743 m,1.8 km,0:00:13,505 km/h,14.6° true,2/23/2023 20:46,N56° 16.862' E60° 09.287'
1044,2672 m,1.8 km,0:00:13,500 km/h,14.7° true,2/23/2023 20:46,N56° 17.813' E60° 09.733'
1045,2600 m,1.7 km,0:00:12,497 km/h,14.7° true,2/23/2023 20:46,N56° 18.755' E60° 10.180'
1046,2535 m,1.8 km,0:00:13,492 km/h,14.7° true,2/23/2023 20:46,N56° 19.619' E60° 10.588'
1047,2470 m,1.8 km,0:00:13,487 km/h,14.9° true,2/23/2023 20:46,N56° 20.545' E60° 11.026'
1048,2408 m,1.7 km,0:00:13,484 km/h,14.8° true,2/23/2023 20:47,N56° 21.461' E60° 11.465'
1049,2346 m,1.6 km,0:00:12,482 km/h,14.7° true,2/23/2023 20:47,N56° 22.371' E60° 11.899'
1050,2289 m,1.7 km,0:00:13,484 km/h,14.5° true,2/23/2023 20:47,N56° 23.208' E60° 12.294'
1051,2228 m,1.5 km,0:00:11,485 km/h,14.4° true,2/23/2023 20:47,N56° 24.119' E60° 12.721'
1052,2172 m,1.5 km,0:00:11,481 km/h,14.5° true,2/23/2023 20:47,N56° 24.892' E60° 13.080'
1053,2115 m,1.6 km,0:00:12,476 km/h,14.4° true,2/23/2023 20:48,N56° 25.659' E60° 13.438'
1054,2056 m,1.4 km,0:00:11,473 km/h,14.5° true,2/23/2023 20:48,N56° 26.488' E60° 13.824'
1055,2004 m,1.4 km,0:00:11,470 km/h,14.6° true,2/23/2023 20:48,N56° 27.242' E60° 14.177'
1056,1952 m,1.7 km,0:00:13,466 km/h,14.7° true,2/23/2023 20:48,N56° 27.991' E60° 14.530'
1057,1889 m,1.4 km,0:00:11,463 km/h,14.8° true,2/23/2023 20:48,N56° 28.868' E60° 14.946'
1058,1835 m,1.7 km,0:00:13,459 km/h,14.8° true,2/23/2023 20:49,N56° 29.605' E60° 15.300'
1059,1769 m,1.5 km,0:00:12,456 km/h,14.8° true,2/23/2023 20:49,N56° 30.469' E60° 15.715'
1060,1713 m,1.1 km,0:00:09,454 km/h,14.7° true,2/23/2023 20:49,N56° 31.262' E60° 16.095'
1061,1669 m,1.3 km,0:00:10,452 km/h,14.6° true,2/23/2023 20:49,N56° 31.853' E60° 16.376'
1062,1622 m,1.4 km,0:00:11,450 km/h,14.6° true,2/23/2023 20:49,N56° 32.508' E60° 16.685'
1063,1572 m,1.6 km,0:00:13,446 km/h,14.6° true,2/23/2023 20:50,N56° 33.224' E60° 17.024'
1064,1513 m,1.3 km,0:00:11,441 km/h,14.6° true,2/23/2023 20:50,N56° 34.063' E60° 17.422'
1065,1463 m,1.7 km,0:00:14,438 km/h,14.7° true,2/23/2023 20:50,N56° 34.766' E60° 17.755'
1066,1406 m,1.6 km,0:00:13,433 km/h,14.8° true,2/23/2023 20:50,N56° 35.654' E60° 18.178'
1067,1356 m,1.3 km,0:00:11,427 km/h,14.9° true,2/23/2023 20:50,N56° 36.468' E60° 18.568'
1068,1314 m,1.3 km,0:00:11,421 km/h,15.0° true,2/23/2023 20:51,N56° 37.147' E60° 18.896'
1069,1271 m,1.3 km,0:00:11,418 km/h,14.9° true,2/23/2023 20:51,N56° 37.818' E60° 19.222'
1070,1237 m,1.4 km,0:00:12,416 km/h,14.9° true,2/23/2023 20:51,N56° 38.483' E60° 19.544'
1071,1202 m,1.5 km,0:00:13,414 km/h,14.3° true,2/23/2023 20:51,N56° 39.206' E60° 19.893'
1072,1165 m,1.3 km,0:00:11,412 km/h,14.5° true,2/23/2023 20:51,N56° 39.986' E60° 20.256'
1073,1135 m,909 m,0:00:08,409 km/h,15.4° true,2/23/2023 20:52,N56° 40.643' E60° 20.565'
1074,1113 m,451 m,0:00:04,405 km/h,20.3° true,2/23/2023 20:52,N56° 41.115' E60° 20.802'
1075,1104 m,336 m,0:00:03,403 km/h,26.4° true,2/23/2023 20:52,N56° 41.343' E60° 20.955'
1076,1095 m,446 m,0:00:04,401 km/h,32.1° true,2/23/2023 20:52,N56° 41.505' E60° 21.102'
1077,1079 m,334 m,0:00:03,400 km/h,38.8° true,2/23/2023 20:52,N56° 41.709' E60° 21.334'
1078,1069 m,443 m,0:00:04,399 km/h,44.4° true,2/23/2023 20:52,N56° 41.849' E60° 21.539'
1079,1055 m,441 m,0:00:04,397 km/h,49.3° true,2/23/2023 20:52,N56° 42.019' E60° 21.844'
1080,1041 m,990 m,0:00:09,396 km/h,50.6° true,2/23/2023 20:52,N56° 42.174' E60° 22.172'
1081,1021 m,973 m,0:00:09,389 km/h,49.6° true,2/23/2023 20:52,N56° 42.513' E60° 22.923'
1082,1009 m,840 m,0:00:08,378 km/h,49.1° true,2/23/2023 20:52,N56° 42.853' E60° 23.651'
1083,994 m,924 m,0:00:09,370 km/h,48.8° true,2/23/2023 20:52,N56° 43.150' E60° 24.274'
1084,966 m,905 m,0:00:09,362 km/h,48.9° true,2/23/2023 20:53,N56° 43.477' E60° 24.958'
1085,936 m,885 m,0:00:09,354 km/h,49.1° true,2/23/2023 20:53,N56° 43.798' E60° 25.628'
1086,912 m,766 m,0:00:08,345 km/h,49.0° true,2/23/2023 20:53,N56° 44.111' E60° 26.285'
1087,895 m,931 m,0:00:10,335 km/h,48.8° true,2/23/2023 20:53,N56° 44.381' E60° 26.853'
1088,870 m,731 m,0:00:08,329 km/h,49.8° true,2/23/2023 20:53,N56° 44.712' E60° 27.541'
1089,846 m,181 m,0:00:02,326 km/h,55.4° true,2/23/2023 20:53,N56° 44.966' E60° 28.090'
1090,840 m,355 m,0:00:04,319 km/h,66.7° true,2/23/2023 20:53,N56° 45.021' E60° 28.236'
1091,821 m,265 m,0:00:03,318 km/h,76.4° true,2/23/2023 20:53,N56° 45.097' E60° 28.557'
1092,808 m,344 m,0:00:04,309 km/h,83.2° true,2/23/2023 20:53,N56° 45.131' E60° 28.810'
1093,799 m,426 m,0:00:05,307 km/h,86.7° true,2/23/2023 20:54,N56° 45.153' E60° 29.146'
1094,781 m,508 m,0:00:06,305 km/h,88.9° true,2/23/2023 20:54,N56° 45.166' E60° 29.564'
1095,764 m,581 m,0:00:07,299 km/h,90.3° true,2/23/2023 20:54,N56° 45.171' E60° 30.063'
1096,766 m,820 m,0:00:10,295 km/h,91.8° true,2/23/2023 20:54,N56° 45.170' E60° 30.635'
1097,766 m,733 m,0:00:09,293 km/h,94.9° true,2/23/2023 20:54,N56° 45.156' E60° 31.441'
1098,766 m,811 m,0:00:10,292 km/h,95.6° true,2/23/2023 20:54,N56° 45.122' E60° 32.158'
1099,770 m,810 m,0:00:10,292 km/h,94.2° true,2/23/2023 20:54,N56° 45.080' E60° 32.951'
1100,769 m,970 m,0:00:12,291 km/h,94.2° true,2/23/2023 20:54,N56° 45.048' E60° 33.746'
1101,775 m,813 m,0:00:10,293 km/h,93.5° true,2/23/2023 20:55,N56° 45.010' E60° 34.697'
1102,781 m,715 m,0:00:09,286 km/h,94.2° true,2/23/2023 20:55,N56° 44.983' E60° 35.495'
1103,788 m,693 m,0:00:09,277 km/h,94.2° true,2/23/2023 20:55,N56° 44.955' E60° 36.196'
1104,778 m,690 m,0:00:09,276 km/h,94.3° true,2/23/2023 20:55,N56° 44.927' E60° 36.875'
1105,739 m,664 m,0:00:09,266 km/h,94.0° true,2/23/2023 20:55,N56° 44.900' E60° 37.551'
1106,706 m,653 m,0:00:09,261 km/h,94.3° true,2/23/2023 20:55,N56° 44.875' E60° 38.202'
1107,676 m,728 m,0:00:10,262 km/h,94.1° true,2/23/2023 20:56,N56° 44.849' E60° 38.843'
1108,632 m,802 m,0:00:11,263 km/h,94.1° true,2/23/2023 20:56,N56° 44.820' E60° 39.556'
1109,580 m,661 m,0:00:09,264 km/h,94.0° true,2/23/2023 20:56,N56° 44.789' E60° 40.343'
1110,540 m,595 m,0:00:08,268 km/h,94.3° true,2/23/2023 20:56,N56° 44.764' E60° 40.991'
1111,509 m,749 m,0:00:10,270 km/h,94.2° true,2/23/2023 20:56,N56° 44.740' E60° 41.575'
1112,474 m,752 m,0:00:10,271 km/h,94.2° true,2/23/2023 20:56,N56° 44.710' E60° 42.309'
1113,431 m,681 m,0:00:09,272 km/h,94.0° true,2/23/2023 20:57,N56° 44.681' E60° 43.046'
1114,395 m,680 m,0:00:09,272 km/h,94.1° true,2/23/2023 20:57,N56° 44.655' E60° 43.713'
1115,356 m,753 m,0:00:10,271 km/h,94.0° true,2/23/2023 20:57,N56° 44.629' E60° 44.380'
1116,317 m,827 m,0:00:11,271 km/h,94.3° true,2/23/2023 20:57,N56° 44.600' E60° 45.118'
1117,270 m,818 m,0:00:11,268 km/h,93.7° true,2/23/2023 20:57,N56° 44.567' E60° 45.929'
1118,228 m,596 m,0:00:08,268 km/h,94.2° true,2/23/2023 20:57,N56° 44.538' E60° 46.731'
1119,215 m,269 m,0:00:04,242 km/h,94.2° true,2/23/2023 20:58,N56° 44.514' E60° 47.316'
1120,217 m,235 m,0:00:04,212 km/h,93.6° true,2/23/2023 20:58,N56° 44.504' E60° 47.580'
1121,218 m,200 m,0:00:04,180 km/h,94.2° true,2/23/2023 20:58,N56° 44.496' E60° 47.810'
1122,218 m,163 m,0:00:04,146 km/h,93.9° true,2/23/2023 20:58,N56° 44.488' E60° 48.007'
1123,218 m,161 m,0:00:05,116 km/h,94.2° true,2/23/2023 20:58,N56° 44.482' E60° 48.166'
1124,219 m,126 m,0:00:05,91 km/h,94.5° true,2/23/2023 20:58,N56° 44.475' E60° 48.324'
1125,216 m,151 m,0:00:07,78 km/h,92.3° true,2/23/2023 20:58,N56° 44.470' E60° 48.448'
1126,216 m,142 m,0:00:08,64 km/h,91.7° true,2/23/2023 20:58,N56° 44.467' E60° 48.596'
1127,214 m,159 m,0:00:10,57 km/h,95.3° true,2/23/2023 20:58,N56° 44.465' E60° 48.736'
1128,212 m,150 m,0:00:11,49 km/h,93.4° true,2/23/2023 20:58,N56° 44.457' E60° 48.892'
1129,212 m,65 m,0:00:07,33 km/h,92.2° true,2/23/2023 20:59,N56° 44.452' E60° 49.039'
1130,212 m,89 m,0:00:12,27 km/h,94.1° true,2/23/2023 20:59,N56° 44.450' E60° 49.102'
1131,219 m,69 m,0:00:11,23 km/h,93.0° true,2/23/2023 20:59,N56° 44.447' E60° 49.189'
1132,226 m,30 m,0:00:09,12 km/h,80.7° true,2/23/2023 20:59,N56° 44.445' E60° 49.257'
1133,229 m,29 m,0:00:08,13 km/h,35.0° true,2/23/2023 20:59,N56° 44.448' E60° 49.286'
1134,229 m,65 m,0:00:12,19 km/h,3.7° true,2/23/2023 20:59,N56° 44.461' E60° 49.303'
1135,227 m,75 m,0:00:10,27 km/h,2.4° true,2/23/2023 21:00,N56° 44.495' E60° 49.307'
1136,229 m,106 m,0:00:11,35 km/h,2.4° true,2/23/2023 21:00,N56° 44.536' E60° 49.310'
1137,231 m,109 m,0:00:12,33 km/h,3.7° true,2/23/2023 21:00,N56° 44.593' E60° 49.315'
1138,232 m,95 m,0:00:12,28 km/h,1.4° true,2/23/2023 21:00,N56° 44.652' E60° 49.322'
1139,233 m,82 m,0:00:13,23 km/h,0.1° true,2/23/2023 21:00,N56° 44.703' E60° 49.324'
1140,234 m,43 m,0:00:10,16 km/h,0.6° true,2/23/2023 21:01,N56° 44.747' E60° 49.324'
1141,236 m,27 m,0:00:10,10 km/h,0.0° true,2/23/2023 21:01,N56° 44.771' E60° 49.325'
1142,234 m,30 m,0:00:11,10 km/h,316.9° true,2/23/2023 21:01,N56° 44.785' E60° 49.325'
1143,231 m,33 m,0:00:09,13 km/h,277.6° true,2/23/2023 21:01,N56° 44.797' E60° 49.305'
1144,229 m,57 m,0:00:12,17 km/h,267.9° true,2/23/2023 21:01,N56° 44.799' E60° 49.273'
1145,227 m,81 m,0:00:12,24 km/h,269.3° true,2/23/2023 21:01,N56° 44.798' E60° 49.217'
1146,228 m,87 m,0:00:11,28 km/h,269.1° true,2/23/2023 21:02,N56° 44.797' E60° 49.137'
1147,226 m,104 m,0:00:12,31 km/h,269.9° true,2/23/2023 21:02,N56° 44.797' E60° 49.051'
1148,228 m,126 m,0:00:13,35 km/h,270.1° true,2/23/2023 21:02,N56° 44.797' E60° 48.949'
