Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position
1292,11308 m,2.0 km,0:00:09,793 km/h,240.4° true,6/14/2023 10:50,N40° 25.456' E38° 22.885'
1293,11302 m,2.9 km,0:00:13,795 km/h,240.4° true,6/14/2023 10:50,N40° 24.929' E38° 21.664'
1294,11299 m,2.4 km,0:00:11,796 km/h,240.5° true,6/14/2023 10:51,N40° 24.163' E38° 19.897'
1295,11298 m,2.7 km,0:00:12,797 km/h,240.8° true,6/14/2023 10:51,N40° 23.517' E38° 18.400'
1296,11297 m,1.8 km,0:00:08,796 km/h,241.6° true,6/14/2023 10:51,N40° 22.819' E38° 16.759'
1297,11296 m,2.2 km,0:00:10,796 km/h,241.9° true,6/14/2023 10:51,N40° 22.366' E38° 15.658'
1298,11297 m,2.0 km,0:00:09,794 km/h,242.1° true,6/14/2023 10:51,N40° 21.805' E38° 14.278'
1299,11299 m,2.0 km,0:00:09,791 km/h,242.1° true,6/14/2023 10:51,N40° 21.303' E38° 13.037'
1300,11298 m,2.2 km,0:00:10,790 km/h,242.2° true,6/14/2023 10:52,N40° 20.805' E38° 11.801'
1301,11296 m,2.2 km,0:00:10,790 km/h,242.2° true,6/14/2023 10:52,N40° 20.254' E38° 10.428'
1302,11298 m,1.7 km,0:00:08,787 km/h,241.8° true,6/14/2023 10:52,N40° 19.703' E38° 09.056'
1303,11296 m,2.2 km,0:00:10,787 km/h,241.5° true,6/14/2023 10:52,N40° 19.258' E38° 07.966'
1304,11301 m,2.0 km,0:00:09,787 km/h,241.2° true,6/14/2023 10:52,N40° 18.695' E38° 06.609'
1305,11295 m,2.4 km,0:00:11,785 km/h,241.1° true,6/14/2023 10:52,N40° 18.183' E38° 05.390'
1306,11297 m,2.6 km,0:00:12,784 km/h,241.0° true,6/14/2023 10:53,N40° 17.557' E38° 03.906'
1307,11297 m,2.0 km,0:00:09,784 km/h,241.0° true,6/14/2023 10:53,N40° 16.874' E38° 02.290'
1308,11291 m,1.5 km,0:00:07,782 km/h,241.1° true,6/14/2023 10:53,N40° 16.361' E38° 01.079'
1309,11287 m,2.0 km,0:00:09,783 km/h,240.7° true,6/14/2023 10:53,N40° 15.964' E38° 00.138'
1310,11291 m,2.0 km,0:00:09,783 km/h,240.7° true,6/14/2023 10:53,N40° 15.449' E37° 58.933'
1311,11298 m,1.7 km,0:00:08,784 km/h,240.7° true,6/14/2023 10:53,N40° 14.932' E37° 57.727'
1312,11301 m,2.2 km,0:00:10,784 km/h,240.8° true,6/14/2023 10:53,N40° 14.473' E37° 56.655'
1313,11300 m,1.7 km,0:00:08,783 km/h,240.8° true,6/14/2023 10:54,N40° 13.901' E37° 55.313'
1314,11299 m,2.0 km,0:00:09,783 km/h,240.8° true,6/14/2023 10:54,N40° 13.444' E37° 54.241'
1315,11302 m,2.0 km,0:00:09,784 km/h,241.0° true,6/14/2023 10:54,N40° 12.930' E37° 53.034'
1316,11297 m,1.7 km,0:00:08,785 km/h,240.9° true,6/14/2023 10:54,N40° 12.417' E37° 51.825'
1317,11294 m,2.2 km,0:00:10,787 km/h,240.8° true,6/14/2023 10:54,N40° 11.959' E37° 50.749'
1318,11297 m,2.0 km,0:00:09,787 km/h,240.8° true,6/14/2023 10:54,N40° 11.385' E37° 49.403'
1319,11298 m,2.6 km,0:00:12,787 km/h,240.8° true,6/14/2023 10:54,N40° 10.867' E37° 48.191'
1320,11299 m,2.2 km,0:00:10,788 km/h,240.9° true,6/14/2023 10:55,N40° 10.177' E37° 46.575'
1321,11298 m,2.2 km,0:00:10,789 km/h,240.9° true,6/14/2023 10:55,N40° 09.602' E37° 45.226'
1322,11293 m,2.0 km,0:00:09,790 km/h,240.9° true,6/14/2023 10:55,N40° 09.028' E37° 43.876'
1323,11288 m,2.2 km,0:00:10,791 km/h,240.8° true,6/14/2023 10:55,N40° 08.511' E37° 42.659'
1324,11288 m,2.0 km,0:00:09,791 km/h,240.7° true,6/14/2023 10:55,N40° 07.933' E37° 41.307'
1325,11286 m,1.8 km,0:00:08,790 km/h,240.4° true,6/14/2023 10:55,N40° 07.412' E37° 40.091'
1326,11295 m,2.0 km,0:00:09,791 km/h,240.7° true,6/14/2023 10:56,N40° 06.945' E37° 39.015'
1327,11305 m,2.2 km,0:00:10,793 km/h,240.8° true,6/14/2023 10:56,N40° 06.423' E37° 37.801'
1328,11302 m,2.4 km,0:00:11,793 km/h,240.8° true,6/14/2023 10:56,N40° 05.844' E37° 36.446'
1329,11291 m,1.5 km,0:00:07,797 km/h,240.9° true,6/14/2023 10:56,N40° 05.207' E37° 34.955'
1330,11286 m,1.8 km,0:00:08,798 km/h,240.8° true,6/14/2023 10:56,N40° 04.800' E37° 34.001'
1331,11283 m,1.8 km,0:00:08,798 km/h,240.8° true,6/14/2023 10:56,N40° 04.333' E37° 32.911'
1332,11276 m,2.4 km,0:00:11,800 km/h,240.7° true,6/14/2023 10:56,N40° 03.866' E37° 31.821'
1333,11279 m,2.2 km,0:00:10,800 km/h,241.0° true,6/14/2023 10:57,N40° 03.221' E37° 30.320'
1334,11271 m,2.2 km,0:00:10,798 km/h,240.9° true,6/14/2023 10:57,N40° 02.640' E37° 28.952'
1335,11270 m,2.0 km,0:00:09,797 km/h,240.8° true,6/14/2023 10:57,N40° 02.058' E37° 27.588'
1336,11277 m,2.0 km,0:00:09,798 km/h,240.4° true,6/14/2023 10:57,N40° 01.533' E37° 26.365'
1337,11297 m,2.0 km,0:00:09,794 km/h,240.6° true,6/14/2023 10:57,N40° 01.002' E37° 25.145'
1338,11312 m,2.0 km,0:00:09,795 km/h,240.8° true,6/14/2023 10:57,N40° 00.477' E37° 23.929'
1339,11308 m,2.2 km,0:00:10,798 km/h,240.9° true,6/14/2023 10:58,N39° 59.954' E37° 22.707'
1340,11303 m,2.2 km,0:00:10,801 km/h,241.0° true,6/14/2023 10:58,N39° 59.373' E37° 21.345'
1341,11279 m,2.2 km,0:00:10,804 km/h,240.8° true,6/14/2023 10:58,N39° 58.791' E37° 19.975'
1342,11272 m,2.2 km,0:00:10,805 km/h,240.9° true,6/14/2023 10:58,N39° 58.204' E37° 18.605'
1343,11267 m,2.7 km,0:00:12,803 km/h,240.7° true,6/14/2023 10:58,N39° 57.617' E37° 17.232'
1344,11268 m,2.9 km,0:00:13,798 km/h,240.7° true,6/14/2023 10:58,N39° 56.911' E37° 15.589'
1345,11281 m,2.2 km,0:00:10,795 km/h,240.8° true,6/14/2023 10:59,N39° 56.150' E37° 13.823'
1346,11279 m,2.0 km,0:00:09,793 km/h,240.8° true,6/14/2023 10:59,N39° 55.569' E37° 12.468'
1347,11272 m,2.2 km,0:00:10,794 km/h,240.6° true,6/14/2023 10:59,N39° 55.048' E37° 11.251'
1348,11274 m,1.8 km,0:00:08,795 km/h,240.6° true,6/14/2023 10:59,N39° 54.465' E37° 09.900'
1349,11272 m,2.0 km,0:00:09,797 km/h,240.5° true,6/14/2023 10:59,N39° 53.998' E37° 08.819'
1350,11274 m,2.2 km,0:00:10,799 km/h,240.7° true,6/14/2023 10:59,N39° 53.469' E37° 07.601'
1351,11276 m,2.0 km,0:00:09,800 km/h,240.7° true,6/14/2023 11:00,N39° 52.884' E37° 06.242'
1352,11278 m,1.8 km,0:00:08,802 km/h,240.6° true,6/14/2023 11:00,N39° 52.355' E37° 05.017'
1353,11284 m,2.2 km,0:00:10,803 km/h,240.7° true,6/14/2023 11:00,N39° 51.884' E37° 03.925'
1354,11287 m,2.5 km,0:00:11,806 km/h,240.5° true,6/14/2023 11:00,N39° 51.295' E37° 02.560'
1355,11292 m,2.7 km,0:00:12,805 km/h,240.6° true,6/14/2023 11:00,N39° 50.641' E37° 01.057'
1356,11292 m,2.7 km,0:00:12,805 km/h,240.6° true,6/14/2023 11:00,N39° 49.932' E36° 59.416'
1357,11293 m,2.9 km,0:00:13,804 km/h,240.6° true,6/14/2023 11:01,N39° 49.221' E36° 57.777'
1358,11294 m,1.1 km,0:00:05,802 km/h,239.0° true,6/14/2023 11:01,N39° 48.452' E36° 56.003'
1359,11299 m,1.3 km,0:00:06,802 km/h,237.2° true,6/14/2023 11:01,N39° 48.143' E36° 55.333'
1360,11306 m,1.1 km,0:00:05,800 km/h,235.2° true,6/14/2023 11:01,N39° 47.752' E36° 54.545'
1361,11313 m,1.3 km,0:00:06,799 km/h,233.6° true,6/14/2023 11:01,N39° 47.410' E36° 53.905'
1362,11323 m,1.3 km,0:00:06,800 km/h,232.2° true,6/14/2023 11:01,N39° 46.984' E36° 53.152'
1363,11329 m,1.3 km,0:00:06,803 km/h,230.7° true,6/14/2023 11:01,N39° 46.544' E36° 52.413'
1364,11335 m,1.1 km,0:00:05,800 km/h,228.4° true,6/14/2023 11:01,N39° 46.087' E36° 51.687'
1365,11335 m,1.1 km,0:00:05,799 km/h,226.7° true,6/14/2023 11:02,N39° 45.690' E36° 51.104'
1366,11340 m,1.8 km,0:00:08,799 km/h,226.6° true,6/14/2023 11:02,N39° 45.279' E36° 50.537'
1367,11339 m,2.2 km,0:00:10,802 km/h,226.9° true,6/14/2023 11:02,N39° 44.622' E36° 49.632'
1368,11328 m,2.0 km,0:00:09,801 km/h,226.7° true,6/14/2023 11:02,N39° 43.801' E36° 48.492'
1369,11323 m,2.2 km,0:00:10,801 km/h,226.5° true,6/14/2023 11:02,N39° 43.061' E36° 47.471'
1370,11322 m,2.0 km,0:00:09,799 km/h,226.4° true,6/14/2023 11:02,N39° 42.236' E36° 46.340'
1371,11328 m,2.2 km,0:00:10,797 km/h,226.4° true,6/14/2023 11:02,N39° 41.493' E36° 45.327'
1372,11329 m,2.4 km,0:00:11,796 km/h,226.2° true,6/14/2023 11:03,N39° 40.670' E36° 44.205'
1373,11335 m,1.8 km,0:00:08,800 km/h,226.4° true,6/14/2023 11:03,N39° 39.764' E36° 42.976'
1374,11325 m,2.7 km,0:00:12,797 km/h,226.5° true,6/14/2023 11:03,N39° 39.103' E36° 42.074'
1375,11308 m,1.8 km,0:00:08,794 km/h,226.7° true,6/14/2023 11:03,N39° 38.118' E36° 40.724'
1376,11295 m,2.2 km,0:00:10,793 km/h,226.5° true,6/14/2023 11:03,N39° 37.465' E36° 39.826'
1377,11293 m,2.2 km,0:00:10,789 km/h,226.4° true,6/14/2023 11:03,N39° 36.649' E36° 38.708'
1378,11293 m,1.5 km,0:00:07,789 km/h,226.4° true,6/14/2023 11:04,N39° 35.834' E36° 37.598'
1379,11292 m,2.2 km,0:00:10,790 km/h,226.4° true,6/14/2023 11:04,N39° 35.264' E36° 36.820'
1380,11296 m,2.9 km,0:00:13,791 km/h,226.5° true,6/14/2023 11:04,N39° 34.448' E36° 35.709'
1381,11292 m,2.4 km,0:00:11,791 km/h,226.4° true,6/14/2023 11:04,N39° 33.387' E36° 34.261'
1382,11290 m,2.2 km,0:00:10,788 km/h,226.4° true,6/14/2023 11:04,N39° 32.489' E36° 33.037'
1383,11288 m,2.2 km,0:00:10,786 km/h,226.5° true,6/14/2023 11:04,N39° 31.675' E36° 31.930'
1384,11284 m,1.7 km,0:00:08,785 km/h,226.6° true,6/14/2023 11:05,N39° 30.865' E36° 30.824'
1385,11285 m,2.4 km,0:00:11,784 km/h,226.6° true,6/14/2023 11:05,N39° 30.218' E36° 29.939'
1386,11282 m,2.4 km,0:00:11,785 km/h,226.5° true,6/14/2023 11:05,N39° 29.331' E36° 28.723'
1387,11285 m,2.6 km,0:00:12,787 km/h,226.3° true,6/14/2023 11:05,N39° 28.441' E36° 27.509'
1388,11293 m,2.6 km,0:00:12,788 km/h,226.3° true,6/14/2023 11:05,N39° 27.464' E36° 26.184'
1389,11294 m,2.2 km,0:00:10,786 km/h,226.3° true,6/14/2023 11:05,N39° 26.486' E36° 24.860'
1390,11291 m,2.2 km,0:00:10,787 km/h,226.4° true,6/14/2023 11:06,N39° 25.673' E36° 23.759'
1391,11290 m,2.4 km,0:00:11,786 km/h,226.4° true,6/14/2023 11:06,N39° 24.861' E36° 22.654'
1392,11289 m,2.2 km,0:00:10,787 km/h,226.3° true,6/14/2023 11:06,N39° 23.968' E36° 21.442'
1393,11290 m,2.2 km,0:00:10,787 km/h,226.3° true,6/14/2023 11:06,N39° 23.154' E36° 20.340'
1394,11290 m,2.2 km,0:00:10,788 km/h,226.4° true,6/14/2023 11:06,N39° 22.340' E36° 19.237'
1395,11290 m,2.2 km,0:00:10,786 km/h,226.4° true,6/14/2023 11:06,N39° 21.525' E36° 18.133'
1396,11289 m,2.2 km,0:00:10,786 km/h,226.4° true,6/14/2023 11:07,N39° 20.713' E36° 17.030'
1397,11294 m,2.2 km,0:00:10,784 km/h,226.4° true,6/14/2023 11:07,N39° 19.902' E36° 15.928'
1398,11294 m,2.4 km,0:00:11,783 km/h,226.3° true,6/14/2023 11:07,N39° 19.092' E36° 14.829'
1399,11293 m,1.7 km,0:00:08,783 km/h,226.2° true,6/14/2023 11:07,N39° 18.200' E36° 13.624'
1400,11296 m,2.4 km,0:00:11,782 km/h,226.2° true,6/14/2023 11:07,N39° 17.551' E36° 12.748'
1401,11293 m,2.4 km,0:00:11,782 km/h,226.1° true,6/14/2023 11:07,N39° 16.660' E36° 11.546'
1402,11290 m,2.4 km,0:00:11,782 km/h,226.1° true,6/14/2023 11:08,N39° 15.766' E36° 10.347'
1403,11292 m,2.6 km,0:00:12,783 km/h,226.1° true,6/14/2023 11:08,N39° 14.872' E36° 09.148'
1404,11295 m,2.6 km,0:00:12,785 km/h,226.1° true,6/14/2023 11:08,N39° 13.896' E36° 07.840'
1405,11297 m,2.6 km,0:00:12,784 km/h,226.1° true,6/14/2023 11:08,N39° 12.916' E36° 06.529'
1406,11297 m,2.0 km,0:00:09,784 km/h,226.2° true,6/14/2023 11:08,N39° 11.939' E36° 05.218'
1407,11296 m,2.2 km,0:00:10,782 km/h,226.2° true,6/14/2023 11:09,N39° 11.207' E36° 04.235'
1408,11294 m,2.0 km,0:00:09,782 km/h,225.8° true,6/14/2023 11:09,N39° 10.397' E36° 03.145'
1409,11295 m,2.2 km,0:00:10,781 km/h,225.0° true,6/14/2023 11:09,N39° 09.662' E36° 02.170'
1410,11297 m,1.7 km,0:00:08,781 km/h,224.2° true,6/14/2023 11:09,N39° 08.835' E36° 01.104'
1411,11301 m,2.2 km,0:00:10,780 km/h,223.5° true,6/14/2023 11:09,N39° 08.165' E36° 00.262'
1412,11308 m,2.4 km,0:00:11,780 km/h,223.4° true,6/14/2023 11:09,N39° 07.318' E35° 59.225'
1413,11310 m,1.9 km,0:00:09,780 km/h,223.6° true,6/14/2023 11:10,N39° 06.384' E35° 58.087'
1414,11310 m,2.4 km,0:00:11,778 km/h,224.0° true,6/14/2023 11:10,N39° 05.623' E35° 57.153'
1415,11308 m,2.4 km,0:00:11,777 km/h,224.2° true,6/14/2023 11:10,N39° 04.701' E35° 56.007'
1416,11304 m,2.4 km,0:00:11,776 km/h,224.2° true,6/14/2023 11:10,N39° 03.784' E35° 54.857'
1417,11301 m,2.4 km,0:00:11,775 km/h,224.2° true,6/14/2023 11:10,N39° 02.868' E35° 53.710'
1418,11297 m,2.2 km,0:00:10,775 km/h,224.5° true,6/14/2023 11:10,N39° 01.953' E35° 52.564'
1419,11296 m,2.2 km,0:00:10,777 km/h,224.3° true,6/14/2023 11:11,N39° 01.125' E35° 51.517'
1420,11293 m,2.2 km,0:00:10,778 km/h,224.3° true,6/14/2023 11:11,N39° 00.293' E35° 50.471'
1421,11293 m,2.2 km,0:00:10,779 km/h,224.3° true,6/14/2023 11:11,N38° 59.459' E35° 49.423'
1422,11294 m,2.2 km,0:00:10,778 km/h,224.4° true,6/14/2023 11:11,N38° 58.625' E35° 48.376'
1423,11288 m,2.2 km,0:00:10,778 km/h,224.1° true,6/14/2023 11:11,N38° 57.792' E35° 47.328'
1424,11286 m,2.2 km,0:00:10,777 km/h,224.5° true,6/14/2023 11:11,N38° 56.956' E35° 46.286'
1425,11288 m,2.4 km,0:00:11,779 km/h,224.9° true,6/14/2023 11:12,N38° 56.125' E35° 45.238'
1426,11298 m,2.6 km,0:00:12,780 km/h,225.1° true,6/14/2023 11:12,N38° 55.217' E35° 44.074'
1427,11300 m,2.4 km,0:00:11,778 km/h,225.3° true,6/14/2023 11:12,N38° 54.229' E35° 42.798'
1428,11301 m,2.4 km,0:00:11,777 km/h,225.3° true,6/14/2023 11:12,N38° 53.326' E35° 41.629'
1429,11303 m,2.2 km,0:00:10,776 km/h,225.3° true,6/14/2023 11:12,N38° 52.426' E35° 40.461'
1430,11302 m,2.6 km,0:00:12,773 km/h,225.2° true,6/14/2023 11:13,N38° 51.609' E35° 39.401'
1431,11304 m,2.1 km,0:00:10,771 km/h,225.0° true,6/14/2023 11:13,N38° 50.631' E35° 38.135'
1432,11306 m,2.3 km,0:00:11,768 km/h,224.6° true,6/14/2023 11:13,N38° 49.815' E35° 37.086'
1433,11309 m,3.2 km,0:00:15,767 km/h,224.5° true,6/14/2023 11:13,N38° 48.915' E35° 35.945'
1434,11304 m,2.8 km,0:00:13,766 km/h,224.6° true,6/14/2023 11:13,N38° 47.687' E35° 34.397'
1435,11304 m,2.1 km,0:00:10,766 km/h,224.8° true,6/14/2023 11:14,N38° 46.624' E35° 33.054'
1436,11291 m,2.6 km,0:00:12,766 km/h,225.5° true,6/14/2023 11:14,N38° 45.810' E35° 32.017'
1437,11285 m,2.3 km,0:00:11,767 km/h,225.7° true,6/14/2023 11:14,N38° 44.846' E35° 30.758'
1438,11296 m,2.3 km,0:00:11,764 km/h,225.7° true,6/14/2023 11:14,N38° 43.965' E35° 29.600'
1439,11292 m,2.1 km,0:00:10,763 km/h,225.6° true,6/14/2023 11:14,N38° 43.086' E35° 28.446'
1440,11296 m,2.1 km,0:00:10,763 km/h,225.2° true,6/14/2023 11:14,N38° 42.286' E35° 27.400'
1441,11297 m,2.8 km,0:00:13,764 km/h,224.7° true,6/14/2023 11:15,N38° 41.482' E35° 26.361'
1442,11300 m,2.6 km,0:00:12,766 km/h,224.9° true,6/14/2023 11:15,N38° 40.426' E35° 25.020'
1443,11306 m,2.3 km,0:00:11,765 km/h,225.4° true,6/14/2023 11:15,N38° 39.450' E35° 23.776'
1444,11293 m,3.0 km,0:00:14,769 km/h,225.5° true,6/14/2023 11:15,N38° 38.565' E35° 22.628'
1445,11289 m,3.0 km,0:00:14,770 km/h,225.4° true,6/14/2023 11:15,N38° 37.436' E35° 21.157'
1446,11289 m,2.1 km,0:00:10,769 km/h,225.1° true,6/14/2023 11:16,N38° 36.302' E35° 19.687'
1447,11291 m,2.1 km,0:00:10,770 km/h,224.9° true,6/14/2023 11:16,N38° 35.489' E35° 18.643'
1448,11299 m,2.1 km,0:00:10,767 km/h,225.0° true,6/14/2023 11:16,N38° 34.673' E35° 17.602'
1449,11303 m,2.1 km,0:00:10,769 km/h,224.7° true,6/14/2023 11:16,N38° 33.860' E35° 16.564'
1450,11301 m,1.5 km,0:00:07,768 km/h,223.9° true,6/14/2023 11:16,N38° 33.043' E35° 15.528'
1451,11303 m,1.7 km,0:00:08,766 km/h,222.7° true,6/14/2023 11:16,N38° 32.463' E35° 14.815'
1452,11302 m,1.9 km,0:00:09,765 km/h,221.8° true,6/14/2023 11:17,N38° 31.789' E35° 14.019'
1453,11303 m,2.3 km,0:00:11,767 km/h,221.1° true,6/14/2023 11:17,N38° 31.021' E35° 13.141'
1454,11304 m,2.6 km,0:00:12,774 km/h,220.4° true,6/14/2023 11:17,N38° 30.068' E35° 12.080'
1455,11305 m,2.8 km,0:00:13,774 km/h,220.1° true,6/14/2023 11:17,N38° 29.009' E35° 10.930'
1456,11307 m,2.4 km,0:00:11,770 km/h,219.9° true,6/14/2023 11:17,N38° 27.856' E35° 09.691'
1457,11312 m,2.6 km,0:00:12,766 km/h,219.9° true,6/14/2023 11:18,N38° 26.884' E35° 08.652'
1458,11314 m,1.9 km,0:00:09,765 km/h,220.0° true,6/14/2023 11:18,N38° 25.829' E35° 07.525'
1459,11312 m,2.1 km,0:00:10,766 km/h,219.9° true,6/14/2023 11:18,N38° 25.040' E35° 06.679'
1460,11305 m,1.7 km,0:00:08,764 km/h,220.5° true,6/14/2023 11:18,N38° 24.160' E35° 05.741'
1461,11293 m,1.9 km,0:00:09,765 km/h,221.2° true,6/14/2023 11:18,N38° 23.464' E35° 04.982'
1462,11292 m,2.1 km,0:00:10,764 km/h,222.0° true,6/14/2023 11:18,N38° 22.687' E35° 04.116'
1463,11293 m,2.3 km,0:00:11,763 km/h,222.4° true,6/14/2023 11:18,N38° 21.837' E35° 03.139'
1464,11292 m,2.8 km,0:00:13,765 km/h,222.8° true,6/14/2023 11:19,N38° 20.908' E35° 02.059'
1465,11285 m,2.1 km,0:00:10,766 km/h,223.3° true,6/14/2023 11:19,N38° 19.814' E35° 00.770'
1466,11281 m,2.6 km,0:00:12,768 km/h,223.3° true,6/14/2023 11:19,N38° 18.980' E34° 59.768'
1467,11280 m,2.3 km,0:00:11,768 km/h,223.3° true,6/14/2023 11:19,N38° 17.976' E34° 58.563'
1468,11288 m,2.8 km,0:00:13,769 km/h,223.3° true,6/14/2023 11:19,N38° 17.055' E34° 57.458'
1469,11289 m,2.3 km,0:00:11,768 km/h,223.1° true,6/14/2023 11:20,N38° 15.965' E34° 56.151'
1470,11291 m,2.1 km,0:00:10,768 km/h,223.1° true,6/14/2023 11:20,N38° 15.042' E34° 55.049'
1471,11296 m,3.0 km,0:00:14,766 km/h,223.2° true,6/14/2023 11:20,N38° 14.203' E34° 54.049'
1472,11294 m,2.5 km,0:00:12,763 km/h,223.3° true,6/14/2023 11:20,N38° 13.033' E34° 52.650'
1473,11295 m,3.0 km,0:00:14,760 km/h,223.3° true,6/14/2023 11:20,N38° 12.034' E34° 51.455'
1474,11286 m,2.1 km,0:00:10,760 km/h,223.3° true,6/14/2023 11:21,N38° 10.876' E34° 50.064'
1475,11292 m,2.5 km,0:00:12,760 km/h,223.3° true,6/14/2023 11:21,N38° 10.048' E34° 49.072'
1476,11304 m,2.1 km,0:00:10,760 km/h,223.3° true,6/14/2023 11:21,N38° 09.054' E34° 47.882'
1477,11306 m,2.1 km,0:00:10,761 km/h,223.3° true,6/14/2023 11:21,N38° 08.226' E34° 46.889'
1478,11303 m,1.3 km,0:00:06,758 km/h,224.1° true,6/14/2023 11:21,N38° 07.395' E34° 45.896'
1479,11292 m,1.1 km,0:00:05,760 km/h,226.7° true,6/14/2023 11:21,N38° 06.906' E34° 45.293'
1480,11289 m,1.1 km,0:00:05,760 km/h,229.1° true,6/14/2023 11:22,N38° 06.516' E34° 44.767'
1481,11288 m,1.1 km,0:00:05,757 km/h,231.4° true,6/14/2023 11:22,N38° 06.143' E34° 44.221'
1482,11292 m,1.0 km,0:00:05,756 km/h,233.7° true,6/14/2023 11:22,N38° 05.789' E34° 43.659'
1483,11297 m,1.1 km,0:00:05,756 km/h,236.1° true,6/14/2023 11:22,N38° 05.454' E34° 43.080'
1484,11296 m,1.0 km,0:00:05,755 km/h,238.2° true,6/14/2023 11:22,N38° 05.138' E34° 42.483'
1485,11301 m,1.0 km,0:00:05,754 km/h,240.4° true,6/14/2023 11:22,N38° 04.840' E34° 41.873'
1486,11304 m,1.5 km,0:00:07,755 km/h,242.3° true,6/14/2023 11:22,N38° 04.561' E34° 41.249'
1487,11307 m,1.7 km,0:00:08,753 km/h,243.3° true,6/14/2023 11:22,N38° 04.193' E34° 40.359'
1488,11302 m,1.9 km,0:00:09,753 km/h,244.0° true,6/14/2023 11:22,N38° 03.788' E34° 39.336'
1489,11304 m,2.1 km,0:00:10,752 km/h,244.4° true,6/14/2023 11:22,N38° 03.342' E34° 38.177'
1490,11306 m,1.9 km,0:00:09,755 km/h,244.7° true,6/14/2023 11:23,N38° 02.857' E34° 36.887'
1491,11302 m,1.9 km,0:00:09,759 km/h,244.7° true,6/14/2023 11:23,N38° 02.421' E34° 35.721'
1492,11293 m,2.3 km,0:00:11,759 km/h,244.5° true,6/14/2023 11:23,N38° 01.984' E34° 34.548'
1493,11290 m,2.1 km,0:00:10,757 km/h,244.6° true,6/14/2023 11:23,N38° 01.446' E34° 33.114'
1494,11292 m,2.5 km,0:00:12,755 km/h,244.5° true,6/14/2023 11:23,N38° 00.960' E34° 31.814'
1495,11294 m,2.1 km,0:00:10,753 km/h,244.5° true,6/14/2023 11:23,N38° 00.377' E34° 30.260'
1496,11293 m,2.5 km,0:00:12,753 km/h,244.7° true,6/14/2023 11:24,N37° 59.891' E34° 28.968'
1497,11282 m,1.7 km,0:00:08,752 km/h,244.8° true,6/14/2023 11:24,N37° 59.313' E34° 27.415'
1498,11282 m,1.7 km,0:00:08,750 km/h,244.2° true,6/14/2023 11:24,N37° 58.930' E34° 26.382'
1499,11296 m,2.5 km,0:00:12,746 km/h,244.0° true,6/14/2023 11:24,N37° 58.539' E34° 25.356'
1500,11305 m,2.3 km,0:00:11,743 km/h,244.0° true,6/14/2023 11:24,N37° 57.952' E34° 23.828'
1501,11310 m,2.3 km,0:00:11,740 km/h,244.0° true,6/14/2023 11:24,N37° 57.415' E34° 22.434'
1502,11309 m,2.5 km,0:00:12,742 km/h,244.1° true,6/14/2023 11:25,N37° 56.882' E34° 21.044'
1503,11307 m,2.1 km,0:00:10,747 km/h,244.0° true,6/14/2023 11:25,N37° 56.299' E34° 19.523'
1504,11302 m,2.1 km,0:00:10,749 km/h,243.9° true,6/14/2023 11:25,N37° 55.809' E34° 18.249'
1505,11298 m,2.1 km,0:00:10,748 km/h,243.9° true,6/14/2023 11:25,N37° 55.316' E34° 16.973'
1506,11305 m,2.3 km,0:00:11,746 km/h,244.0° true,6/14/2023 11:25,N37° 54.824' E34° 15.698'
1507,11312 m,2.7 km,0:00:13,742 km/h,244.0° true,6/14/2023 11:26,N37° 54.285' E34° 14.299'
1508,11314 m,2.5 km,0:00:12,741 km/h,243.9° true,6/14/2023 11:26,N37° 53.651' E34° 12.654'
1509,11313 m,2.3 km,0:00:11,740 km/h,244.0° true,6/14/2023 11:26,N37° 53.066' E34° 11.140'
1510,11306 m,2.1 km,0:00:10,740 km/h,244.0° true,6/14/2023 11:26,N37° 52.531' E34° 09.752'
1511,11303 m,2.3 km,0:00:11,741 km/h,244.1° true,6/14/2023 11:26,N37° 52.046' E34° 08.491'
1512,11303 m,1.9 km,0:00:09,741 km/h,244.0° true,6/14/2023 11:26,N37° 51.513' E34° 07.101'
1513,11302 m,2.5 km,0:00:12,739 km/h,244.0° true,6/14/2023 11:27,N37° 51.076' E34° 05.964'
1514,11302 m,1.6 km,0:00:08,737 km/h,244.0° true,6/14/2023 11:27,N37° 50.492' E34° 04.453'
1515,11301 m,2.7 km,0:00:13,736 km/h,244.0° true,6/14/2023 11:27,N37° 50.106' E34° 03.447'
1516,11304 m,2.5 km,0:00:12,735 km/h,243.9° true,6/14/2023 11:27,N37° 49.476' E34° 01.817'
1517,11308 m,2.7 km,0:00:13,734 km/h,243.8° true,6/14/2023 11:27,N37° 48.895' E34° 00.316'
1518,11305 m,2.2 km,0:00:11,733 km/h,243.7° true,6/14/2023 11:28,N37° 48.264' E33° 58.693'
1519,11303 m,2.6 km,0:00:13,733 km/h,243.7° true,6/14/2023 11:28,N37° 47.729' E33° 57.322'
1520,11303 m,3.9 km,0:00:19,734 km/h,243.8° true,6/14/2023 11:28,N37° 47.096' E33° 55.704'
1521,11306 m,1.6 km,0:00:08,735 km/h,243.8° true,6/14/2023 11:28,N37° 46.173' E33° 53.335'
1522,11307 m,2.9 km,0:00:14,735 km/h,243.8° true,6/14/2023 11:28,N37° 45.784' E33° 52.337'
1523,11310 m,2.5 km,0:00:12,735 km/h,243.7° true,6/14/2023 11:29,N37° 45.103' E33° 50.589'
