Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position
2558,24 m,102 m,0:00:05,73 km/h,100.8° true,6/14/2023 16:29,N36° 33.567' E31° 56.354'
2559,26 m,142 m,0:00:07,73 km/h,86.6° true,6/14/2023 16:29,N36° 33.557' E31° 56.421'
2560,27 m,135 m,0:00:07,69 km/h,71.6° true,6/14/2023 16:29,N36° 33.561' E31° 56.516'
2561,25 m,330 m,0:00:17,70 km/h,69.4° true,6/14/2023 16:29,N36° 33.584' E31° 56.602'
2562,10 m,122 m,0:00:06,73 km/h,82.5° true,6/14/2023 16:29,N36° 33.646' E31° 56.809'
2563,6 m,138 m,0:00:07,71 km/h,97.1° true,6/14/2023 16:29,N36° 33.655' E31° 56.890'
2564,4 m,166 m,0:00:09,66 km/h,109.5° true,6/14/2023 16:30,N36° 33.646' E31° 56.982'
2565,5 m,259 m,0:00:14,67 km/h,116.3° true,6/14/2023 16:30,N36° 33.616' E31° 57.087'
2566,10 m,92 m,0:00:05,66 km/h,111.3° true,6/14/2023 16:30,N36° 33.554' E31° 57.243'
2567,11 m,18 m,0:00:01,66 km/h,98.5° true,6/14/2023 16:30,N36° 33.536' E31° 57.300'
2568,12 m,18 m,0:00:01,66 km/h,93.7° true,6/14/2023 16:30,N36° 33.535' E31° 57.312'
2569,12 m,18 m,0:00:01,66 km/h,88.2° true,6/14/2023 16:30,N36° 33.534' E31° 57.324'
2570,12 m,18 m,0:00:01,66 km/h,79.5° true,6/14/2023 16:30,N36° 33.535' E31° 57.337'
2571,12 m,18 m,0:00:01,67 km/h,74.8° true,6/14/2023 16:30,N36° 33.536' E31° 57.349'
2572,12 m,18 m,0:00:01,67 km/h,72.8° true,6/14/2023 16:30,N36° 33.539' E31° 57.361'
2573,12 m,185 m,0:00:10,67 km/h,75.4° true,6/14/2023 16:30,N36° 33.542' E31° 57.373'
2574,11 m,108 m,0:00:06,65 km/h,94.9° true,6/14/2023 16:30,N36° 33.567' E31° 57.493'
2575,11 m,141 m,0:00:08,64 km/h,107.8° true,6/14/2023 16:30,N36° 33.562' E31° 57.565'
2576,9 m,242 m,0:00:15,58 km/h,109.3° true,6/14/2023 16:31,N36° 33.539' E31° 57.656'
2577,9 m,225 m,0:00:15,54 km/h,109.8° true,6/14/2023 16:31,N36° 33.496' E31° 57.809'
2578,8 m,119 m,0:00:09,48 km/h,115.5° true,6/14/2023 16:31,N36° 33.455' E31° 57.952'
2579,8 m,59 m,0:00:07,31 km/h,115.7° true,6/14/2023 16:31,N36° 33.427' E31° 58.024'
2580,10 m,10 m,0:00:04,9 km/h,112.6° true,6/14/2023 16:31,N36° 33.413' E31° 58.060'
2581,11 m,9 m,0:00:20,1.6 km/h,116.7° true,6/14/2023 16:31,N36° 33.411' E31° 58.066'
2582,12 m,43 m,0:00:08,19 km/h,113.0° true,6/14/2023 16:32,N36° 33.409' E31° 58.071'
2583,12 m,65 m,0:00:07,33 km/h,95.5° true,6/14/2023 16:32,N36° 33.400' E31° 58.097'
2584,11 m,123 m,0:00:10,44 km/h,93.9° true,6/14/2023 16:32,N36° 33.397' E31° 58.141'
2585,10 m,89 m,0:00:08,40 km/h,100.0° true,6/14/2023 16:32,N36° 33.392' E31° 58.223'
2586,10 m,111 m,0:00:08,50 km/h,99.0° true,6/14/2023 16:32,N36° 33.384' E31° 58.282'
2587,11 m,94 m,0:00:08,42 km/h,99.6° true,6/14/2023 16:32,N36° 33.375' E31° 58.355'
2588,13 m,29 m,0:00:05,21 km/h,99.6° true,6/14/2023 16:32,N36° 33.366' E31° 58.417'
2589,15 m,2 m,0:00:07,1.0 km/h,149.9° true,6/14/2023 16:33,N36° 33.364' E31° 58.437'
2590,15 m,2 m,0:00:30,0.2 km/h,236.4° true,6/14/2023 16:33,N36° 33.363' E31° 58.437'
2591,12 m,6 m,0:00:17,1.3 km/h,106.6° true,6/14/2023 16:33,N36° 33.362' E31° 58.436'
2592,11 m,25 m,0:00:06,15 km/h,102.1° true,6/14/2023 16:33,N36° 33.361' E31° 58.440'
2593,10 m,7 m,0:00:01,24 km/h,109.3° true,6/14/2023 16:34,N36° 33.358' E31° 58.456'
2594,10 m,7 m,0:00:01,26 km/h,107.9° true,6/14/2023 16:34,N36° 33.357' E31° 58.460'
2595,10 m,7 m,0:00:01,27 km/h,97.1° true,6/14/2023 16:34,N36° 33.356' E31° 58.465'
2596,10 m,16 m,0:00:02,28 km/h,96.8° true,6/14/2023 16:34,N36° 33.355' E31° 58.470'
2597,10 m,9 m,0:00:01,32 km/h,89.2° true,6/14/2023 16:34,N36° 33.354' E31° 58.480'
2598,10 m,10 m,0:00:01,35 km/h,84.1° true,6/14/2023 16:34,N36° 33.354' E31° 58.486'
2599,10 m,97 m,0:00:08,43 km/h,79.1° true,6/14/2023 16:34,N36° 33.355' E31° 58.493'
2600,10 m,154 m,0:00:11,50 km/h,85.0° true,6/14/2023 16:34,N36° 33.365' E31° 58.557'
2601,12 m,175 m,0:00:13,49 km/h,85.8° true,6/14/2023 16:34,N36° 33.372' E31° 58.660'
2602,20 m,212 m,0:00:16,48 km/h,85.7° true,6/14/2023 16:34,N36° 33.379' E31° 58.777'
2603,26 m,156 m,0:00:10,56 km/h,85.6° true,6/14/2023 16:34,N36° 33.388' E31° 58.919'
2604,23 m,217 m,0:00:12,65 km/h,85.7° true,6/14/2023 16:35,N36° 33.394' E31° 59.023'
2605,19 m,177 m,0:00:09,71 km/h,86.4° true,6/14/2023 16:35,N36° 33.403' E31° 59.169'
2606,16 m,190 m,0:00:10,68 km/h,87.8° true,6/14/2023 16:35,N36° 33.409' E31° 59.287'
2607,22 m,128 m,0:00:08,58 km/h,81.3° true,6/14/2023 16:35,N36° 33.413' E31° 59.414'
2608,33 m,131 m,0:00:10,47 km/h,86.0° true,6/14/2023 16:35,N36° 33.423' E31° 59.499'
2609,39 m,125 m,0:00:10,45 km/h,87.2° true,6/14/2023 16:35,N36° 33.428' E31° 59.587'
2610,42 m,172 m,0:00:12,52 km/h,87.3° true,6/14/2023 16:36,N36° 33.431' E31° 59.671'
2611,43 m,168 m,0:00:11,55 km/h,94.2° true,6/14/2023 16:36,N36° 33.436' E31° 59.786'
2612,44 m,131 m,0:00:08,59 km/h,104.4° true,6/14/2023 16:36,N36° 33.429' E31° 59.899'
2613,45 m,158 m,0:00:10,57 km/h,114.5° true,6/14/2023 16:36,N36° 33.412' E31° 59.984'
2614,45 m,140 m,0:00:10,50 km/h,118.1° true,6/14/2023 16:36,N36° 33.376' E32° 00.080'
2615,43 m,54 m,0:00:04,49 km/h,119.9° true,6/14/2023 16:36,N36° 33.341' E32° 00.163'
2616,40 m,11 m,0:00:01,40 km/h,129.1° true,6/14/2023 16:37,N36° 33.326' E32° 00.194'
2617,39 m,11 m,0:00:01,39 km/h,135.9° true,6/14/2023 16:37,N36° 33.323' E32° 00.200'
2618,38 m,11 m,0:00:01,41 km/h,143.6° true,6/14/2023 16:37,N36° 33.318' E32° 00.205'
2619,37 m,11 m,0:00:01,41 km/h,149.9° true,6/14/2023 16:37,N36° 33.313' E32° 00.210'
2620,36 m,11 m,0:00:01,39 km/h,154.5° true,6/14/2023 16:37,N36° 33.308' E32° 00.214'
2621,35 m,11 m,0:00:01,39 km/h,159.2° true,6/14/2023 16:37,N36° 33.303' E32° 00.217'
2622,35 m,10 m,0:00:01,37 km/h,163.5° true,6/14/2023 16:37,N36° 33.297' E32° 00.219'
2623,34 m,15 m,0:00:02,28 km/h,165.5° true,6/14/2023 16:37,N36° 33.292' E32° 00.221'
2624,33 m,72 m,0:00:09,29 km/h,170.0° true,6/14/2023 16:37,N36° 33.284' E32° 00.224'
2625,28 m,52 m,0:00:06,31 km/h,181.0° true,6/14/2023 16:37,N36° 33.246' E32° 00.232'
2626,25 m,8 m,0:00:01,30 km/h,170.1° true,6/14/2023 16:37,N36° 33.218' E32° 00.232'
2627,24 m,8 m,0:00:01,30 km/h,158.0° true,6/14/2023 16:37,N36° 33.213' E32° 00.233'
2628,24 m,8 m,0:00:01,30 km/h,146.5° true,6/14/2023 16:37,N36° 33.209' E32° 00.235'
2629,24 m,8 m,0:00:01,30 km/h,136.3° true,6/14/2023 16:37,N36° 33.206' E32° 00.238'
2630,24 m,8 m,0:00:01,30 km/h,130.3° true,6/14/2023 16:37,N36° 33.202' E32° 00.242'
2631,24 m,8 m,0:00:01,29 km/h,126.7° true,6/14/2023 16:37,N36° 33.200' E32° 00.246'
2632,24 m,8 m,0:00:01,27 km/h,120.1° true,6/14/2023 16:37,N36° 33.197' E32° 00.250'
2633,24 m,7 m,0:00:01,26 km/h,113.1° true,6/14/2023 16:37,N36° 33.195' E32° 00.255'
2634,25 m,7 m,0:00:01,26 km/h,107.1° true,6/14/2023 16:37,N36° 33.193' E32° 00.259'
2635,25 m,7 m,0:00:01,25 km/h,98.0° true,6/14/2023 16:37,N36° 33.192' E32° 00.264'
2636,26 m,7 m,0:00:01,25 km/h,93.6° true,6/14/2023 16:37,N36° 33.192' E32° 00.268'
2637,26 m,27 m,0:00:04,25 km/h,92.0° true,6/14/2023 16:37,N36° 33.191' E32° 00.273'
2638,26 m,18 m,0:00:03,21 km/h,93.1° true,6/14/2023 16:37,N36° 33.191' E32° 00.291'
2639,26 m,5 m,0:00:01,18 km/h,120.0° true,6/14/2023 16:37,N36° 33.190' E32° 00.303'
2640,26 m,5 m,0:00:01,19 km/h,147.9° true,6/14/2023 16:37,N36° 33.189' E32° 00.306'
2641,25 m,6 m,0:00:01,20 km/h,166.6° true,6/14/2023 16:37,N36° 33.187' E32° 00.308'
2642,25 m,6 m,0:00:01,23 km/h,181.8° true,6/14/2023 16:37,N36° 33.184' E32° 00.309'
2643,25 m,6 m,0:00:01,23 km/h,186.7° true,6/14/2023 16:37,N36° 33.180' E32° 00.308'
2644,26 m,20 m,0:00:03,23 km/h,184.2° true,6/14/2023 16:37,N36° 33.177' E32° 00.308'
2645,25 m,12 m,0:00:02,22 km/h,189.6° true,6/14/2023 16:37,N36° 33.166' E32° 00.307'
2646,25 m,73 m,0:00:09,29 km/h,183.6° true,6/14/2023 16:37,N36° 33.160' E32° 00.306'
2647,23 m,85 m,0:00:11,28 km/h,181.0° true,6/14/2023 16:38,N36° 33.121' E32° 00.303'
2648,18 m,8 m,0:00:05,6 km/h,180.9° true,6/14/2023 16:38,N36° 33.075' E32° 00.302'
2649,16 m,2 m,0:00:01,9 km/h,147.8° true,6/14/2023 16:38,N36° 33.071' E32° 00.302'
2650,16 m,3 m,0:00:01,10 km/h,129.7° true,6/14/2023 16:38,N36° 33.070' E32° 00.302'
2651,16 m,3 m,0:00:01,12 km/h,110.0° true,6/14/2023 16:38,N36° 33.069' E32° 00.304'
2652,15 m,4 m,0:00:01,14 km/h,98.5° true,6/14/2023 16:38,N36° 33.068' E32° 00.306'
2653,15 m,4 m,0:00:01,16 km/h,97.2° true,6/14/2023 16:38,N36° 33.068' E32° 00.309'
2654,15 m,15 m,0:00:03,18 km/h,97.0° true,6/14/2023 16:38,N36° 33.067' E32° 00.312'
2655,15 m,5 m,0:00:01,20 km/h,117.3° true,6/14/2023 16:38,N36° 33.066' E32° 00.322'
2656,15 m,13 m,0:00:02,23 km/h,120.5° true,6/14/2023 16:38,N36° 33.065' E32° 00.325'
2657,16 m,21 m,0:00:03,25 km/h,112.6° true,6/14/2023 16:38,N36° 33.062' E32° 00.332'
2658,19 m,7 m,0:00:01,26 km/h,113.3° true,6/14/2023 16:38,N36° 33.057' E32° 00.345'
2659,20 m,50 m,0:00:07,26 km/h,119.5° true,6/14/2023 16:38,N36° 33.056' E32° 00.350'
2660,24 m,7 m,0:00:01,24 km/h,139.4° true,6/14/2023 16:38,N36° 33.042' E32° 00.379'
2661,25 m,6 m,0:00:01,22 km/h,139.5° true,6/14/2023 16:38,N36° 33.040' E32° 00.382'
2662,25 m,7 m,0:00:01,25 km/h,152.3° true,6/14/2023 16:38,N36° 33.037' E32° 00.385'
2663,25 m,7 m,0:00:01,26 km/h,154.5° true,6/14/2023 16:38,N36° 33.034' E32° 00.387'
2664,25 m,55 m,0:00:09,22 km/h,152.0° true,6/14/2023 16:38,N36° 33.030' E32° 00.389'
2665,23 m,14 m,0:00:03,17 km/h,145.5° true,6/14/2023 16:38,N36° 33.004' E32° 00.406'
2666,23 m,22 m,0:00:04,20 km/h,158.9° true,6/14/2023 16:38,N36° 32.998' E32° 00.412'
2667,20 m,14 m,0:00:03,17 km/h,160.7° true,6/14/2023 16:39,N36° 32.987' E32° 00.417'
2668,18 m,4 m,0:00:01,14 km/h,178.4° true,6/14/2023 16:39,N36° 32.979' E32° 00.420'
2669,17 m,4 m,0:00:01,13 km/h,190.9° true,6/14/2023 16:39,N36° 32.977' E32° 00.420'
2670,16 m,3 m,0:00:06,1.5 km/h,206.6° true,6/14/2023 16:39,N36° 32.975' E32° 00.420'
2671,17 m,16 m,0:00:08,7 km/h,192.8° true,6/14/2023 16:39,N36° 32.974' E32° 00.419'
2672,16 m,3 m,0:00:02,6 km/h,147.5° true,6/14/2023 16:39,N36° 32.966' E32° 00.417'
2673,16 m,3 m,0:00:01,11 km/h,121.3° true,6/14/2023 16:39,N36° 32.964' E32° 00.418'
2674,16 m,4 m,0:00:01,14 km/h,114.7° true,6/14/2023 16:39,N36° 32.963' E32° 00.419'
2675,16 m,9 m,0:00:02,16 km/h,105.7° true,6/14/2023 16:39,N36° 32.962' E32° 00.422'
2676,17 m,5 m,0:00:01,17 km/h,104.5° true,6/14/2023 16:39,N36° 32.961' E32° 00.428'
2677,17 m,27 m,0:00:08,12 km/h,109.3° true,6/14/2023 16:39,N36° 32.960' E32° 00.431'
2678,18 m,2 m,0:00:01,7 km/h,147.3° true,6/14/2023 16:39,N36° 32.956' E32° 00.448'
2679,18 m,2 m,0:00:01,7 km/h,158.5° true,6/14/2023 16:39,N36° 32.955' E32° 00.449'
2680,18 m,22 m,0:00:08,10 km/h,183.4° true,6/14/2023 16:39,N36° 32.954' E32° 00.449'
2681,19 m,30 m,0:00:06,18 km/h,182.4° true,6/14/2023 16:39,N36° 32.942' E32° 00.448'
2682,22 m,53 m,0:00:08,24 km/h,181.9° true,6/14/2023 16:39,N36° 32.926' E32° 00.447'
2683,21 m,59 m,0:00:11,19 km/h,182.7° true,6/14/2023 16:40,N36° 32.897' E32° 00.446'
2684,15 m,39 m,0:00:11,13 km/h,174.6° true,6/14/2023 16:40,N36° 32.865' E32° 00.444'
2685,17 m,22 m,0:00:06,13 km/h,165.2° true,6/14/2023 16:40,N36° 32.844' E32° 00.447'
2686,16 m,50 m,0:00:08,22 km/h,179.1° true,6/14/2023 16:40,N36° 32.833' E32° 00.450'
2687,11 m,38 m,0:00:08,17 km/h,181.5° true,6/14/2023 16:40,N36° 32.806' E32° 00.451'
2688,11 m,5 m,0:00:02,9 km/h,225.9° true,6/14/2023 16:40,N36° 32.786' E32° 00.450'
2689,11 m,2 m,0:00:01,8 km/h,256.1° true,6/14/2023 16:40,N36° 32.784' E32° 00.448'
2690,11 m,2 m,0:00:01,7 km/h,268.4° true,6/14/2023 16:40,N36° 32.783' E32° 00.447'
2691,11 m,2 m,0:00:01,6 km/h,272.4° true,6/14/2023 16:40,N36° 32.783' E32° 00.445'
2692,10 m,2 m,0:00:01,7 km/h,273.8° true,6/14/2023 16:40,N36° 32.783' E32° 00.444'
2693,11 m,23 m,0:00:07,12 km/h,274.7° true,6/14/2023 16:40,N36° 32.783' E32° 00.443'
2694,13 m,10 m,0:00:02,17 km/h,273.1° true,6/14/2023 16:40,N36° 32.785' E32° 00.427'
2695,13 m,33 m,0:00:08,15 km/h,276.7° true,6/14/2023 16:40,N36° 32.785' E32° 00.421'
2696,15 m,38 m,0:00:09,15 km/h,266.8° true,6/14/2023 16:41,N36° 32.787' E32° 00.399'
2697,18 m,3 m,0:00:01,10 km/h,199.5° true,6/14/2023 16:41,N36° 32.786' E32° 00.373'
2698,19 m,2 m,0:00:01,9 km/h,179.5° true,6/14/2023 16:41,N36° 32.784' E32° 00.372'
2699,19 m,2 m,0:00:01,8 km/h,165.9° true,6/14/2023 16:41,N36° 32.783' E32° 00.372'
2700,19 m,2 m,0:00:01,7 km/h,179.4° true,6/14/2023 16:41,N36° 32.782' E32° 00.373'
2701,19 m,3 m,0:00:01,10 km/h,182.2° true,6/14/2023 16:41,N36° 32.781' E32° 00.373'
2702,19 m,4 m,0:00:01,15 km/h,171.5° true,6/14/2023 16:41,N36° 32.779' E32° 00.373'
2703,19 m,5 m,0:00:01,16 km/h,169.3° true,6/14/2023 16:41,N36° 32.777' E32° 00.373'
2704,19 m,37 m,0:00:08,17 km/h,171.8° true,6/14/2023 16:41,N36° 32.775' E32° 00.374'
