Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position
4223,8989 m,2.0 km,0:00:07,1015 km/h,99.8° true,1/10/2023 1:00,N22° 46.941' W79° 32.486'
4224,9043 m,2.8 km,0:00:10,1017 km/h,99.6° true,1/10/2023 1:00,N22° 46.760' W79° 31.349'
4225,9112 m,2.6 km,0:00:09,1023 km/h,99.7° true,1/10/2023 1:00,N22° 46.506' W79° 29.720'
4226,9171 m,2.6 km,0:00:09,1030 km/h,99.9° true,1/10/2023 1:00,N22° 46.273' W79° 28.247'
4227,9239 m,2.9 km,0:00:10,1030 km/h,99.9° true,1/10/2023 1:00,N22° 46.034' W79° 26.764'
4228,9295 m,2.6 km,0:00:09,1038 km/h,100.1° true,1/10/2023 1:00,N22° 45.769' W79° 25.117'
4229,9335 m,3.2 km,0:00:11,1048 km/h,100.6° true,1/10/2023 1:00,N22° 45.525' W79° 23.623'
4230,9357 m,3.2 km,0:00:11,1050 km/h,100.6° true,1/10/2023 1:01,N22° 45.208' W79° 21.783'
4231,9381 m,2.6 km,0:00:09,1055 km/h,100.6° true,1/10/2023 1:01,N22° 44.890' W79° 19.940'
4232,9390 m,3.2 km,0:00:11,1062 km/h,100.6° true,1/10/2023 1:01,N22° 44.629' W79° 18.425'
4233,9402 m,3.0 km,0:00:10,1067 km/h,99.9° true,1/10/2023 1:01,N22° 44.308' W79° 16.560'
4234,9452 m,3.3 km,0:00:11,1070 km/h,99.9° true,1/10/2023 1:01,N22° 44.032' W79° 14.854'
4235,9537 m,3.3 km,0:00:11,1071 km/h,100.0° true,1/10/2023 1:02,N22° 43.728' W79° 12.972'
4236,9640 m,3.9 km,0:00:13,1074 km/h,100.0° true,1/10/2023 1:02,N22° 43.423' W79° 11.089'
4237,9738 m,3.0 km,0:00:10,1082 km/h,100.4° true,1/10/2023 1:02,N22° 43.059' W79° 08.858'
4238,9790 m,3.0 km,0:00:10,1082 km/h,100.4° true,1/10/2023 1:02,N22° 42.766' W79° 07.130'
4239,9844 m,3.0 km,0:00:10,1081 km/h,100.3° true,1/10/2023 1:02,N22° 42.473' W79° 05.403'
4240,9916 m,3.9 km,0:00:13,1081 km/h,100.4° true,1/10/2023 1:02,N22° 42.184' W79° 03.678'
4241,10007 m,3.3 km,0:00:11,1078 km/h,100.3° true,1/10/2023 1:03,N22° 41.805' W79° 01.435'
4242,10088 m,3.6 km,0:00:12,1078 km/h,100.4° true,1/10/2023 1:03,N22° 41.487' W78° 59.541'
4243,10176 m,3.3 km,0:00:11,1074 km/h,100.3° true,1/10/2023 1:03,N22° 41.137' W78° 57.476'
4244,10272 m,3.3 km,0:00:11,1071 km/h,100.5° true,1/10/2023 1:03,N22° 40.820' W78° 55.589'
4245,10358 m,2.7 km,0:00:09,1065 km/h,100.5° true,1/10/2023 1:03,N22° 40.500' W78° 53.709'
4246,10436 m,2.6 km,0:00:09,1059 km/h,100.4° true,1/10/2023 1:04,N22° 40.238' W78° 52.180'
4247,10507 m,2.9 km,0:00:10,1056 km/h,100.3° true,1/10/2023 1:04,N22° 39.981' W78° 50.659'
4248,10552 m,3.2 km,0:00:11,1052 km/h,100.4° true,1/10/2023 1:04,N22° 39.697' W78° 48.973'
4249,10563 m,2.6 km,0:00:09,1050 km/h,100.5° true,1/10/2023 1:04,N22° 39.385' W78° 47.126'
4250,10558 m,2.3 km,0:00:08,1052 km/h,100.4° true,1/10/2023 1:04,N22° 39.128' W78° 45.618'
4251,10551 m,3.5 km,0:00:12,1052 km/h,100.5° true,1/10/2023 1:04,N22° 38.900' W78° 44.275'
4252,10538 m,2.9 km,0:00:10,1052 km/h,100.5° true,1/10/2023 1:05,N22° 38.555' W78° 42.262'
4253,10533 m,3.2 km,0:00:11,1053 km/h,100.5° true,1/10/2023 1:05,N22° 38.269' W78° 40.584'
4254,10534 m,3.2 km,0:00:11,1052 km/h,100.6° true,1/10/2023 1:05,N22° 37.953' W78° 38.737'
4255,10525 m,3.2 km,0:00:11,1054 km/h,100.7° true,1/10/2023 1:05,N22° 37.633' W78° 36.893'
4256,10507 m,2.6 km,0:00:09,1054 km/h,100.3° true,1/10/2023 1:05,N22° 37.312' W78° 35.044'
4257,10515 m,3.5 km,0:00:12,1050 km/h,100.0° true,1/10/2023 1:05,N22° 37.058' W78° 33.531'
4258,10548 m,2.9 km,0:00:10,1051 km/h,100.2° true,1/10/2023 1:06,N22° 36.728' W78° 31.518'
4259,10569 m,3.5 km,0:00:12,1050 km/h,100.3° true,1/10/2023 1:06,N22° 36.450' W78° 29.841'
4260,10581 m,3.2 km,0:00:11,1052 km/h,100.5° true,1/10/2023 1:06,N22° 36.111' W78° 27.830'
4261,10586 m,2.9 km,0:00:10,1054 km/h,100.6° true,1/10/2023 1:06,N22° 35.794' W78° 25.985'
4262,10590 m,2.9 km,0:00:10,1051 km/h,100.5° true,1/10/2023 1:06,N22° 35.504' W78° 24.305'
4263,10583 m,3.2 km,0:00:11,1055 km/h,100.7° true,1/10/2023 1:06,N22° 35.218' W78° 22.629'
4264,10585 m,3.5 km,0:00:12,1054 km/h,100.8° true,1/10/2023 1:07,N22° 34.895' W78° 20.780'
4265,10565 m,3.8 km,0:00:13,1054 km/h,100.9° true,1/10/2023 1:07,N22° 34.541' W78° 18.765'
4266,10539 m,3.2 km,0:00:11,1053 km/h,100.7° true,1/10/2023 1:07,N22° 34.151' W78° 16.582'
4267,10528 m,2.9 km,0:00:10,1052 km/h,100.5° true,1/10/2023 1:07,N22° 33.829' W78° 14.738'
4268,10529 m,3.5 km,0:00:12,1052 km/h,100.5° true,1/10/2023 1:07,N22° 33.541' W78° 13.060'
4269,10540 m,3.2 km,0:00:11,1051 km/h,100.3° true,1/10/2023 1:08,N22° 33.197' W78° 11.049'
4270,10558 m,3.2 km,0:00:11,1050 km/h,100.4° true,1/10/2023 1:08,N22° 32.887' W78° 09.206'
4271,10580 m,3.5 km,0:00:12,1051 km/h,100.6° true,1/10/2023 1:08,N22° 32.575' W78° 07.365'
4272,10585 m,2.9 km,0:00:10,1050 km/h,100.7° true,1/10/2023 1:08,N22° 32.229' W78° 05.355'
4273,10582 m,3.2 km,0:00:11,1049 km/h,101.0° true,1/10/2023 1:08,N22° 31.936' W78° 03.683'
4274,10559 m,2.9 km,0:00:10,1049 km/h,100.9° true,1/10/2023 1:09,N22° 31.608' W78° 01.846'
4275,10549 m,2.3 km,0:00:08,1051 km/h,100.8° true,1/10/2023 1:09,N22° 31.310' W78° 00.177'
4276,10544 m,2.6 km,0:00:09,1048 km/h,100.8° true,1/10/2023 1:09,N22° 31.075' W77° 58.838'
4277,10544 m,2.9 km,0:00:10,1048 km/h,100.8° true,1/10/2023 1:09,N22° 30.811' W77° 57.336'
4278,10545 m,2.9 km,0:00:10,1046 km/h,100.6° true,1/10/2023 1:09,N22° 30.517' W77° 55.668'
4279,10551 m,2.9 km,0:00:10,1044 km/h,100.6° true,1/10/2023 1:09,N22° 30.229' W77° 54.003'
4280,10550 m,2.9 km,0:00:10,1044 km/h,100.7° true,1/10/2023 1:09,N22° 29.942' W77° 52.340'
4281,10550 m,3.8 km,0:00:13,1045 km/h,100.9° true,1/10/2023 1:10,N22° 29.652' W77° 50.678'
4282,10539 m,3.8 km,0:00:13,1043 km/h,100.7° true,1/10/2023 1:10,N22° 29.266' W77° 48.516'
4283,10546 m,3.2 km,0:00:11,1042 km/h,100.6° true,1/10/2023 1:10,N22° 28.888' W77° 46.357'
4284,10569 m,2.9 km,0:00:10,1044 km/h,100.6° true,1/10/2023 1:10,N22° 28.574' W77° 44.532'
4285,10590 m,2.9 km,0:00:10,1040 km/h,100.6° true,1/10/2023 1:10,N22° 28.286' W77° 42.869'
4286,10598 m,2.9 km,0:00:10,1042 km/h,100.8° true,1/10/2023 1:11,N22° 27.999' W77° 41.214'
4287,10597 m,3.5 km,0:00:12,1044 km/h,101.0° true,1/10/2023 1:11,N22° 27.706' W77° 39.555'
4288,10579 m,2.9 km,0:00:10,1046 km/h,101.0° true,1/10/2023 1:11,N22° 27.349' W77° 37.563'
4289,10568 m,3.2 km,0:00:11,1046 km/h,101.0° true,1/10/2023 1:11,N22° 27.049' W77° 35.900'
4290,10561 m,2.6 km,0:00:09,1042 km/h,101.0° true,1/10/2023 1:11,N22° 26.719' W77° 34.071'
4291,10544 m,3.8 km,0:00:13,1043 km/h,101.0° true,1/10/2023 1:11,N22° 26.451' W77° 32.579'
4292,10532 m,3.2 km,0:00:11,1044 km/h,101.0° true,1/10/2023 1:12,N22° 26.065' W77° 30.424'
4293,10532 m,3.2 km,0:00:11,1041 km/h,100.8° true,1/10/2023 1:12,N22° 25.735' W77° 28.597'
4294,10546 m,3.2 km,0:00:11,1041 km/h,100.7° true,1/10/2023 1:12,N22° 25.413' W77° 26.775'
4295,10566 m,3.2 km,0:00:11,1040 km/h,100.5° true,1/10/2023 1:12,N22° 25.095' W77° 24.952'
4296,10600 m,2.9 km,0:00:10,1040 km/h,100.9° true,1/10/2023 1:12,N22° 24.782' W77° 23.129'
4297,10605 m,3.2 km,0:00:11,1040 km/h,101.0° true,1/10/2023 1:13,N22° 24.487' W77° 21.475'
4298,10599 m,3.5 km,0:00:12,1041 km/h,101.1° true,1/10/2023 1:13,N22° 24.160' W77° 19.656'
4299,10587 m,2.9 km,0:00:10,1040 km/h,101.2° true,1/10/2023 1:13,N22° 23.800' W77° 17.671'
4300,10572 m,3.5 km,0:00:12,1039 km/h,101.0° true,1/10/2023 1:13,N22° 23.498' W77° 16.018'
