Index,Elevation,Leg distance,Leg time,Leg speed,Leg course,Time,Position
1497,236 m,18 m,0:00:12,5 km/h,328.4ø true,5/21/2023 14:16,N56ø 47.225' E60ø 38.870'
1498,236 m,7 m,0:00:02,13 km/h,323.6ø true,5/21/2023 14:16,N56ø 47.233' E60ø 38.860'
1499,235 m,33 m,0:00:07,17 km/h,331.2ø true,5/21/2023 14:16,N56ø 47.236' E60ø 38.856'
1500,235 m,45 m,0:00:12,14 km/h,330.4ø true,5/21/2023 14:16,N56ø 47.252' E60ø 38.840'
1501,234 m,46 m,0:00:11,15 km/h,331.2ø true,5/21/2023 14:16,N56ø 47.273' E60ø 38.818'
1502,233 m,35 m,0:00:08,16 km/h,332.3ø true,5/21/2023 14:17,N56ø 47.295' E60ø 38.797'
1503,234 m,4 m,0:00:01,15 km/h,335.7ø true,5/21/2023 14:17,N56ø 47.311' E60ø 38.781'
1504,234 m,4 m,0:00:01,14 km/h,340.6ø true,5/21/2023 14:17,N56ø 47.314' E60ø 38.779'
1505,233 m,4 m,0:00:01,15 km/h,332.5ø true,5/21/2023 14:17,N56ø 47.316' E60ø 38.778'
1506,233 m,4 m,0:00:01,15 km/h,331.7ø true,5/21/2023 14:17,N56ø 47.317' E60ø 38.776'
1507,233 m,12 m,0:00:03,15 km/h,329.7ø true,5/21/2023 14:17,N56ø 47.319' E60ø 38.774'
1508,233 m,10 m,0:00:02,17 km/h,332.6ø true,5/21/2023 14:17,N56ø 47.325' E60ø 38.768'
1509,232 m,61 m,0:00:13,17 km/h,340.9ø true,5/21/2023 14:17,N56ø 47.330' E60ø 38.763'
1510,233 m,54 m,0:00:13,15 km/h,333.6ø true,5/21/2023 14:17,N56ø 47.361' E60ø 38.744'
1511,236 m,64 m,0:00:16,14 km/h,332.2ø true,5/21/2023 14:17,N56ø 47.387' E60ø 38.720'
1512,237 m,51 m,0:00:12,15 km/h,331.6ø true,5/21/2023 14:18,N56ø 47.418' E60ø 38.691'
1513,236 m,51 m,0:00:12,15 km/h,330.3ø true,5/21/2023 14:18,N56ø 47.442' E60ø 38.667'
1514,234 m,58 m,0:00:13,16 km/h,332.9ø true,5/21/2023 14:18,N56ø 47.466' E60ø 38.642'
1515,234 m,60 m,0:00:14,16 km/h,327.4ø true,5/21/2023 14:18,N56ø 47.494' E60ø 38.615'
1516,234 m,4 m,0:00:06,2.2 km/h,313.9ø true,5/21/2023 14:18,N56ø 47.521' E60ø 38.583'
1517,234 m,1 m,0:00:26,0.1 km/h,188.1ø true,5/21/2023 14:19,N56ø 47.523' E60ø 38.581'
1518,234 m,13 m,0:00:13,3.6 km/h,326.5ø true,5/21/2023 14:19,N56ø 47.522' E60ø 38.581'
1519,234 m,15 m,0:00:11,5 km/h,331.9ø true,5/21/2023 14:19,N56ø 47.528' E60ø 38.574'
1520,234 m,2 m,0:00:01,9 km/h,346.5ø true,5/21/2023 14:19,N56ø 47.535' E60ø 38.567'
1521,234 m,3 m,0:00:01,9 km/h,347.0ø true,5/21/2023 14:19,N56ø 47.537' E60ø 38.566'
1522,234 m,3 m,0:00:01,9 km/h,353.2ø true,5/21/2023 14:19,N56ø 47.538' E60ø 38.565'
1523,234 m,3 m,0:00:01,10 km/h,346.6ø true,5/21/2023 14:19,N56ø 47.539' E60ø 38.565'
1524,234 m,3 m,0:00:01,11 km/h,334.9ø true,5/21/2023 14:19,N56ø 47.541' E60ø 38.565'
1525,234 m,3 m,0:00:01,11 km/h,332.3ø true,5/21/2023 14:20,N56ø 47.542' E60ø 38.563'
1526,233 m,3 m,0:00:01,12 km/h,334.3ø true,5/21/2023 14:20,N56ø 47.544' E60ø 38.562'
1527,233 m,31 m,0:00:09,12 km/h,308.4ø true,5/21/2023 14:20,N56ø 47.545' E60ø 38.560'
1528,233 m,26 m,0:00:11,8 km/h,295.2ø true,5/21/2023 14:20,N56ø 47.556' E60ø 38.537'
1529,232 m,1 m,0:00:33,0.2 km/h,323.9ø true,5/21/2023 14:20,N56ø 47.562' E60ø 38.514'
1530,232 m,5 m,0:00:18,1.0 km/h,303.6ø true,5/21/2023 14:20,N56ø 47.562' E60ø 38.513'
1531,232 m,7 m,0:00:03,8 km/h,288.9ø true,5/21/2023 14:21,N56ø 47.564' E60ø 38.509'
1532,231 m,9 m,0:00:03,11 km/h,240.6ø true,5/21/2023 14:21,N56ø 47.565' E60ø 38.503'
1533,231 m,52 m,0:00:16,12 km/h,235.3ø true,5/21/2023 14:21,N56ø 47.562' E60ø 38.494'
1534,234 m,37 m,0:00:13,10 km/h,234.1ø true,5/21/2023 14:21,N56ø 47.547' E60ø 38.453'
1535,236 m,8 m,0:00:09,3.0 km/h,243.1ø true,5/21/2023 14:21,N56ø 47.535' E60ø 38.423'
1536,236 m,1 m,0:00:10,0.4 km/h,271.5ø true,5/21/2023 14:21,N56ø 47.533' E60ø 38.416'
1537,237 m,3 m,0:00:15,0.7 km/h,307.3ø true,5/21/2023 14:22,N56ø 47.533' E60ø 38.415'
1538,239 m,4 m,0:00:05,2.9 km/h,307.0ø true,5/21/2023 14:22,N56ø 47.534' E60ø 38.413'
1539,239 m,12 m,0:00:09,5 km/h,321.6ø true,5/21/2023 14:22,N56ø 47.535' E60ø 38.409'
1540,240 m,10 m,0:00:11,3.2 km/h,324.0ø true,5/21/2023 14:22,N56ø 47.540' E60ø 38.402'
1541,239 m,1 m,0:00:01,5 km/h,311.7ø true,5/21/2023 14:22,N56ø 47.544' E60ø 38.397'
1542,239 m,6 m,0:00:13,1.7 km/h,265.0ø true,5/21/2023 14:22,N56ø 47.545' E60ø 38.396'
1543,238 m,7 m,0:00:19,1.4 km/h,243.1ø true,5/21/2023 14:23,N56ø 47.545' E60ø 38.390'
1544,236 m,9 m,0:00:14,2.4 km/h,247.6ø true,5/21/2023 14:23,N56ø 47.543' E60ø 38.383'
1545,236 m,10 m,0:00:06,6 km/h,248.4ø true,5/21/2023 14:23,N56ø 47.541' E60ø 38.375'
1546,235 m,6 m,0:00:03,8 km/h,263.3ø true,5/21/2023 14:23,N56ø 47.539' E60ø 38.365'
1547,234 m,7 m,0:00:04,7 km/h,253.3ø true,5/21/2023 14:23,N56ø 47.538' E60ø 38.359'
1548,232 m,23 m,0:00:11,8 km/h,258.9ø true,5/21/2023 14:23,N56ø 47.537' E60ø 38.352'
1549,227 m,12 m,0:00:13,3.3 km/h,264.2ø true,5/21/2023 14:23,N56ø 47.535' E60ø 38.330'
1550,222 m,7 m,0:00:16,1.5 km/h,271.4ø true,5/21/2023 14:24,N56ø 47.534' E60ø 38.318'
1551,221 m,7 m,0:00:13,1.9 km/h,228.7ø true,5/21/2023 14:24,N56ø 47.534' E60ø 38.311'
1552,221 m,13 m,0:00:12,3.8 km/h,257.8ø true,5/21/2023 14:24,N56ø 47.532' E60ø 38.306'
1553,222 m,2 m,0:00:01,7 km/h,306.3ø true,5/21/2023 14:24,N56ø 47.530' E60ø 38.294'
1554,223 m,35 m,0:00:11,11 km/h,274.1ø true,5/21/2023 14:24,N56ø 47.531' E60ø 38.292'
1555,227 m,39 m,0:00:14,10 km/h,267.3ø true,5/21/2023 14:25,N56ø 47.532' E60ø 38.258'
1556,232 m,21 m,0:00:12,6 km/h,278.5ø true,5/21/2023 14:25,N56ø 47.531' E60ø 38.221'
1557,235 m,1 m,0:00:01,3.7 km/h,288.2ø true,5/21/2023 14:25,N56ø 47.533' E60ø 38.200'
1558,235 m,8 m,0:00:08,3.7 km/h,330.2ø true,5/21/2023 14:25,N56ø 47.533' E60ø 38.199'
1559,237 m,29 m,0:00:12,9 km/h,8.4ø true,5/21/2023 14:25,N56ø 47.537' E60ø 38.195'
1560,237 m,31 m,0:00:10,11 km/h,343.5ø true,5/21/2023 14:25,N56ø 47.553' E60ø 38.200'
1561,241 m,40 m,0:00:11,13 km/h,333.2ø true,5/21/2023 14:26,N56ø 47.569' E60ø 38.191'
1562,244 m,52 m,0:00:14,13 km/h,323.5ø true,5/21/2023 14:26,N56ø 47.588' E60ø 38.173'
1563,245 m,15 m,0:00:08,7 km/h,293.4ø true,5/21/2023 14:26,N56ø 47.611' E60ø 38.143'
1564,244 m,3 m,0:00:29,0.3 km/h,258.4ø true,5/21/2023 14:26,N56ø 47.614' E60ø 38.129'
1565,244 m,13 m,0:00:06,8 km/h,333.2ø true,5/21/2023 14:27,N56ø 47.613' E60ø 38.127'
1566,245 m,2 m,0:00:01,9 km/h,251.2ø true,5/21/2023 14:27,N56ø 47.620' E60ø 38.121'
1567,244 m,3 m,0:00:01,11 km/h,232.0ø true,5/21/2023 14:27,N56ø 47.619' E60ø 38.119'
1568,244 m,3 m,0:00:01,11 km/h,229.5ø true,5/21/2023 14:27,N56ø 47.618' E60ø 38.116'
1569,243 m,3 m,0:00:01,12 km/h,235.9ø true,5/21/2023 14:27,N56ø 47.617' E60ø 38.114'
1570,243 m,45 m,0:00:15,11 km/h,232.8ø true,5/21/2023 14:27,N56ø 47.616' E60ø 38.111'
1571,245 m,39 m,0:00:13,11 km/h,224.6ø true,5/21/2023 14:27,N56ø 47.602' E60ø 38.076'
1572,243 m,30 m,0:00:10,11 km/h,243.3ø true,5/21/2023 14:27,N56ø 47.587' E60ø 38.050'
1573,242 m,43 m,0:00:14,11 km/h,245.4ø true,5/21/2023 14:27,N56ø 47.580' E60ø 38.023'
1574,245 m,42 m,0:00:12,13 km/h,256.6ø true,5/21/2023 14:28,N56ø 47.570' E60ø 37.984'
1575,244 m,37 m,0:00:12,11 km/h,251.6ø true,5/21/2023 14:28,N56ø 47.565' E60ø 37.944'
1576,242 m,29 m,0:00:10,11 km/h,261.4ø true,5/21/2023 14:28,N56ø 47.558' E60ø 37.909'
1577,240 m,33 m,0:00:11,11 km/h,249.5ø true,5/21/2023 14:28,N56ø 47.556' E60ø 37.881'
1578,237 m,26 m,0:00:10,9 km/h,273.7ø true,5/21/2023 14:28,N56ø 47.550' E60ø 37.850'
1579,240 m,37 m,0:00:14,10 km/h,269.5ø true,5/21/2023 14:29,N56ø 47.551' E60ø 37.825'
1580,243 m,23 m,0:00:11,7 km/h,267.9ø true,5/21/2023 14:29,N56ø 47.550' E60ø 37.788'
1581,245 m,2 m,0:00:01,6 km/h,273.1ø true,5/21/2023 14:29,N56ø 47.550' E60ø 37.765'
1582,245 m,2 m,0:00:01,9 km/h,238.2ø true,5/21/2023 14:29,N56ø 47.550' E60ø 37.764'
1583,244 m,2 m,0:00:01,7 km/h,240.2ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.762'
1584,244 m,2 m,0:00:01,6 km/h,264.3ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.760'
1585,244 m,2 m,0:00:01,7 km/h,276.9ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.758'
1586,244 m,2 m,0:00:01,8 km/h,275.5ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.756'
1587,244 m,3 m,0:00:01,10 km/h,255.1ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.754'
1588,244 m,2 m,0:00:01,8 km/h,279.1ø true,5/21/2023 14:29,N56ø 47.548' E60ø 37.752'
1589,245 m,3 m,0:00:01,9 km/h,289.5ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.749'
1590,245 m,3 m,0:00:01,9 km/h,266.9ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.747'
1591,245 m,21 m,0:00:14,5 km/h,290.1ø true,5/21/2023 14:29,N56ø 47.549' E60ø 37.745'
1592,247 m,2 m,0:00:15,0.6 km/h,15.4ø true,5/21/2023 14:29,N56ø 47.553' E60ø 37.725'
1593,248 m,7 m,0:00:04,6 km/h,0.5ø true,5/21/2023 14:30,N56ø 47.554' E60ø 37.726'
1594,248 m,36 m,0:00:16,8 km/h,353.8ø true,5/21/2023 14:30,N56ø 47.558' E60ø 37.726'
1595,248 m,44 m,0:00:16,10 km/h,323.7ø true,5/21/2023 14:30,N56ø 47.578' E60ø 37.722'
1596,249 m,47 m,0:00:16,10 km/h,332.0ø true,5/21/2023 14:30,N56ø 47.597' E60ø 37.696'
1597,249 m,27 m,0:00:10,10 km/h,342.4ø true,5/21/2023 14:30,N56ø 47.619' E60ø 37.675'
1598,248 m,25 m,0:00:12,8 km/h,355.5ø true,5/21/2023 14:31,N56ø 47.633' E60ø 37.667'
1599,241 m,36 m,0:00:13,10 km/h,352.2ø true,5/21/2023 14:31,N56ø 47.646' E60ø 37.665'
1600,240 m,34 m,0:00:10,12 km/h,355.9ø true,5/21/2023 14:31,N56ø 47.666' E60ø 37.660'
1601,243 m,38 m,0:00:10,14 km/h,15.3ø true,5/21/2023 14:31,N56ø 47.684' E60ø 37.658'
1602,244 m,68 m,0:00:19,13 km/h,348.8ø true,5/21/2023 14:31,N56ø 47.704' E60ø 37.668'
1603,248 m,36 m,0:00:11,12 km/h,2.8ø true,5/21/2023 14:32,N56ø 47.740' E60ø 37.654'
1604,247 m,6 m,0:00:02,11 km/h,13.7ø true,5/21/2023 14:32,N56ø 47.759' E60ø 37.656'
1605,247 m,3 m,0:00:01,9 km/h,44.6ø true,5/21/2023 14:32,N56ø 47.762' E60ø 37.658'
1606,247 m,4 m,0:00:02,8 km/h,44.1ø true,5/21/2023 14:32,N56ø 47.763' E60ø 37.659'
1607,246 m,3 m,0:00:11,0.9 km/h,51.5ø true,5/21/2023 14:32,N56ø 47.765' E60ø 37.662'
1608,245 m,0 m,0:00:25,0.1 km/h,50.9ø true,5/21/2023 14:32,N56ø 47.766' E60ø 37.665'
1609,242 m,18 m,0:00:17,3.7 km/h,332.3ø true,5/21/2023 14:33,N56ø 47.766' E60ø 37.665'
1610,240 m,4 m,0:00:11,1.4 km/h,281.1ø true,5/21/2023 14:33,N56ø 47.774' E60ø 37.657'
1611,240 m,32 m,0:00:12,10 km/h,265.0ø true,5/21/2023 14:33,N56ø 47.775' E60ø 37.653'
1612,242 m,34 m,0:00:12,10 km/h,253.2ø true,5/21/2023 14:33,N56ø 47.773' E60ø 37.621'
1613,243 m,35 m,0:00:12,10 km/h,241.8ø true,5/21/2023 14:33,N56ø 47.768' E60ø 37.589'
1614,243 m,23 m,0:00:11,8 km/h,270.1ø true,5/21/2023 14:34,N56ø 47.759' E60ø 37.559'
1615,246 m,21 m,0:00:10,7 km/h,271.4ø true,5/21/2023 14:34,N56ø 47.759' E60ø 37.536'
1616,247 m,39 m,0:00:14,10 km/h,273.4ø true,5/21/2023 14:34,N56ø 47.759' E60ø 37.515'
1617,246 m,37 m,0:00:13,10 km/h,274.6ø true,5/21/2023 14:34,N56ø 47.761' E60ø 37.477'
1618,245 m,48 m,0:00:16,11 km/h,267.8ø true,5/21/2023 14:34,N56ø 47.762' E60ø 37.441'
1619,243 m,46 m,0:00:15,11 km/h,270.6ø true,5/21/2023 14:35,N56ø 47.761' E60ø 37.393'
1620,240 m,37 m,0:00:13,10 km/h,269.8ø true,5/21/2023 14:35,N56ø 47.761' E60ø 37.348'
1621,238 m,34 m,0:00:12,10 km/h,274.5ø true,5/21/2023 14:35,N56ø 47.761' E60ø 37.311'
1622,238 m,42 m,0:00:15,10 km/h,272.3ø true,5/21/2023 14:35,N56ø 47.763' E60ø 37.278'
1623,239 m,2 m,0:00:01,9 km/h,303.7ø true,5/21/2023 14:36,N56ø 47.764' E60ø 37.237'
1624,239 m,3 m,0:00:01,9 km/h,324.8ø true,5/21/2023 14:36,N56ø 47.764' E60ø 37.235'
1625,239 m,29 m,0:00:11,10 km/h,335.2ø true,5/21/2023 14:36,N56ø 47.766' E60ø 37.234'
1626,238 m,37 m,0:00:13,10 km/h,357.2ø true,5/21/2023 14:36,N56ø 47.780' E60ø 37.222'
1627,238 m,22 m,0:00:11,7 km/h,6.5ø true,5/21/2023 14:36,N56ø 47.800' E60ø 37.220'
1628,237 m,15 m,0:00:06,9 km/h,6.4ø true,5/21/2023 14:36,N56ø 47.811' E60ø 37.222'
1629,237 m,26 m,0:00:10,9 km/h,2.7ø true,5/21/2023 14:36,N56ø 47.820' E60ø 37.224'
1630,237 m,23 m,0:00:11,8 km/h,8.0ø true,5/21/2023 14:36,N56ø 47.833' E60ø 37.225'
1631,237 m,17 m,0:00:10,6 km/h,10.8ø true,5/21/2023 14:37,N56ø 47.846' E60ø 37.229'
1632,236 m,2 m,0:00:10,0.6 km/h,357.8ø true,5/21/2023 14:37,N56ø 47.855' E60ø 37.232'
1633,236 m,2 m,0:00:02,4.2 km/h,355.7ø true,5/21/2023 14:37,N56ø 47.856' E60ø 37.232'
1634,235 m,9 m,0:00:06,5 km/h,327.3ø true,5/21/2023 14:37,N56ø 47.857' E60ø 37.231'
1635,236 m,30 m,0:00:17,6 km/h,324.8ø true,5/21/2023 14:37,N56ø 47.861' E60ø 37.227'
1636,237 m,6 m,0:00:06,3.6 km/h,340.7ø true,5/21/2023 14:37,N56ø 47.875' E60ø 37.209'
1637,237 m,23 m,0:00:08,10 km/h,344.5ø true,5/21/2023 14:38,N56ø 47.878' E60ø 37.207'
1638,237 m,30 m,0:00:10,11 km/h,354.3ø true,5/21/2023 14:38,N56ø 47.890' E60ø 37.201'
1639,241 m,22 m,0:00:07,12 km/h,22.9ø true,5/21/2023 14:38,N56ø 47.906' E60ø 37.198'
1640,237 m,1 m,0:00:01,5 km/h,338.2ø true,5/21/2023 14:38,N56ø 47.917' E60ø 37.207'
1641,237 m,2 m,0:00:01,5 km/h,301.8ø true,5/21/2023 14:38,N56ø 47.918' E60ø 37.206'
1642,237 m,3 m,0:00:09,1.2 km/h,275.9ø true,5/21/2023 14:38,N56ø 47.918' E60ø 37.205'
1643,239 m,5 m,0:00:12,1.6 km/h,229.7ø true,5/21/2023 14:38,N56ø 47.918' E60ø 37.202'
1644,241 m,10 m,0:00:10,3.4 km/h,271.7ø true,5/21/2023 14:38,N56ø 47.916' E60ø 37.198'
1645,242 m,63 m,0:09:12,0.4 km/h,192.3ø true,5/21/2023 14:38,N56ø 47.917' E60ø 37.189'
